Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Wind Direction,Relative Humidity,Temperature,Pressure
2017,4,1,6,30,49,427,120,49,427,120,1,8,0.138,1,49.8,76.98,13,980
2017,4,1,7,30,83,683,338,83,683,338,0,7,0.138,1.4,42.2,59.39,15,980
2017,4,1,8,30,104,802,552,104,802,552,0,7,0.138,1.5,35.3,53.6,18,980
2017,4,1,9,30,117,870,734,117,870,734,0,8,0.138,1.1,40.7,49.14,20,980
2017,4,1,10,30,115,924,867,115,924,867,2,8,0.138,0.6,35.3,47,21,980
2017,4,1,11,30,119,937,932,119,937,932,0,8,0.138,0.6,348.6,44.71,22,980
2017,4,1,12,30,120,934,928,120,934,928,0,8,0.138,0.9,306.5,44.9,22,980
2017,4,1,13,30,117,917,856,117,917,856,2,8,0.138,1.2,297.5,41.37,22,980
2017,4,1,14,30,111,877,721,111,877,721,0,7,0.138,1.5,290.9,42.44,22,980
2017,4,1,15,30,100,803,535,100,803,535,0,7,0.138,1.9,279.9,43.54,21,980
2017,4,1,16,30,81,667,317,81,667,317,0,7,0.138,2.2,269.3,49.47,19,980
2017,4,1,17,30,46,368,99,46,368,99,1,10,0.138,2.1,263.7,71.34,17,980
2017,4,1,18,30,0,0,0,0,0,0,0,10,0.138,1.6,262.7,78.68,15,980
2017,4,1,19,30,0,0,0,0,0,0,0,9,0.138,0.8,266.4,76.7,15,980
2017,4,1,20,30,0,0,0,0,0,0,0,9,0.138,0.4,259.3,75.27,15,980
2017,4,1,21,30,0,0,0,0,0,0,1,9,0.138,0.8,122.7,79.91,14,980
2017,4,1,22,30,0,0,0,0,0,0,0,9,0.138,1.2,113.2,85.66,13,980
2017,4,1,23,30,0,0,0,0,0,0,0,9,0.138,1.3,108.6,85.16,13,980
2017,4,2,0,30,0,0,0,0,0,0,0,9,0.138,1.3,102.4,83.69,13,980
2017,4,2,1,30,0,0,0,0,0,0,1,8,0.138,1.2,97.3,81.5,13,980
2017,4,2,2,30,0,0,0,0,0,0,0,8,0.138,1.2,95.4,79.03,13,980
2017,4,2,3,30,0,0,0,0,0,0,0,8,0.138,1.2,98.7,76.72,13,980
2017,4,2,4,30,0,0,0,0,0,0,0,7,0.138,1.1,106.2,74.71,13,980
2017,4,2,5,30,0,0,0,0,0,0,1,7,0.138,1,115.8,73.77,13,980
2017,4,2,6,30,53,395,120,53,395,120,0,9,0.138,1.1,122,74.71,15,980
2017,4,2,7,30,88,659,337,88,659,337,0,8,0.138,1.2,132,62.98,17,980
2017,4,2,8,30,108,785,551,108,785,551,0,9,0.138,1.3,162.7,56.11,19,980
2017,4,2,9,30,121,855,731,121,855,731,0,9,0.138,1.8,178.8,53.37,20,980
2017,4,2,10,30,120,909,864,120,909,864,2,9,0.138,2.4,194.4,50.58,21,980
2017,4,2,11,30,121,931,932,121,931,932,2,9,0.138,2.8,206.3,51.49,21,980
2017,4,2,12,30,120,933,929,120,933,929,0,10,0.138,3.1,218.8,52.7,21,980
2017,4,2,13,30,116,917,858,116,917,858,2,10,0.138,3.2,227,53.26,21,980
2017,4,2,14,30,109,881,725,109,881,725,0,10,0.138,3.2,229.6,56.08,20,980
2017,4,2,15,30,167,560,472,97,814,540,2,9,0.138,2.9,228.2,58.3,19,980
2017,4,2,16,30,129,372,261,78,687,323,3,9,0.138,2,227.1,64.37,17,980
2017,4,2,17,30,45,401,104,45,401,104,2,10,0.138,0.9,230.2,76.89,15,980
2017,4,2,18,30,0,0,0,0,0,0,0,10,0.138,0.4,253.8,91.42,13,980
2017,4,2,19,30,0,0,0,0,0,0,1,9,0.138,0.3,292,86.17,13,980
2017,4,2,20,30,0,0,0,0,0,0,1,9,0.138,0.5,51.5,87.85,12,980
2017,4,2,21,30,0,0,0,0,0,0,0,8,0.138,0.9,93.8,90.81,11,980
2017,4,2,22,30,0,0,0,0,0,0,0,8,0.138,1.1,112.9,88.34,11,980
2017,4,2,23,30,0,0,0,0,0,0,0,7,0.138,1,126.6,86.7,11,980
2017,4,3,0,30,0,0,0,0,0,0,1,7,0.138,0.7,146.9,85.82,11,980
2017,4,3,1,30,0,0,0,0,0,0,1,7,0.138,0.4,163,85.48,11,980
2017,4,3,2,30,0,0,0,0,0,0,1,7,0.138,0.5,130.2,91.06,10,980
2017,4,3,3,30,0,0,0,0,0,0,1,7,0.138,0.8,101.8,90.41,10,980
2017,4,3,4,30,0,0,0,0,0,0,1,7,0.138,1,99.9,90.19,10,980
2017,4,3,5,30,0,0,0,0,0,0,1,7,0.138,1.1,106.1,90.75,10,980
2017,4,3,6,30,59,372,124,59,372,124,3,8,0.138,1.2,109.2,84.7,12,980
2017,4,3,7,30,130,4,131,95,652,345,3,8,0.138,1.1,117.1,74.79,14,980
2017,4,3,8,30,234,46,261,115,791,564,3,9,0.138,1.2,151.3,69.37,16,980
2017,4,3,9,30,323,324,555,128,861,746,2,9,0.138,1.6,197.9,66.99,17,980
2017,4,3,10,30,123,921,880,123,921,880,2,10,0.138,2.3,237.8,63.87,18,980
2017,4,3,11,30,129,932,943,129,932,943,2,10,0.138,2.8,246,59.56,19,980
2017,4,3,12,30,133,922,936,133,922,936,1,9,0.138,3.3,251.9,55.05,20,980
2017,4,3,13,30,130,900,861,130,900,861,2,9,0.138,3.8,254.7,58.15,19,980
2017,4,3,14,30,127,851,724,127,851,724,1,9,0.138,4,252.2,58.16,18,980
2017,4,3,15,30,117,769,537,117,769,537,1,9,0.138,3.9,251.2,61.85,17,980
2017,4,3,16,30,97,615,318,97,615,318,1,9,0.138,3.3,250.8,70.84,16,980
2017,4,3,17,30,55,311,102,55,311,102,1,10,0.138,2.4,250.9,85.88,14,980
2017,4,3,18,30,0,0,0,0,0,0,0,11,0.138,1.9,245,100,12,980
2017,4,3,19,30,0,0,0,0,0,0,0,11,0.138,1.4,239.1,100,12,980
2017,4,3,20,30,0,0,0,0,0,0,1,11,0.138,0.9,236.3,100,12,980
2017,4,3,21,30,0,0,0,0,0,0,1,9,0.138,0.4,241.8,100,11,980
2017,4,3,22,30,0,0,0,0,0,0,1,9,0.138,0.6,135.4,100,11,980
2017,4,3,23,30,0,0,0,0,0,0,1,9,0.138,1,110.4,100,10,980
2017,4,4,0,30,0,0,0,0,0,0,1,9,0.138,0.7,99.2,100,10,980
2017,4,4,1,30,0,0,0,0,0,0,1,9,0.138,0.7,56.3,100,10,980
2017,4,4,2,30,0,0,0,0,0,0,1,9,0.138,1.2,8,100,10,980
2017,4,4,3,30,0,0,0,0,0,0,1,9,0.138,1.7,20.6,100,9,980
2017,4,4,4,30,0,0,0,0,0,0,1,9,0.138,1.9,33.2,100,9,980
2017,4,4,5,30,0,0,0,0,0,0,3,9,0.138,2.2,40.1,100,10,980
2017,4,4,6,30,62,371,128,62,371,128,3,9,0.138,2.3,46.2,92.72,12,980
2017,4,4,7,30,154,241,247,101,634,346,3,10,0.138,2.3,59.7,77.71,15,980
2017,4,4,8,30,123,764,560,123,764,560,0,9,0.138,2.3,88.1,61.04,18,980
2017,4,4,9,30,131,845,741,131,845,741,0,7,0.138,2.2,112.3,47.75,20,980
2017,4,4,10,30,112,930,880,112,930,880,0,7,0.138,2,137.4,43.62,21,980
2017,4,4,11,30,116,942,942,116,942,942,0,7,0.138,1.9,167.3,41.58,22,980
2017,4,4,12,30,117,935,935,117,935,935,0,7,0.138,2,195.9,42.47,22,980
2017,4,4,13,30,117,911,859,117,911,859,0,7,0.138,2.4,219.3,43.02,22,980
2017,4,4,14,30,113,866,722,113,866,722,1,8,0.138,2.8,233.9,46.38,21,980
2017,4,4,15,30,103,789,536,103,789,536,3,8,0.138,2.9,242.5,50.54,20,980
2017,4,4,16,30,86,591,299,83,657,320,8,9,0.138,2.4,252.1,59.73,18,980
2017,4,4,17,30,51,312,98,48,375,105,8,11,0.138,1.7,270.9,78.11,15,980
2017,4,4,18,30,0,0,0,0,0,0,8,11,0.138,1.2,299,92.8,14,980
2017,4,4,19,30,0,0,0,0,0,0,3,11,0.138,1.1,324.2,90.83,14,980
2017,4,4,20,30,0,0,0,0,0,0,8,10,0.138,1,345.6,81.46,15,980
2017,4,4,21,30,0,0,0,0,0,0,0,10,0.138,0.7,16.3,76.93,15,980
2017,4,4,22,30,0,0,0,0,0,0,1,9,0.138,0.6,59.7,70.14,16,980
2017,4,4,23,30,0,0,0,0,0,0,1,9,0.138,0.5,86.1,67.84,16,980
2017,4,5,0,30,0,0,0,0,0,0,1,8,0.138,0.6,98.4,66.16,16,980
2017,4,5,1,30,0,0,0,0,0,0,1,8,0.138,0.8,91.1,70.39,15,980
2017,4,5,2,30,0,0,0,0,0,0,0,8,0.138,1,81.5,71.38,15,980
2017,4,5,3,30,0,0,0,0,0,0,8,8,0.138,1.1,82.1,71.5,15,980
2017,4,5,4,30,0,0,0,0,0,0,8,8,0.138,1.2,85.4,76.49,14,980
2017,4,5,5,30,0,0,0,0,0,0,8,9,0.138,1.2,89,72.19,15,980
2017,4,5,6,30,57,387,129,57,387,129,8,11,0.138,1.6,93.7,73.03,17,980
2017,4,5,7,30,93,637,342,93,637,342,1,9,0.138,2.1,99.8,54.53,20,990
2017,4,5,8,30,145,646,517,112,765,553,8,8,0.138,2.2,128.5,47.64,21,990
2017,4,5,9,30,125,836,730,125,836,730,1,8,0.138,2.3,146.7,45.4,22,990
2017,4,5,10,30,115,906,866,115,906,866,0,9,0.138,2.5,157.3,43.79,23,990
2017,4,5,11,30,119,920,930,119,920,930,0,9,0.138,2.6,167.9,42.08,24,980
2017,4,5,12,30,121,917,925,121,917,925,1,9,0.138,2.6,181.1,39.99,25,980
2017,4,5,13,30,117,902,854,117,902,854,1,9,0.138,2.7,198,42.57,24,980
2017,4,5,14,30,110,863,720,110,863,720,1,9,0.138,2.7,213.9,45.19,23,980
2017,4,5,15,30,98,796,537,98,796,537,1,9,0.138,2.4,228.3,47.86,22,980
2017,4,5,16,30,78,674,323,78,674,323,0,9,0.138,1.7,244,51.02,21,980
2017,4,5,17,30,45,411,108,45,411,108,1,11,0.138,1.1,270.9,67.63,18,980
2017,4,5,18,30,0,0,0,0,0,0,0,11,0.138,0.8,285,70.86,17,980
2017,4,5,19,30,0,0,0,0,0,0,0,9,0.138,0.5,301.5,63.37,18,980
2017,4,5,20,30,0,0,0,0,0,0,0,8,0.138,0.3,325.7,57.61,18,980
2017,4,5,21,30,0,0,0,0,0,0,0,8,0.138,0.5,142.5,60.14,17,980
2017,4,5,22,30,0,0,0,0,0,0,0,8,0.138,0.8,155.1,65.43,16,980
2017,4,5,23,30,0,0,0,0,0,0,0,8,0.138,0.8,152.7,71.84,15,980
2017,4,6,0,30,0,0,0,0,0,0,8,8,0.138,0.7,139,71.84,15,980
2017,4,6,1,30,0,0,0,0,0,0,8,9,0.138,0.6,110.2,71.95,15,980
2017,4,6,2,30,0,0,0,0,0,0,1,8,0.138,0.7,81.5,71.81,15,980
2017,4,6,3,30,0,0,0,0,0,0,8,8,0.138,0.8,68.5,71.69,15,980
2017,4,6,4,30,0,0,0,0,0,0,8,8,0.138,0.9,76.5,71.38,14,980
2017,4,6,5,30,0,0,0,0,0,0,8,8,0.138,0.8,92.6,70.9,14,980
2017,4,6,6,30,71,132,97,55,450,141,8,10,0.138,0.8,105.3,75.79,16,980
2017,4,6,7,30,159,226,249,86,696,362,8,8,0.138,1,140.7,54.56,18,980
2017,4,6,8,30,114,745,546,105,814,577,8,7,0.138,1.3,203.6,48.31,20,980
2017,4,6,9,30,192,692,697,117,881,759,8,7,0.138,1.7,213.5,45.75,21,980
2017,4,6,10,30,324,499,740,122,923,890,4,8,0.138,2.1,210.3,43.59,22,980
2017,4,6,11,30,364,472,782,125,940,956,8,8,0.138,2.5,209.4,44.64,22,980
2017,4,6,12,30,308,617,851,129,935,951,7,8,0.138,2.9,209.1,45.44,22,980
2017,4,6,13,30,407,221,589,134,903,874,8,8,0.138,2.9,207.8,48.2,21,980
2017,4,6,14,30,335,232,500,131,850,733,6,8,0.138,2.6,204.6,50.9,20,980
2017,4,6,15,30,246,102,303,121,758,541,6,9,0.138,2.1,206.1,60.03,18,980
2017,4,6,16,30,93,560,298,97,614,321,7,10,0.138,1.5,218.2,68.21,17,980
2017,4,6,17,30,52,354,108,52,354,108,1,11,0.138,0.8,235.1,82.76,15,980
2017,4,6,18,30,0,0,0,0,0,0,1,11,0.138,0.3,244.5,91.09,14,980
2017,4,6,19,30,0,0,0,0,0,0,3,10,0.138,0.3,180.4,93.52,13,980
2017,4,6,20,30,0,0,0,0,0,0,1,10,0.138,0.6,139.9,91.01,13,980
2017,4,6,21,30,0,0,0,0,0,0,1,10,0.138,0.6,154.2,95.53,12,980
2017,4,6,22,30,0,0,0,0,0,0,3,10,0.138,0.5,173.5,94.68,11,980
2017,4,6,23,30,0,0,0,0,0,0,0,9,0.138,0.4,184.1,100,11,980
2017,4,7,0,30,0,0,0,0,0,0,8,9,0.138,0.5,172.7,100,11,980
2017,4,7,1,30,0,0,0,0,0,0,8,9,0.138,0.8,125.1,98.46,11,980
2017,4,7,2,30,0,0,0,0,0,0,8,9,0.138,1.1,112.2,100,10,980
2017,4,7,3,30,0,0,0,0,0,0,1,9,0.138,1.3,110.9,100,10,980
2017,4,7,4,30,0,0,0,0,0,0,1,9,0.138,1.4,112.4,100,10,980
2017,4,7,5,30,0,0,0,0,0,0,4,9,0.138,1.6,115,93.71,11,980
2017,4,7,6,30,60,430,144,60,430,144,1,9,0.138,1.8,118.8,85.95,13,980
2017,4,7,7,30,94,676,365,94,676,365,0,8,0.138,1.7,134.8,69.76,15,980
2017,4,7,8,30,117,739,549,114,797,579,7,6,0.138,1.7,172.7,54.08,17,980
2017,4,7,9,30,125,867,760,125,867,760,1,6,0.138,2.1,197,48.92,18,980
2017,4,7,10,30,204,766,844,131,906,888,8,6,0.138,2.5,206.9,46.07,19,980
2017,4,7,11,30,285,665,875,136,918,951,8,6,0.138,2.9,213,46.93,19,980
2017,4,7,12,30,288,654,866,139,912,943,8,6,0.138,3,216.6,45.42,20,980
2017,4,7,13,30,135,890,868,135,890,868,1,7,0.138,3.1,220.5,49.07,19,980
2017,4,7,14,30,127,849,730,127,849,730,2,7,0.138,3,221.4,49.45,19,980
2017,4,7,15,30,185,501,463,116,764,541,3,7,0.138,2.8,221.3,53.14,18,980
2017,4,7,16,30,147,202,222,95,617,322,3,7,0.138,2,225.3,57.9,17,980
2017,4,7,17,30,59,95,75,53,348,109,8,9,0.138,1.1,235.4,72.15,14,980
2017,4,7,18,30,0,0,0,0,0,0,4,10,0.138,0.5,250,90.49,13,980
2017,4,7,19,30,0,0,0,0,0,0,4,10,0.138,0.3,254.2,90.06,13,980
2017,4,7,20,30,0,0,0,0,0,0,4,10,0.138,0.3,220.9,89.03,13,980
2017,4,7,21,30,0,0,0,0,0,0,8,10,0.138,0.7,168.5,90.15,13,980
2017,4,7,22,30,0,0,0,0,0,0,8,10,0.138,1.1,166.2,91.72,13,980
2017,4,7,23,30,0,0,0,0,0,0,8,11,0.138,1.5,166.2,94.31,13,980
2017,4,8,0,30,0,0,0,0,0,0,8,11,0.138,1.7,178.3,96.82,12,980
2017,4,8,1,30,0,0,0,0,0,0,8,11,0.138,1.7,184.6,98.45,12,980
2017,4,8,2,30,0,0,0,0,0,0,4,11,0.138,1.4,191.2,99.44,12,980
2017,4,8,3,30,0,0,0,0,0,0,8,11,0.138,1.1,195.9,100,12,980
2017,4,8,4,30,0,0,0,0,0,0,8,11,0.138,0.8,176.7,100,12,980
2017,4,8,5,30,0,0,0,0,0,0,7,11,0.138,0.8,166.4,100,12,980
2017,4,8,6,30,63,421,147,63,421,147,2,11,0.138,1.5,214.2,98.84,13,980
2017,4,8,7,30,156,290,273,100,661,367,2,11,0.138,2.4,265,91.06,14,980
2017,4,8,8,30,238,360,450,114,802,586,2,10,0.138,3.3,277.7,80.27,15,980
2017,4,8,9,30,286,27,307,123,876,768,3,9,0.138,4.1,271.9,68.48,16,980
2017,4,8,10,30,335,472,731,133,906,894,2,8,0.138,4.7,263.1,61.86,17,980
2017,4,8,11,30,132,930,960,132,930,960,1,8,0.138,5.1,259,56.93,17,980
2017,4,8,12,30,128,938,958,128,938,958,0,7,0.138,5.3,258.3,54.74,18,980
2017,4,8,13,30,130,911,882,130,911,882,0,7,0.138,5.1,257.1,52.07,18,980
2017,4,8,14,30,118,881,747,118,881,747,1,6,0.138,5.1,255.1,52.86,17,980
2017,4,8,15,30,105,811,559,105,811,559,0,5,0.138,5.3,254.9,50.72,16,980
2017,4,8,16,30,88,669,336,88,669,336,0,5,0.138,4.7,257,53.55,15,980
2017,4,8,17,30,54,366,114,54,366,114,1,6,0.138,3.5,262.1,71.43,13,980
2017,4,8,18,30,0,0,0,0,0,0,0,8,0.138,2.5,274.4,90.08,11,980
2017,4,8,19,30,0,0,0,0,0,0,0,8,0.138,2.3,301.2,88.62,11,980
2017,4,8,20,30,0,0,0,0,0,0,0,7,0.138,2.6,332.7,90.57,10,980
2017,4,8,21,30,0,0,0,0,0,0,0,6,0.138,3,355.1,85.6,9,980
2017,4,8,22,30,0,0,0,0,0,0,0,6,0.138,3.1,6,87.35,9,980
2017,4,8,23,30,0,0,0,0,0,0,0,5,0.138,3.1,10.1,90.17,8,980
2017,4,9,0,30,0,0,0,0,0,0,0,5,0.138,3,14.5,93.75,7,980
2017,4,9,1,30,0,0,0,0,0,0,0,4,0.138,2.6,16.2,91.55,7,980
2017,4,9,2,30,0,0,0,0,0,0,4,4,0.138,2.4,16.1,95.61,6,980
2017,4,9,3,30,0,0,0,0,0,0,8,3,0.138,2.4,15.4,92.34,6,980
2017,4,9,4,30,0,0,0,0,0,0,8,3,0.138,2.5,21.8,90.24,6,980
2017,4,9,5,30,0,0,0,0,0,0,8,3,0.138,3,34.2,83.21,7,980
2017,4,9,6,30,63,467,158,63,467,158,1,2,0.138,3.1,43.1,70.69,9,980
2017,4,9,7,30,141,392,302,103,681,381,3,2,0.138,3,40.5,55.54,12,990
2017,4,9,8,30,155,632,529,138,767,591,8,0,0.138,2.7,49.6,40.12,14,990
2017,4,9,9,30,329,344,583,167,807,764,8,0,0.138,1.9,58.4,34.5,16,990
2017,4,9,10,30,342,455,725,155,882,899,8,0,0.138,1.1,57.3,32.47,17,990
2017,4,9,11,30,154,904,961,154,904,961,1,0,0.138,0.9,24.3,33.01,18,990
2017,4,9,12,30,150,907,955,150,907,955,1,1,0.138,1,346,32.24,19,980
2017,4,9,13,30,121,929,890,121,929,890,0,1,0.138,1.6,304.9,31.19,20,980
2017,4,9,14,30,115,888,751,115,888,751,0,1,0.138,2.1,287.4,31.39,20,980
2017,4,9,15,30,104,817,562,104,817,562,0,1,0.138,2.4,287.7,33.57,19,980
2017,4,9,16,30,85,686,341,85,686,341,0,2,0.138,2.9,274.3,36.88,18,980
2017,4,9,17,30,51,412,119,51,412,119,0,6,0.138,2.7,270.7,58.73,15,980
2017,4,9,18,30,0,0,0,0,0,0,8,6,0.138,2.2,273.6,66.04,14,980
2017,4,9,19,30,0,0,0,0,0,0,8,6,0.138,1.6,285.6,69.21,13,980
2017,4,9,20,30,0,0,0,0,0,0,0,6,0.138,1.1,308.4,69.25,13,980
2017,4,9,21,30,0,0,0,0,0,0,0,7,0.138,0.9,335.3,76.44,12,980
2017,4,9,22,30,0,0,0,0,0,0,0,6,0.138,0.8,356.2,81.07,11,980
2017,4,9,23,30,0,0,0,0,0,0,0,6,0.138,1.1,7.6,79.64,11,980
2017,4,10,0,30,0,0,0,0,0,0,1,6,0.138,1.7,22.6,77.17,11,980
2017,4,10,1,30,0,0,0,0,0,0,1,6,0.138,2.2,36.8,76.21,11,980
2017,4,10,2,30,0,0,0,0,0,0,0,5,0.138,2.4,48.1,75.81,11,980
2017,4,10,3,30,0,0,0,0,0,0,0,5,0.138,2.3,52.5,81.01,10,980
2017,4,10,4,30,0,0,0,0,0,0,1,5,0.138,2.2,56.7,81.12,10,980
2017,4,10,5,30,0,0,0,0,0,0,1,5,0.138,2,62,74.58,11,980
2017,4,10,6,30,63,464,159,63,464,159,1,6,0.138,2.1,60.9,69.69,13,980
2017,4,10,7,30,96,699,384,96,699,384,0,5,0.138,1.7,61.2,54.65,16,980
2017,4,10,8,30,115,816,601,115,816,601,0,4,0.138,0.9,70.1,40.87,19,990
2017,4,10,9,30,127,879,781,127,879,781,1,2,0.138,0.6,105.3,32.29,21,980
2017,4,10,10,30,122,936,914,122,936,914,0,2,0.138,1,176.9,29.3,22,980
2017,4,10,11,30,131,941,974,131,941,974,1,3,0.138,1.6,219.7,28.82,23,980
2017,4,10,12,30,136,929,963,136,929,963,0,4,0.138,2.4,223.7,30.94,23,980
2017,4,10,13,30,128,917,889,128,917,889,0,4,0.138,3,227.7,34.86,22,980
2017,4,10,14,30,119,878,751,119,878,751,1,5,0.138,3.3,235.7,38.33,21,980
2017,4,10,15,30,105,814,563,105,814,563,0,5,0.138,3.2,241.1,41.55,20,980
2017,4,10,16,30,85,691,344,85,691,344,0,6,0.138,2.7,246.1,49.01,18,980
2017,4,10,17,30,51,433,123,51,433,123,1,8,0.138,1.8,256.2,68.6,15,980
2017,4,10,18,30,0,0,0,0,0,0,0,10,0.138,1.1,277.8,82.02,13,980
2017,4,10,19,30,0,0,0,0,0,0,0,9,0.138,0.9,302.8,80.51,13,980
2017,4,10,20,30,0,0,0,0,0,0,0,8,0.138,0.7,341.4,76.12,14,980
2017,4,10,21,30,0,0,0,0,0,0,0,8,0.138,0.7,32.2,74.55,14,980
2017,4,10,22,30,0,0,0,0,0,0,0,8,0.138,0.8,69.6,79.08,13,980
2017,4,10,23,30,0,0,0,0,0,0,1,8,0.138,0.8,97.8,78.79,13,980
2017,4,11,0,30,0,0,0,0,0,0,1,8,0.138,0.9,119.8,78.5,13,980
2017,4,11,1,30,0,0,0,0,0,0,8,8,0.138,0.9,131.2,83.32,12,980
2017,4,11,2,30,0,0,0,0,0,0,8,8,0.138,0.8,126.9,82.5,12,980
2017,4,11,3,30,0,0,0,0,0,0,4,8,0.138,0.6,116.3,82.12,12,980
2017,4,11,4,30,0,0,0,0,0,0,1,7,0.138,0.6,106,81.4,12,980
2017,4,11,5,30,0,0,0,0,0,0,1,8,0.138,0.7,100.7,81.78,12,980
2017,4,11,6,30,70,409,156,70,409,156,8,9,0.138,1,103,77.04,14,980
2017,4,11,7,30,109,631,372,109,631,372,0,8,0.138,1.1,108.1,66.3,16,980
2017,4,11,8,30,186,545,513,131,752,582,2,7,0.138,1.3,140.4,52.88,18,980
2017,4,11,9,30,188,717,724,152,805,753,7,6,0.138,1.7,190.5,46.29,19,980
2017,4,11,10,30,159,844,876,159,844,876,1,6,0.138,2.2,210.5,43.56,20,980
2017,4,11,11,30,163,858,934,163,858,934,1,6,0.138,2.4,224.1,42.2,20,980
2017,4,11,12,30,456,195,630,159,861,928,8,7,0.138,2.6,229.3,43.75,21,980
2017,4,11,13,30,147,852,857,147,852,857,0,7,0.138,2.9,231.5,45.05,21,980
2017,4,11,14,30,140,805,721,140,805,721,1,8,0.138,3.3,236.5,48.9,20,980
2017,4,11,15,30,128,719,535,128,719,535,0,8,0.138,3.5,244.5,52.7,19,980
2017,4,11,16,30,105,570,321,105,570,321,0,8,0.138,3.1,252.8,60.38,17,980
2017,4,11,17,30,60,302,111,60,302,111,0,9,0.138,2.1,259.2,72.48,15,980
2017,4,11,18,30,0,0,0,0,0,0,0,10,0.138,1.2,272.9,90.26,13,980
2017,4,11,19,30,0,0,0,0,0,0,0,10,0.138,0.8,286.2,97.72,12,980
2017,4,11,20,30,0,0,0,0,0,0,0,10,0.138,0.4,291.3,97.26,12,980
2017,4,11,21,30,0,0,0,0,0,0,0,10,0.138,0.2,277.6,96.66,12,980
2017,4,11,22,30,0,0,0,0,0,0,0,10,0.138,0.2,201.8,97.05,12,980
2017,4,11,23,30,0,0,0,0,0,0,0,10,0.138,0.3,136.1,97.44,12,980
2017,4,12,0,30,0,0,0,0,0,0,1,10,0.138,0.5,104.6,97.36,12,980
2017,4,12,1,30,0,0,0,0,0,0,1,9,0.138,0.7,88.6,100,11,980
2017,4,12,2,30,0,0,0,0,0,0,0,9,0.138,0.9,78.3,100,11,980
2017,4,12,3,30,0,0,0,0,0,0,0,9,0.138,1,73.5,100,11,980
2017,4,12,4,30,0,0,0,0,0,0,0,9,0.138,1,77.3,98.49,11,980
2017,4,12,5,30,0,0,0,0,0,0,1,9,0.138,1.1,90.1,91.24,12,980
2017,4,12,6,30,66,435,160,66,435,160,0,10,0.138,1.1,106.5,84.08,14,980
2017,4,12,7,30,99,666,379,99,666,379,0,10,0.138,1.1,132.8,73.73,16,980
2017,4,12,8,30,118,783,591,118,783,591,0,10,0.138,1.6,207.6,64.88,18,980
2017,4,12,9,30,131,847,766,131,847,766,0,10,0.138,2.2,228.1,62.6,19,980
2017,4,12,10,30,122,911,898,122,911,898,0,10,0.138,2.7,229.9,59.42,20,980
2017,4,12,11,30,128,921,958,128,921,958,0,10,0.138,3,231.3,55.75,20,980
2017,4,12,12,30,128,919,952,128,919,952,0,10,0.138,3.4,235.3,55.94,21,980
2017,4,12,13,30,121,907,879,121,907,879,0,10,0.138,3.8,242,59.2,20,980
2017,4,12,14,30,115,868,742,115,868,742,0,10,0.138,3.9,248.5,62.53,19,980
2017,4,12,15,30,103,800,557,103,800,557,0,10,0.138,3.8,254.2,66.94,18,980
2017,4,12,16,30,84,675,341,84,675,341,1,11,0.138,3.5,258.3,72.93,17,980
2017,4,12,17,30,52,410,123,52,410,123,1,11,0.138,2.7,261.8,86.34,15,980
2017,4,12,18,30,0,0,0,0,0,0,1,11,0.138,2,270.6,100,13,980
2017,4,12,19,30,0,0,0,0,0,0,0,11,0.138,1.8,278.9,100,13,980
2017,4,12,20,30,0,0,0,0,0,0,0,11,0.138,1.7,277.6,100,13,980
2017,4,12,21,30,0,0,0,0,0,0,0,11,0.138,1.6,276.4,100,13,980
2017,4,12,22,30,0,0,0,0,0,0,0,11,0.138,1.6,275.2,100,13,980
2017,4,12,23,30,0,0,0,0,0,0,0,11,0.138,1.6,274.4,100,12,980
2017,4,13,0,30,0,0,0,0,0,0,1,11,0.138,1.6,277.3,100,12,980
2017,4,13,1,30,0,0,0,0,0,0,1,11,0.138,1.7,276.4,100,12,980
2017,4,13,2,30,0,0,0,0,0,0,1,11,0.138,1.7,279,100,12,980
2017,4,13,3,30,0,0,0,0,0,0,0,11,0.138,1.6,277.7,100,12,980
2017,4,13,4,30,0,0,0,0,0,0,0,11,0.138,1.4,274.9,100,12,980
2017,4,13,5,30,0,0,0,0,0,0,1,11,0.138,1.7,267.9,100,12,980
2017,4,13,6,30,71,426,164,71,426,164,0,11,0.138,2.3,259.3,98.36,13,980
2017,4,13,7,30,104,658,384,104,658,384,0,11,0.138,2.7,256.6,82.66,14,980
2017,4,13,8,30,241,34,262,119,786,596,3,10,0.138,3.2,256.3,75.73,15,980
2017,4,13,9,30,311,415,625,128,857,774,2,10,0.138,3.8,257.9,71.33,16,980
2017,4,13,10,30,336,505,767,166,842,886,2,11,0.138,4.5,258.9,72.35,17,980
2017,4,13,11,30,169,861,948,169,861,948,0,11,0.138,5,258.9,67.97,18,980
2017,4,13,12,30,155,883,949,155,883,949,1,10,0.138,5.3,258,67.27,18,980
2017,4,13,13,30,171,832,868,171,832,868,1,10,0.138,5.4,258.4,69.68,17,980
2017,4,13,14,30,150,814,740,150,814,740,1,9,0.138,5.3,258.2,66.2,17,980
2017,4,13,15,30,131,748,558,131,748,558,1,8,0.138,5.1,257.4,66.47,16,980
2017,4,13,16,30,107,611,341,107,611,341,1,8,0.138,4.8,257.8,67.72,15,980
