,index,date_local,time_local,sample_measurement,units_of_measure,sample_duration,sample_frequency,detection_limit
1198,1198,2019-02-19,22:00,14.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1199,1199,2019-02-19,23:00,21.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1200,1200,2019-02-20,00:00,20.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1201,1201,2019-02-20,01:00,23.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1202,1202,2019-02-20,02:00,18.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1203,1203,2019-02-20,03:00,14.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1204,1204,2019-02-20,04:00,17.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1205,1205,2019-02-20,05:00,15.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1206,1206,2019-02-20,06:00,19.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1207,1207,2019-02-20,07:00,14.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1208,1208,2019-02-20,08:00,8.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1209,1209,2019-02-20,09:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1210,1210,2019-02-20,10:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1211,1211,2019-02-20,11:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1212,1212,2019-02-20,12:00,22.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1213,1213,2019-02-20,13:00,3.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1214,1214,2019-02-20,14:00,6.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1215,1215,2019-02-20,15:00,5.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1216,1216,2019-02-20,16:00,14.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1217,1217,2019-02-20,17:00,8.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1218,1218,2019-02-20,18:00,10.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1219,1219,2019-02-20,19:00,2.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1220,1220,2019-02-20,20:00,5.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1221,1221,2019-02-20,21:00,8.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1222,1222,2019-02-20,22:00,6.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1223,1223,2019-02-20,23:00,7.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1224,1224,2019-02-21,00:00,12.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1225,1225,2019-02-21,01:00,18.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1226,1226,2019-02-21,02:00,16.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1227,1227,2019-02-21,03:00,18.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1228,1228,2019-02-21,04:00,16.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1229,1229,2019-02-21,05:00,16.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1230,1230,2019-02-21,06:00,19.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1231,1231,2019-02-21,07:00,18.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1232,1232,2019-02-21,08:00,16.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1233,1233,2019-02-21,09:00,12.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1234,1234,2019-02-21,10:00,5.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1235,1235,2019-02-21,11:00,2.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1236,1236,2019-02-21,12:00,8.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1237,1237,2019-02-21,13:00,7.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1238,1238,2019-02-21,14:00,15.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1239,1239,2019-02-21,15:00,9.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1240,1240,2019-02-21,16:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1241,1241,2019-02-21,17:00,3.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1242,1242,2019-02-21,18:00,12.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1243,1243,2019-02-21,19:00,8.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1244,1244,2019-02-21,20:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1245,1245,2019-02-21,21:00,19.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1246,1246,2019-02-21,22:00,16.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1247,1247,2019-02-21,23:00,17.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1248,1248,2019-02-22,00:00,21.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1249,1249,2019-02-22,01:00,25.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1250,1250,2019-02-22,02:00,24.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1251,1251,2019-02-22,03:00,26.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1252,1252,2019-02-22,04:00,21.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1253,1253,2019-02-22,05:00,26.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1254,1254,2019-02-22,06:00,32.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1255,1255,2019-02-22,07:00,22.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1256,1256,2019-02-22,08:00,8.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1257,1257,2019-02-22,09:00,8.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1258,1258,2019-02-22,10:00,7.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1259,1259,2019-02-22,11:00,6.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1260,1260,2019-02-22,12:00,7.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1261,1261,2019-02-22,13:00,11.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1262,1262,2019-02-22,14:00,2.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1263,1263,2019-02-22,15:00,13.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1264,1264,2019-02-22,16:00,4.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1265,1265,2019-02-22,17:00,10.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1266,1266,2019-02-22,18:00,6.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1267,1267,2019-02-22,19:00,7.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1268,1268,2019-02-22,20:00,9.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1269,1269,2019-02-22,21:00,11.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1270,1270,2019-02-22,22:00,11.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1271,1271,2019-02-22,23:00,14.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1272,1272,2019-02-23,00:00,18.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1273,1273,2019-02-23,01:00,20.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1274,1274,2019-02-23,02:00,16.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1275,1275,2019-02-23,03:00,20.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1276,1276,2019-02-23,04:00,17.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1277,1277,2019-02-23,05:00,11.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1278,1278,2019-02-23,06:00,18.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1279,1279,2019-02-23,07:00,14.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1280,1280,2019-02-23,08:00,26.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1281,1281,2019-02-23,09:00,14.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1282,1282,2019-02-23,10:00,1.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1283,1283,2019-02-23,11:00,13.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1284,1284,2019-02-23,12:00,12.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1285,1285,2019-02-23,13:00,4.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1286,1286,2019-02-23,14:00,1.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1287,1287,2019-02-23,15:00,9.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1288,1288,2019-02-23,16:00,8.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1289,1289,2019-02-23,17:00,6.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1290,1290,2019-02-23,18:00,4.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1291,1291,2019-02-23,19:00,7.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1292,1292,2019-02-23,20:00,9.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1293,1293,2019-02-23,21:00,10.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1294,1294,2019-02-23,22:00,12.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1295,1295,2019-02-23,23:00,15.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1296,1296,2019-02-24,00:00,32.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1297,1297,2019-02-24,01:00,42.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1298,1298,2019-02-24,02:00,44.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1299,1299,2019-02-24,03:00,34.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1300,1300,2019-02-24,04:00,28.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1301,1301,2019-02-24,05:00,28.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1302,1302,2019-02-24,06:00,23.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1303,1303,2019-02-24,07:00,14.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1304,1304,2019-02-24,08:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1305,1305,2019-02-24,09:00,9.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1306,1306,2019-02-24,10:00,20.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1307,1307,2019-02-24,11:00,21.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1308,1308,2019-02-24,12:00,13.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1309,1309,2019-02-24,13:00,13.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1310,1310,2019-02-24,14:00,7.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1311,1311,2019-02-24,15:00,4.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1312,1312,2019-02-24,16:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1313,1313,2019-02-24,17:00,-1.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1314,1314,2019-02-24,18:00,5.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1315,1315,2019-02-24,19:00,6.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1316,1316,2019-02-24,20:00,4.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1317,1317,2019-02-24,21:00,14.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1318,1318,2019-02-24,22:00,17.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1319,1319,2019-02-24,23:00,19.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1320,1320,2019-02-25,00:00,23.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1321,1321,2019-02-25,01:00,24.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1322,1322,2019-02-25,02:00,22.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1323,1323,2019-02-25,03:00,27.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1324,1324,2019-02-25,04:00,19.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1325,1325,2019-02-25,05:00,25.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1326,1326,2019-02-25,06:00,27.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1327,1327,2019-02-25,07:00,23.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1328,1328,2019-02-25,08:00,9.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1329,1329,2019-02-25,09:00,16.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1330,1330,2019-02-25,10:00,17.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1331,1331,2019-02-25,11:00,8.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1332,1332,2019-02-25,12:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1333,1333,2019-02-25,13:00,3.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1334,1334,2019-02-25,14:00,9.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1335,1335,2019-02-25,15:00,14.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1336,1336,2019-02-25,16:00,14.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1337,1337,2019-02-25,17:00,10.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1338,1338,2019-02-25,18:00,12.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1339,1339,2019-02-25,19:00,13.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1340,1340,2019-02-25,20:00,14.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1341,1341,2019-02-25,21:00,14.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1342,1342,2019-02-25,22:00,18.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1343,1343,2019-02-25,23:00,18.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1344,1344,2019-02-26,00:00,23.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1345,1345,2019-02-26,01:00,24.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1346,1346,2019-02-26,02:00,24.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1347,1347,2019-02-26,03:00,25.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1348,1348,2019-02-26,04:00,23.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1349,1349,2019-02-26,05:00,17.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1350,1350,2019-02-26,06:00,10.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1351,1351,2019-02-26,07:00,9.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1352,1352,2019-02-26,08:00,-0.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1353,1353,2019-02-26,09:00,19.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1354,1354,2019-02-26,10:00,37.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1355,1355,2019-02-26,11:00,34.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1356,1356,2019-02-26,12:00,23.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1357,1357,2019-02-26,13:00,17.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1358,1358,2019-02-26,14:00,5.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1359,1359,2019-02-26,15:00,1.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1360,1360,2019-02-26,16:00,1.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1361,1361,2019-02-26,17:00,8.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1362,1362,2019-02-26,18:00,9.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1363,1363,2019-02-26,19:00,17.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1364,1364,2019-02-26,20:00,16.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1365,1365,2019-02-26,21:00,10.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1366,1366,2019-02-26,22:00,6.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1367,1367,2019-02-26,23:00,10.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1368,1368,2019-02-27,00:00,27.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1369,1369,2019-02-27,01:00,22.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1370,1370,2019-02-27,02:00,10.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1371,1371,2019-02-27,03:00,5.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1372,1372,2019-02-27,04:00,12.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1373,1373,2019-02-27,05:00,11.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1374,1374,2019-02-27,06:00,19.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1375,1375,2019-02-27,07:00,13.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1376,1376,2019-02-27,08:00,19.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1377,1377,2019-02-27,09:00,20.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1378,1378,2019-02-27,10:00,15.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1379,1379,2019-02-27,11:00,17.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1380,1380,2019-02-27,12:00,13.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1381,1381,2019-02-27,13:00,11.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1382,1382,2019-02-27,14:00,8.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1383,1383,2019-02-27,15:00,5.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1384,1384,2019-02-27,16:00,4.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1385,1385,2019-02-27,17:00,8.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1386,1386,2019-02-27,18:00,6.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1387,1387,2019-02-27,19:00,6.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1388,1388,2019-02-27,20:00,10.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1389,1389,2019-02-27,21:00,8.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1390,1390,2019-02-27,22:00,10.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1391,1391,2019-02-27,23:00,8.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1392,1392,2019-02-28,00:00,5.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1393,1393,2019-02-28,01:00,7.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1394,1394,2019-02-28,02:00,17.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1395,1395,2019-02-28,03:00,18.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1396,1396,2019-02-28,04:00,16.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1397,1397,2019-02-28,05:00,20.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1398,1398,2019-02-28,06:00,17.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1399,1399,2019-02-28,07:00,29.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1400,1400,2019-02-28,08:00,25.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1401,1401,2019-02-28,09:00,9.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1402,1402,2019-02-28,10:00,5.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1403,1403,2019-02-28,11:00,1.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1404,1404,2019-02-28,12:00,5.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1405,1405,2019-02-28,13:00,4.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1406,1406,2019-02-28,14:00,7.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1407,1407,2019-02-28,15:00,7.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1408,1408,2019-02-28,16:00,5.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1409,1409,2019-02-28,17:00,4.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1410,1410,2019-02-28,18:00,4.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1411,1411,2019-02-28,19:00,7.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1412,1412,2019-02-28,20:00,,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1413,1413,2019-02-28,21:00,4.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1414,1414,2019-02-28,22:00,7.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1415,1415,2019-02-28,23:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1416,1416,2019-03-01,00:00,4.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1417,1417,2019-03-01,01:00,4.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1418,1418,2019-03-01,02:00,7.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1419,1419,2019-03-01,03:00,9.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1420,1420,2019-03-01,04:00,14.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1421,1421,2019-03-01,05:00,14.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1422,1422,2019-03-01,06:00,15.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1423,1423,2019-03-01,07:00,15.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1424,1424,2019-03-01,08:00,7.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1425,1425,2019-03-01,09:00,14.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1426,1426,2019-03-01,10:00,17.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1427,1427,2019-03-01,11:00,22.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1428,1428,2019-03-01,12:00,14.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1429,1429,2019-03-01,13:00,10.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1430,1430,2019-03-01,14:00,7.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1431,1431,2019-03-01,15:00,5.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1432,1432,2019-03-01,16:00,7.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1433,1433,2019-03-01,17:00,10.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1434,1434,2019-03-01,18:00,4.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1435,1435,2019-03-01,19:00,9.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1436,1436,2019-03-01,20:00,2.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1437,1437,2019-03-01,21:00,6.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1438,1438,2019-03-01,22:00,6.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1439,1439,2019-03-01,23:00,12.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1440,1440,2019-03-02,00:00,4.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1441,1441,2019-03-02,01:00,13.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1442,1442,2019-03-02,02:00,10.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1443,1443,2019-03-02,03:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1444,1444,2019-03-02,04:00,6.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1445,1445,2019-03-02,05:00,4.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1446,1446,2019-03-02,06:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1447,1447,2019-03-02,07:00,2.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1448,1448,2019-03-02,08:00,13.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1449,1449,2019-03-02,09:00,9.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1450,1450,2019-03-02,10:00,6.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1451,1451,2019-03-02,11:00,1.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1452,1452,2019-03-02,12:00,1.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1453,1453,2019-03-02,13:00,4.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1454,1454,2019-03-02,14:00,5.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1455,1455,2019-03-02,15:00,6.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1456,1456,2019-03-02,16:00,1.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1457,1457,2019-03-02,17:00,10.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1458,1458,2019-03-02,18:00,8.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1459,1459,2019-03-02,19:00,5.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
1460,1460,2019-03-02,20:00,4.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,2.0
