,index,date_local,time_local,sample_measurement,units_of_measure,sample_duration,sample_frequency,detection_limit
1743,1743,2018-03-14,15:00,1.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1744,1744,2018-03-14,16:00,2.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1745,1745,2018-03-14,17:00,1.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1746,1746,2018-03-14,18:00,4.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1747,1747,2018-03-14,19:00,3.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1748,1748,2018-03-14,20:00,2.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1749,1749,2018-03-14,21:00,1.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1750,1750,2018-03-14,22:00,-0.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1751,1751,2018-03-14,23:00,-1.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1752,1752,2018-03-15,00:00,-0.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1753,1753,2018-03-15,01:00,0.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1754,1754,2018-03-15,02:00,1.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1755,1755,2018-03-15,03:00,0.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1756,1756,2018-03-15,04:00,3.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1757,1757,2018-03-15,05:00,2.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1758,1758,2018-03-15,06:00,2.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1759,1759,2018-03-15,07:00,3.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1760,1760,2018-03-15,08:00,3.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1761,1761,2018-03-15,09:00,4.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1762,1762,2018-03-15,10:00,4.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1763,1763,2018-03-15,11:00,3.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1764,1764,2018-03-15,12:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1765,1765,2018-03-15,13:00,2.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1766,1766,2018-03-15,14:00,0.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1767,1767,2018-03-15,15:00,0.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1768,1768,2018-03-15,16:00,0.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1769,1769,2018-03-15,17:00,0.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1770,1770,2018-03-15,18:00,0.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1771,1771,2018-03-15,19:00,2.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1772,1772,2018-03-15,20:00,4.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1773,1773,2018-03-15,21:00,3.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1774,1774,2018-03-15,22:00,2.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1775,1775,2018-03-15,23:00,1.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1776,1776,2018-03-16,00:00,1.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1777,1777,2018-03-16,01:00,1.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1778,1778,2018-03-16,02:00,0.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1779,1779,2018-03-16,03:00,4.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1780,1780,2018-03-16,04:00,4.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1781,1781,2018-03-16,05:00,3.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1782,1782,2018-03-16,06:00,4.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1783,1783,2018-03-16,07:00,4.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1784,1784,2018-03-16,08:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1785,1785,2018-03-16,09:00,4.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1786,1786,2018-03-16,10:00,3.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1787,1787,2018-03-16,11:00,4.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1788,1788,2018-03-16,12:00,2.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1789,1789,2018-03-16,13:00,0.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1790,1790,2018-03-16,14:00,0.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1791,1791,2018-03-16,15:00,0.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1792,1792,2018-03-16,16:00,0.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1793,1793,2018-03-16,17:00,1.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1794,1794,2018-03-16,18:00,3.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1795,1795,2018-03-16,19:00,2.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1796,1796,2018-03-16,20:00,0.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1797,1797,2018-03-16,21:00,1.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1798,1798,2018-03-16,22:00,1.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1799,1799,2018-03-16,23:00,2.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1800,1800,2018-03-17,00:00,2.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1801,1801,2018-03-17,01:00,-2.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1802,1802,2018-03-17,02:00,-1.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1803,1803,2018-03-17,03:00,0.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1804,1804,2018-03-17,04:00,1.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1805,1805,2018-03-17,05:00,2.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1806,1806,2018-03-17,06:00,1.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1807,1807,2018-03-17,07:00,2.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1808,1808,2018-03-17,08:00,1.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1809,1809,2018-03-17,09:00,-0.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1810,1810,2018-03-17,10:00,2.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1811,1811,2018-03-17,11:00,1.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1812,1812,2018-03-17,12:00,1.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1813,1813,2018-03-17,13:00,4.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1814,1814,2018-03-17,14:00,3.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1815,1815,2018-03-17,15:00,3.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1816,1816,2018-03-17,16:00,2.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1817,1817,2018-03-17,17:00,1.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1818,1818,2018-03-17,18:00,2.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1819,1819,2018-03-17,19:00,2.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1820,1820,2018-03-17,20:00,1.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1821,1821,2018-03-17,21:00,2.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1822,1822,2018-03-17,22:00,5.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1823,1823,2018-03-17,23:00,5.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1824,1824,2018-03-18,00:00,2.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1825,1825,2018-03-18,01:00,1.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1826,1826,2018-03-18,02:00,0.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1827,1827,2018-03-18,03:00,-0.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1828,1828,2018-03-18,04:00,0.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1829,1829,2018-03-18,05:00,1.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1830,1830,2018-03-18,06:00,1.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1831,1831,2018-03-18,07:00,1.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1832,1832,2018-03-18,08:00,0.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1833,1833,2018-03-18,09:00,1.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1834,1834,2018-03-18,10:00,2.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1835,1835,2018-03-18,11:00,1.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1836,1836,2018-03-18,12:00,2.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1837,1837,2018-03-18,13:00,1.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1838,1838,2018-03-18,14:00,0.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1839,1839,2018-03-18,15:00,-0.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1840,1840,2018-03-18,16:00,-0.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1841,1841,2018-03-18,17:00,-0.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1842,1842,2018-03-18,18:00,-0.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1843,1843,2018-03-18,19:00,0.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1844,1844,2018-03-18,20:00,2.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1845,1845,2018-03-18,21:00,4.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1846,1846,2018-03-18,22:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1847,1847,2018-03-18,23:00,4.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1848,1848,2018-03-19,00:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1849,1849,2018-03-19,01:00,5.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1850,1850,2018-03-19,02:00,5.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1851,1851,2018-03-19,03:00,2.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1852,1852,2018-03-19,04:00,2.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1853,1853,2018-03-19,05:00,8.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1854,1854,2018-03-19,06:00,7.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1855,1855,2018-03-19,07:00,7.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1856,1856,2018-03-19,08:00,9.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1857,1857,2018-03-19,09:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1858,1858,2018-03-19,10:00,2.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1859,1859,2018-03-19,11:00,2.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1860,1860,2018-03-19,12:00,1.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1861,1861,2018-03-19,13:00,2.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1862,1862,2018-03-19,14:00,3.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1863,1863,2018-03-19,15:00,2.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1864,1864,2018-03-19,16:00,0.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1865,1865,2018-03-19,17:00,-0.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1866,1866,2018-03-19,18:00,1.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1867,1867,2018-03-19,19:00,2.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1868,1868,2018-03-19,20:00,4.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1869,1869,2018-03-19,21:00,7.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1870,1870,2018-03-19,22:00,9.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1871,1871,2018-03-19,23:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1872,1872,2018-03-20,00:00,3.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1873,1873,2018-03-20,01:00,4.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1874,1874,2018-03-20,02:00,4.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1875,1875,2018-03-20,03:00,4.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1876,1876,2018-03-20,04:00,5.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1877,1877,2018-03-20,05:00,14.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1878,1878,2018-03-20,06:00,8.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1879,1879,2018-03-20,07:00,3.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1880,1880,2018-03-20,08:00,0.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1881,1881,2018-03-20,09:00,0.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1882,1882,2018-03-20,10:00,3.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1883,1883,2018-03-20,11:00,3.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1884,1884,2018-03-20,12:00,1.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1885,1885,2018-03-20,13:00,2.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1886,1886,2018-03-20,14:00,2.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1887,1887,2018-03-20,15:00,4.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1888,1888,2018-03-20,16:00,8.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1889,1889,2018-03-20,17:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1890,1890,2018-03-20,18:00,2.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1891,1891,2018-03-20,19:00,3.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1892,1892,2018-03-20,20:00,2.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1893,1893,2018-03-20,21:00,3.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1894,1894,2018-03-20,22:00,5.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1895,1895,2018-03-20,23:00,3.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1896,1896,2018-03-21,00:00,2.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1897,1897,2018-03-21,01:00,5.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1898,1898,2018-03-21,02:00,7.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1899,1899,2018-03-21,03:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1900,1900,2018-03-21,04:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1901,1901,2018-03-21,05:00,3.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1902,1902,2018-03-21,06:00,8.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1903,1903,2018-03-21,07:00,6.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1904,1904,2018-03-21,08:00,4.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1905,1905,2018-03-21,09:00,5.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1906,1906,2018-03-21,10:00,5.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1907,1907,2018-03-21,11:00,2.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1908,1908,2018-03-21,12:00,3.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1909,1909,2018-03-21,13:00,5.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1910,1910,2018-03-21,14:00,5.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1911,1911,2018-03-21,15:00,4.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1912,1912,2018-03-21,16:00,1.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1913,1913,2018-03-21,17:00,-0.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1914,1914,2018-03-21,18:00,0.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1915,1915,2018-03-21,19:00,4.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1916,1916,2018-03-21,20:00,6.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1917,1917,2018-03-21,21:00,4.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1918,1918,2018-03-21,22:00,5.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1919,1919,2018-03-21,23:00,4.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1920,1920,2018-03-22,00:00,3.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1921,1921,2018-03-22,01:00,4.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1922,1922,2018-03-22,02:00,5.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1923,1923,2018-03-22,03:00,4.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1924,1924,2018-03-22,04:00,7.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1925,1925,2018-03-22,05:00,9.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1926,1926,2018-03-22,06:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1927,1927,2018-03-22,07:00,2.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1928,1928,2018-03-22,08:00,2.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1929,1929,2018-03-22,09:00,1.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1930,1930,2018-03-22,10:00,2.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1931,1931,2018-03-22,11:00,1.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1932,1932,2018-03-22,12:00,-0.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1933,1933,2018-03-22,13:00,2.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1934,1934,2018-03-22,14:00,3.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1935,1935,2018-03-22,15:00,1.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1936,1936,2018-03-22,16:00,1.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1937,1937,2018-03-22,17:00,1.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1938,1938,2018-03-22,18:00,1.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1939,1939,2018-03-22,19:00,0.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1940,1940,2018-03-22,20:00,1.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1941,1941,2018-03-22,21:00,2.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1942,1942,2018-03-22,22:00,1.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1943,1943,2018-03-22,23:00,3.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1944,1944,2018-03-23,00:00,3.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1945,1945,2018-03-23,01:00,-0.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1946,1946,2018-03-23,02:00,-0.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1947,1947,2018-03-23,03:00,2.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1948,1948,2018-03-23,04:00,3.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1949,1949,2018-03-23,05:00,1.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1950,1950,2018-03-23,06:00,1.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1951,1951,2018-03-23,07:00,2.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1952,1952,2018-03-23,08:00,2.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1953,1953,2018-03-23,09:00,2.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1954,1954,2018-03-23,10:00,1.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1955,1955,2018-03-23,11:00,-1.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1956,1956,2018-03-23,12:00,0.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1957,1957,2018-03-23,13:00,1.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1958,1958,2018-03-23,14:00,2.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1959,1959,2018-03-23,15:00,5.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1960,1960,2018-03-23,16:00,7.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1961,1961,2018-03-23,17:00,9.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1962,1962,2018-03-23,18:00,10.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1963,1963,2018-03-23,19:00,9.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1964,1964,2018-03-23,20:00,5.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1965,1965,2018-03-23,21:00,3.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1966,1966,2018-03-23,22:00,3.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1967,1967,2018-03-23,23:00,5.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1968,1968,2018-03-24,00:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1969,1969,2018-03-24,01:00,6.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1970,1970,2018-03-24,02:00,5.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1971,1971,2018-03-24,03:00,4.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1972,1972,2018-03-24,04:00,3.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1973,1973,2018-03-24,05:00,3.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1974,1974,2018-03-24,06:00,3.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1975,1975,2018-03-24,07:00,9.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1976,1976,2018-03-24,08:00,6.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1977,1977,2018-03-24,09:00,4.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1978,1978,2018-03-24,10:00,4.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1979,1979,2018-03-24,11:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1980,1980,2018-03-24,12:00,6.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1981,1981,2018-03-24,13:00,4.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1982,1982,2018-03-24,14:00,7.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1983,1983,2018-03-24,15:00,6.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1984,1984,2018-03-24,16:00,7.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1985,1985,2018-03-24,17:00,7.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1986,1986,2018-03-24,18:00,6.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1987,1987,2018-03-24,19:00,5.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1988,1988,2018-03-24,20:00,7.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1989,1989,2018-03-24,21:00,5.0,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1990,1990,2018-03-24,22:00,3.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1991,1991,2018-03-24,23:00,5.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1992,1992,2018-03-25,00:00,4.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1993,1993,2018-03-25,01:00,3.5,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1994,1994,2018-03-25,02:00,1.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1995,1995,2018-03-25,03:00,0.9,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1996,1996,2018-03-25,04:00,0.2,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1997,1997,2018-03-25,05:00,0.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1998,1998,2018-03-25,06:00,3.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
1999,1999,2018-03-25,07:00,2.8,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
2000,2000,2018-03-25,08:00,2.6,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
2001,2001,2018-03-25,09:00,3.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
2002,2002,2018-03-25,10:00,4.1,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
2003,2003,2018-03-25,11:00,4.3,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
2004,2004,2018-03-25,12:00,2.4,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
2005,2005,2018-03-25,13:00,1.7,Micrograms/cubic meter (LC),1 HOUR,HOURLY,5.0
