Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Surface Albedo,Wind Speed,Wind Direction,Relative Humidity,Temperature,Pressure
2016,7,23,9,30,211,691,770,211,691,770,0,8,0.136,2.4,168.4,22.49,34,980
2016,7,23,10,30,255,675,870,255,675,870,0,9,0.136,2.8,174,22.15,35,980
2016,7,23,11,30,351,545,876,351,545,876,0,10,0.136,3.1,180.8,23.24,35,980
2016,7,23,12,30,410,442,835,410,442,835,0,10,0.136,3.3,186.2,24.47,35,980
2016,7,23,13,30,295,600,841,295,600,841,0,11,0.136,3.4,187.9,27.01,34,980
2016,7,23,14,30,333,429,680,333,429,680,1,11,0.136,3.3,186.7,31.11,32,980
2016,7,23,15,30,292,333,513,292,333,513,2,12,0.136,3,182.5,34.08,31,980
2016,7,23,16,30,212,249,333,212,249,333,0,12,0.136,2.8,172.9,41.84,28,980
2016,7,23,17,30,110,148,153,110,148,153,2,13,0.136,2.5,157.9,48.01,26,980
2016,7,23,18,30,15,31,18,15,31,18,1,13,0.136,2.3,140.7,55.09,24,980
2016,7,23,19,30,0,0,0,0,0,0,0,13,0.136,2.2,125.2,59.45,23,980
2016,7,23,20,30,0,0,0,0,0,0,0,13,0.136,1.9,111.3,59.42,23,980
2016,7,23,21,30,0,0,0,0,0,0,0,13,0.136,1.6,99,61.5,22,980
2016,7,23,22,30,0,0,0,0,0,0,0,12,0.136,1.4,93.9,57.86,22,980
2016,7,23,23,30,0,0,0,0,0,0,0,11,0.136,1.4,95.6,53.26,22,980
2016,7,24,0,30,0,0,0,0,0,0,0,9,0.136,1.3,101.7,49.27,22,980
2016,7,24,1,30,0,0,0,0,0,0,0,9,0.136,1.2,110.6,47.31,22,980
2016,7,24,2,30,0,0,0,0,0,0,0,9,0.136,1.2,120.1,50.61,21,980
2016,7,24,3,30,0,0,0,0,0,0,0,9,0.136,1.2,126,52.41,21,980
2016,7,24,4,30,0,0,0,0,0,0,0,10,0.136,1.2,126.5,55.1,21,980
2016,7,24,5,30,26,99,35,26,99,35,1,11,0.136,1.6,120.3,54.55,22,980
2016,7,24,6,30,101,362,207,101,362,207,0,12,0.136,2,125.2,47.75,25,980
2016,7,24,7,30,144,548,412,144,548,412,0,12,0.136,2.2,137.8,43.34,27,980
2016,7,24,8,30,168,663,609,168,663,609,0,12,0.136,2.5,154.4,37.11,29,980
2016,7,24,9,30,192,714,769,192,714,769,0,10,0.136,3.3,166.9,32.31,30,980
2016,7,24,10,30,216,728,878,216,728,878,0,10,0.136,3.9,173.4,29.41,31,980
2016,7,24,11,30,298,624,899,298,624,899,0,10,0.136,4.1,176.7,28.97,31,980
2016,7,24,12,30,342,556,877,342,556,877,0,9,0.136,3.8,179.1,28.29,31,980
2016,7,24,13,30,247,671,858,247,671,858,0,8,0.136,3.4,182.2,26.63,31,980
2016,7,24,14,30,275,547,716,275,547,716,1,7,0.136,3,187.1,24.78,31,980
2016,7,24,15,30,233,498,563,233,498,563,0,6,0.136,2.6,191.5,24.5,30,980
2016,7,24,16,30,165,467,392,165,467,392,0,5,0.136,2.2,194.4,24.42,29,980
2016,7,24,17,30,97,381,206,97,381,206,0,5,0.136,1.5,194.8,24.49,28,980
2016,7,24,18,30,28,136,39,28,136,39,1,4,0.136,1,184.7,27.14,26,980
2016,7,24,19,30,0,0,0,0,0,0,0,5,0.136,0.9,167.3,33.21,24,980
2016,7,24,20,30,0,0,0,0,0,0,0,7,0.136,1,155.7,40.16,23,980
2016,7,24,21,30,0,0,0,0,0,0,0,9,0.136,1.4,150.3,48.07,22,980
2016,7,24,22,30,0,0,0,0,0,0,0,11,0.136,1.5,144.4,52.83,22,980
2016,7,24,23,30,0,0,0,0,0,0,0,12,0.136,1.3,134.3,62.63,21,980
2016,7,25,0,30,0,0,0,0,0,0,0,13,0.136,1.2,110,67.76,21,980
2016,7,25,1,30,0,0,0,0,0,0,0,14,0.136,1.2,75.5,69.74,21,980
2016,7,25,2,30,0,0,0,0,0,0,0,13,0.136,1.3,66.7,68.1,21,980
2016,7,25,3,30,0,0,0,0,0,0,0,13,0.136,1.4,82,65.31,21,980
2016,7,25,4,30,0,0,0,0,0,0,0,13,0.136,1.6,100.3,64.16,21,980
2016,7,25,5,30,30,142,42,30,142,42,1,13,0.136,1.9,104.3,56.99,23,980
2016,7,25,6,30,87,449,218,87,449,218,0,12,0.136,2,111.6,49.22,25,980
2016,7,25,7,30,119,622,422,119,622,422,0,10,0.136,1.6,129.6,36.76,28,980
2016,7,25,8,30,138,722,617,138,722,617,0,9,0.136,1.2,147.9,29.99,30,980
2016,7,25,9,30,152,777,779,152,777,779,0,8,0.136,1.4,186.9,24.17,32,980
2016,7,25,10,30,121,868,910,121,868,910,0,7,0.136,2.3,205.3,22.28,33,980
2016,7,25,11,30,147,842,956,147,842,956,1,9,0.136,3.1,200.6,24.19,33,980
2016,7,25,12,30,167,808,944,167,808,944,1,9,0.136,3.5,200.6,27.04,32,980
2016,7,25,13,30,152,809,887,152,809,887,0,10,0.136,3.3,209.5,28.31,32,980
2016,7,25,14,30,154,755,763,154,755,763,0,11,0.136,3,224.4,29.29,32,980
2016,7,25,15,30,139,697,600,139,697,600,1,11,0.136,2.9,239,31.94,31,980
2016,7,25,16,30,113,612,410,113,612,410,1,11,0.136,2.8,247.1,34.76,30,980
2016,7,25,17,30,79,459,210,79,459,210,0,12,0.136,2.7,248.9,39.93,28,980
2016,7,25,18,30,26,158,39,26,158,39,1,12,0.136,2.3,249,45.91,26,980
2016,7,25,19,30,0,0,0,0,0,0,1,13,0.136,1.5,248.1,54.37,24,980
2016,7,25,20,30,0,0,0,0,0,0,1,13,0.136,0.6,246.5,58.7,22,980
2016,7,25,21,30,0,0,0,0,0,0,3,13,0.136,0.4,186.1,62.39,22,980
2016,7,25,22,30,0,0,0,0,0,0,3,13,0.136,0.8,106.6,61.76,22,980
2016,7,25,23,30,0,0,0,0,0,0,4,13,0.136,0.9,102.7,61.14,22,980
2016,7,26,0,30,0,0,0,0,0,0,4,13,0.136,0.9,98.7,64.35,21,980
2016,7,26,1,30,0,0,0,0,0,0,3,12,0.136,0.9,98,63.55,21,980
2016,7,26,2,30,0,0,0,0,0,0,0,12,0.136,0.8,98.8,62.68,21,980
2016,7,26,3,30,0,0,0,0,0,0,4,12,0.136,0.8,94.5,57.81,22,980
2016,7,26,4,30,0,0,0,0,0,0,0,11,0.136,0.8,80,55.89,22,980
2016,7,26,5,30,28,176,43,28,176,43,1,11,0.136,0.8,64,47.86,24,980
2016,7,26,6,30,75,496,218,75,496,218,0,10,0.136,0.5,68,40.26,26,980
2016,7,26,7,30,103,655,421,103,655,421,0,9,0.136,0.5,168.7,31.39,29,980
2016,7,26,8,30,123,741,614,123,741,614,0,9,0.136,1.2,223.4,27.82,31,980
2016,7,26,9,30,138,791,777,138,791,777,0,9,0.136,1.9,227.6,25.24,33,980
2016,7,26,10,30,116,871,907,116,871,907,0,9,0.136,2.5,226.3,24.16,34,980
2016,7,26,11,30,130,867,963,130,867,963,0,10,0.136,3,227.3,23.72,35,980
2016,7,26,12,30,140,852,958,140,852,958,0,10,0.136,3.4,232.5,23.69,35,980
2016,7,26,13,30,124,859,903,124,859,903,0,10,0.136,3.6,240.4,24.7,34,980
2016,7,26,14,30,126,814,781,126,814,781,0,10,0.136,3.5,246.6,26.03,33,980
2016,7,26,15,30,117,755,615,117,755,615,0,10,0.136,3.4,251.1,27.62,32,980
2016,7,26,16,30,100,665,420,100,665,420,0,10,0.136,3,253.6,29.61,31,980
2016,7,26,17,30,73,502,216,73,502,216,0,10,0.136,2.5,255.1,33.91,29,980
2016,7,26,18,30,26,172,40,26,172,40,0,11,0.136,1.6,256,39.24,27,980
2016,7,26,19,30,0,0,0,0,0,0,0,11,0.136,0.7,260.5,45.03,25,980
2016,7,26,20,30,0,0,0,0,0,0,0,11,0.136,0.4,287.1,45.1,25,980
2016,7,26,21,30,0,0,0,0,0,0,1,11,0.136,0.4,0.2,48.95,24,980
2016,7,26,22,30,0,0,0,0,0,0,1,12,0.136,0.3,35.7,50.36,24,980
2016,7,26,23,30,0,0,0,0,0,0,0,12,0.136,0.3,75.4,51.77,24,980
2016,7,27,0,30,0,0,0,0,0,0,0,12,0.136,0.4,117.3,56.56,23,980
2016,7,27,1,30,0,0,0,0,0,0,0,13,0.136,0.4,133.3,57.76,23,980
2016,7,27,2,30,0,0,0,0,0,0,0,13,0.136,0.5,128.7,61.78,22,980
2016,7,27,3,30,0,0,0,0,0,0,0,13,0.136,0.6,118,61.81,22,980
2016,7,27,4,30,0,0,0,0,0,0,0,13,0.136,0.8,111.6,61.37,22,980
2016,7,27,5,30,27,176,42,27,176,42,1,13,0.136,0.9,97.7,53.44,24,980
2016,7,27,6,30,73,509,218,73,509,218,0,12,0.136,0.5,102.8,45.58,26,980
2016,7,27,7,30,96,680,425,96,680,425,0,11,0.136,0.5,170.8,36.12,29,980
2016,7,27,8,30,111,774,623,111,774,623,0,10,0.136,1.3,250.8,29.65,31,980
2016,7,27,9,30,123,824,787,123,824,787,0,10,0.136,2.2,234.4,26.47,33,980
2016,7,27,10,30,116,877,911,116,877,911,0,10,0.136,3.1,221.8,25.97,34,980
2016,7,27,11,30,122,885,971,122,885,971,0,11,0.136,3.6,219.6,27,34,980
2016,7,27,12,30,125,881,970,125,881,970,0,11,0.136,3.8,228.5,27.67,34,980
2016,7,27,13,30,113,880,910,113,880,910,0,12,0.136,3.9,240.1,29.5,33,980
2016,7,27,14,30,110,846,789,110,846,789,0,12,0.136,3.8,246,31.46,32,980
2016,7,27,15,30,102,791,622,102,791,622,0,12,0.136,3.7,249.6,33.76,31,980
2016,7,27,16,30,89,699,425,89,699,425,0,12,0.135,3.3,252.6,36.79,30,980
2016,7,27,17,30,67,532,218,67,532,218,0,13,0.135,2.6,255.3,42.34,28,980
2016,7,27,18,30,26,187,40,26,187,40,1,13,0.135,1.7,253.5,49.07,26,980
2016,7,27,19,30,0,0,0,0,0,0,0,13,0.135,0.9,239.9,52.38,25,980
2016,7,27,20,30,0,0,0,0,0,0,0,13,0.135,0.4,209.6,53.82,24,980
2016,7,27,21,30,0,0,0,0,0,0,0,12,0.135,0.2,152.8,52.31,24,980
2016,7,27,22,30,0,0,0,0,0,0,0,12,0.135,0.2,91.2,50.6,24,980
2016,7,27,23,30,0,0,0,0,0,0,0,11,0.135,0.2,75.5,47.62,24,980
2016,7,28,0,30,0,0,0,0,0,0,0,10,0.135,0.2,137.2,47.05,23,980
2016,7,28,1,30,0,0,0,0,0,0,0,9,0.135,0.2,161.3,46.29,23,980
2016,7,28,2,30,0,0,0,0,0,0,0,9,0.135,0.3,138,49.38,22,980
2016,7,28,3,30,0,0,0,0,0,0,0,10,0.135,0.5,114.3,50.9,22,980
2016,7,28,4,30,0,0,0,0,0,0,0,10,0.135,0.8,108.2,51.64,22,980
2016,7,28,5,30,26,152,38,26,152,38,1,10,0.135,1.3,107.4,46.22,24,980
2016,7,28,6,30,79,457,209,79,457,209,0,10,0.135,1.4,119.1,41.12,26,980
2016,7,28,7,30,113,617,410,113,617,410,0,11,0.135,1.4,149.4,38.85,28,980
2016,7,28,8,30,136,708,603,136,708,603,0,12,0.135,1.9,178.9,38.69,29,980
2016,7,28,9,30,155,761,767,155,761,767,0,12,0.135,2.4,192.1,34.62,31,980
2016,7,28,10,30,130,851,901,130,851,901,0,12,0.135,2.7,203,32.87,32,980
2016,7,28,11,30,136,863,963,136,863,963,0,12,0.135,2.9,214.3,33.19,32,980
2016,7,28,12,30,137,862,964,137,862,964,0,13,0.135,3.1,220.9,31.53,33,980
2016,7,28,13,30,133,850,902,133,850,902,0,12,0.135,3.1,224.7,33.28,32,980
2016,7,28,14,30,127,817,782,127,817,782,0,12,0.135,2.9,229.6,32.98,32,980
2016,7,28,15,30,118,758,615,118,758,615,0,12,0.135,2.5,234,34.75,31,980
2016,7,28,16,30,102,658,417,102,658,417,0,12,0.135,2,235.5,36.87,30,980
2016,7,28,17,30,76,480,211,76,480,211,0,12,0.135,1.6,236.4,41.75,28,980
2016,7,28,18,30,25,148,36,25,148,36,1,13,0.135,1.2,234.4,47.83,26,980
2016,7,28,19,30,0,0,0,0,0,0,0,13,0.135,0.7,228.9,54.24,24,980
2016,7,28,20,30,0,0,0,0,0,0,0,12,0.135,0.4,218.1,52.71,24,980
2016,7,28,21,30,0,0,0,0,0,0,0,12,0.135,0.3,127.3,50.65,24,980
2016,7,28,22,30,0,0,0,0,0,0,0,11,0.135,0.5,83.6,48.42,24,980
2016,7,28,23,30,0,0,0,0,0,0,0,10,0.135,0.6,89.7,45.89,24,980
2016,7,29,0,30,0,0,0,0,0,0,0,9,0.135,0.7,93.1,43.48,24,980
2016,7,29,1,30,0,0,0,0,0,0,0,8,0.135,0.8,95.8,43.37,23,980
2016,7,29,2,30,0,0,0,0,0,0,0,8,0.135,0.9,95.5,43.29,23,980
2016,7,29,3,30,0,0,0,0,0,0,0,9,0.135,0.9,90.4,44.92,23,980
2016,7,29,4,30,0,0,0,0,0,0,0,9,0.135,0.8,79.9,46.05,23,980
2016,7,29,5,30,25,122,34,25,122,34,1,10,0.135,0.9,64.9,44.17,24,980
2016,7,29,6,30,87,411,203,87,411,203,0,10,0.135,0.8,61.4,37.67,27,980
2016,7,29,7,30,128,572,403,128,572,403,0,11,0.135,0.9,102.1,33.09,30,980
2016,7,29,8,30,156,669,596,156,669,596,0,12,0.135,1.4,177.6,31.71,32,980
2016,7,29,9,30,174,730,760,174,730,760,0,12,0.135,1.9,197.5,31,33,980
2016,7,29,10,30,152,819,893,152,819,893,0,13,0.135,2.3,206.8,29.92,34,980
2016,7,29,11,30,157,833,955,157,833,955,0,13,0.135,2.6,215.7,28.79,35,980
2016,7,29,12,30,158,833,955,158,833,955,0,13,0.135,2.9,224.7,29.36,35,980
2016,7,29,13,30,141,838,898,141,838,898,0,13,0.135,3.2,230.5,31.31,34,980
2016,7,29,14,30,134,806,779,134,806,779,0,13,0.135,3.5,230.6,33.18,33,980
2016,7,29,15,30,123,748,612,123,748,612,0,13,0.135,3.5,227.5,35.1,32,980
2016,7,29,16,30,106,649,415,106,649,415,0,13,0.135,3.2,223.7,39.5,30,980
2016,7,29,17,30,77,474,209,77,474,209,0,13,0.135,2.4,220.2,47.27,27,980
2016,7,29,18,30,25,143,35,25,143,35,1,13,0.135,1.5,214.9,53,25,980
2016,7,29,19,30,0,0,0,0,0,0,0,13,0.135,1,193.6,59.3,23,980
2016,7,29,20,30,0,0,0,0,0,0,0,13,0.135,1.1,153.6,58.51,23,980
2016,7,29,21,30,0,0,0,0,0,0,0,13,0.135,1.3,138,57.71,23,980
2016,7,29,22,30,0,0,0,0,0,0,0,13,0.135,1.6,137.6,61.61,22,980
2016,7,29,23,30,0,0,0,0,0,0,0,13,0.135,1.7,142.4,62.65,22,980
2016,7,30,0,30,0,0,0,0,0,0,0,13,0.135,1.6,146.6,68.19,21,980
2016,7,30,1,30,0,0,0,0,0,0,0,14,0.135,1.6,140.4,69.47,21,980
2016,7,30,2,30,0,0,0,0,0,0,0,14,0.135,1.6,125.6,70.04,21,980
2016,7,30,3,30,0,0,0,0,0,0,1,14,0.135,1.7,115,70.03,21,980
2016,7,30,4,30,0,0,0,0,0,0,0,14,0.135,1.9,107.4,69.56,21,980
2016,7,30,5,30,25,133,35,25,133,35,1,13,0.135,2.2,97.1,60.4,23,980
2016,7,30,6,30,78,462,208,78,462,208,1,13,0.135,2,92.9,51.68,25,980
2016,7,30,7,30,105,643,414,105,643,414,1,14,0.135,1.4,101.1,45.19,28,980
2016,7,30,8,30,121,745,611,121,745,611,2,15,0.135,1.7,147.7,41.37,31,980
2016,7,30,9,30,134,799,775,134,799,775,0,16,0.135,2.6,182.3,40.98,32,980
2016,7,30,10,30,164,795,883,164,795,883,0,16,0.135,3.3,188.9,41.51,32,980
2016,7,30,11,30,171,807,943,171,807,943,0,16,0.135,3.7,194.3,42.22,32,980
2016,7,30,12,30,171,806,942,171,806,942,0,16,0.135,3.7,198.7,45.3,31,980
2016,7,30,13,30,200,740,867,200,740,867,0,16,0.135,3.5,201.7,45.28,31,980
2016,7,30,14,30,179,719,754,179,719,754,0,16,0.135,3.1,203.7,47.85,30,980
2016,7,30,15,30,154,674,594,154,674,594,1,16,0.135,2.9,200,50.32,29,980
2016,7,30,16,30,124,585,402,124,585,402,0,16,0.135,2.8,188.5,52.72,28,980
2016,7,30,17,30,85,420,201,85,420,201,0,16,0.135,2.8,172.9,59.05,26,980
2016,7,30,18,30,24,112,32,24,112,32,1,16,0.135,2.7,158.1,66.96,24,980
2016,7,30,19,30,0,0,0,0,0,0,0,16,0.135,2.5,142.6,71.37,23,980
2016,7,30,20,30,0,0,0,0,0,0,0,16,0.135,2.3,132.4,70.96,23,980
2016,7,30,21,30,0,0,0,0,0,0,0,16,0.135,2,131.3,74.78,22,980
2016,7,30,22,30,0,0,0,0,0,0,0,16,0.135,1.9,129.6,73.9,22,980
2016,7,30,23,30,0,0,0,0,0,0,0,15,0.135,2,125.9,73.08,22,980
2016,7,31,0,30,0,0,0,0,0,0,0,15,0.135,2.1,125.5,77.19,21,980
2016,7,31,1,30,0,0,0,0,0,0,0,15,0.135,2.1,127.3,77.66,21,980
2016,7,31,2,30,0,0,0,0,0,0,0,16,0.135,2,126.5,78.82,21,980
2016,7,31,3,30,0,0,0,0,0,0,0,16,0.135,1.8,124.3,84.84,20,980
2016,7,31,4,30,0,0,0,0,0,0,0,16,0.135,2,122.6,85.62,20,980
2016,7,31,5,30,25,104,33,25,104,33,1,16,0.135,2.2,121.6,80.78,21,980
2016,7,31,6,30,87,414,203,87,414,203,1,16,0.135,2.2,126.5,70.22,23,980
2016,7,31,7,30,122,595,406,122,595,406,1,16,0.135,2.2,136.5,57.42,25,980
2016,7,31,8,30,142,702,602,142,702,602,0,15,0.135,2.2,151.3,50.77,28,980
2016,7,31,9,30,153,769,769,153,769,769,0,15,0.135,2.4,170,44.94,30,980
2016,7,31,10,30,155,814,890,155,814,890,0,15,0.135,2.9,185.2,42.06,31,980
2016,7,31,11,30,157,833,953,157,833,953,0,15,0.135,3.5,192,39.38,32,980
2016,7,31,12,30,155,837,953,155,837,953,0,15,0.135,3.8,195.6,41.75,31,980
2016,7,31,13,30,119,871,904,119,871,904,0,15,0.135,4,199.5,41.58,31,980
2016,7,31,14,30,114,839,783,114,839,783,0,15,0.135,3.8,203,43.55,30,980
2016,7,31,15,30,105,786,617,105,786,617,0,15,0.135,3.3,206.5,45.7,29,980
2016,7,31,16,30,90,696,419,90,696,419,0,15,0.135,2.7,209.6,50.79,27,980
2016,7,31,17,30,66,529,211,66,529,211,0,14,0.135,2.1,208.8,52.88,26,980
2016,7,31,18,30,22,177,34,22,177,34,1,14,0.135,1.8,198,59.64,24,980
2016,7,31,19,30,0,0,0,0,0,0,0,14,0.135,1.6,177.6,66.97,22,980
2016,7,31,20,30,0,0,0,0,0,0,0,14,0.135,1.5,163,67.16,22,980
2016,7,31,21,30,0,0,0,0,0,0,0,14,0.135,1.4,154.2,71.68,21,980
2016,7,31,22,30,0,0,0,0,0,0,0,14,0.135,1.2,145.7,71.94,21,980
2016,7,31,23,30,0,0,0,0,0,0,0,14,0.135,1,137.4,72.14,21,980
2016,8,1,0,30,0,0,0,0,0,0,0,14,0.135,1,130,76.58,20,980
2016,8,1,1,30,0,0,0,0,0,0,0,14,0.135,1.2,124.4,76.93,20,980
2016,8,1,2,30,0,0,0,0,0,0,0,15,0.135,1.3,118.1,77.77,20,980
2016,8,1,3,30,0,0,0,0,0,0,0,15,0.135,1.4,111.4,83.37,19,980
2016,8,1,4,30,0,0,0,0,0,0,0,15,0.135,1.4,104.8,83.41,19,980
2016,8,1,5,30,23,183,36,23,183,36,1,15,0.135,1.4,98.8,73.09,21,980
2016,8,1,6,30,66,534,214,66,534,214,0,14,0.135,1.1,102.6,62.29,23,980
2016,8,1,7,30,89,699,422,89,699,422,0,14,0.135,1,132.7,51.83,26,980
2016,8,1,8,30,105,787,619,105,787,619,0,14,0.135,1.3,171.7,47.1,28,980
2016,8,1,9,30,116,837,784,116,837,784,0,15,0.135,1.8,196.5,43.34,30,980
2016,8,1,10,30,106,893,911,106,893,911,0,15,0.135,2.5,214.5,41.38,31,980
2016,8,1,11,30,110,904,973,110,904,973,0,15,0.135,3.2,221.5,38.55,32,980
2016,8,1,12,30,113,901,972,113,901,972,0,15,0.135,3.7,225.1,38.3,32,980
2016,8,1,13,30,116,881,908,116,881,908,0,14,0.135,4,229.6,40.02,31,980
2016,8,1,14,30,112,849,788,112,849,788,0,14,0.135,4,234.9,41.64,30,980
2016,8,1,15,30,104,795,620,104,795,620,0,14,0.135,3.8,239.7,43.77,29,980
2016,8,1,16,30,90,702,420,90,702,420,0,14,0.135,3.3,242.8,46.66,28,980
2016,8,1,17,30,66,532,210,66,532,210,0,14,0.135,2.6,243.8,53.08,26,980
2016,8,1,18,30,22,172,33,22,172,33,1,15,0.135,1.8,241.6,65.36,23,980
2016,8,1,19,30,0,0,0,0,0,0,0,15,0.135,1,233.3,74.45,21,980
2016,8,1,20,30,0,0,0,0,0,0,0,14,0.135,0.5,216.2,72.48,21,980
2016,8,1,21,30,0,0,0,0,0,0,0,14,0.135,0.4,143,69.72,20,980
2016,8,1,22,30,0,0,0,0,0,0,0,13,0.135,0.6,92,70.26,20,980
2016,8,1,23,30,0,0,0,0,0,0,0,12,0.135,0.6,73.4,66.26,20,980
2016,8,2,0,30,0,0,0,0,0,0,0,11,0.135,0.6,78.4,61.98,20,980
2016,8,2,1,30,0,0,0,0,0,0,0,11,0.135,0.6,102.3,60.18,19,980
2016,8,2,2,30,0,0,0,0,0,0,0,11,0.135,0.7,122.3,65.19,19,980
2016,8,2,3,30,0,0,0,0,0,0,0,11,0.135,0.7,139.8,67.15,19,980
2016,8,2,4,30,0,0,0,0,0,0,0,12,0.135,0.7,152.4,69.66,19,980
2016,8,2,5,30,23,153,34,23,153,34,1,12,0.135,0.8,155.3,67.91,19,980
2016,8,2,6,30,73,493,209,73,493,209,3,13,0.135,0.9,159.5,62,21,980
2016,8,2,7,30,198,105,248,101,665,416,3,14,0.135,1,180.6,56.99,24,980
2016,8,2,8,30,119,760,615,119,760,615,0,14,0.135,1.3,200.2,50.81,26,980
2016,8,2,9,30,132,814,781,132,814,781,0,13,0.135,1.9,217.8,44.53,28,980
2016,8,2,10,30,121,876,909,121,876,909,0,13,0.135,2.5,222.7,39.19,30,980
2016,8,2,11,30,128,883,969,128,883,969,0,13,0.135,3,222.4,36.17,31,980
2016,8,2,12,30,132,876,966,132,876,966,0,13,0.135,3.4,224.3,36.03,31,980
2016,8,2,13,30,120,876,906,120,876,906,0,13,0.135,3.8,229.9,35.77,31,980
2016,8,2,14,30,117,839,784,117,839,784,0,13,0.135,3.8,236.5,37.59,30,980
2016,8,2,15,30,109,781,615,109,781,615,0,12,0.135,3.6,240.5,39.61,29,980
2016,8,2,16,30,94,685,414,94,685,414,0,13,0.135,3.2,241,42.12,28,980
2016,8,2,17,30,69,511,206,69,511,206,0,13,0.135,2.6,238.8,48.23,26,980
2016,8,2,18,30,21,153,31,21,153,31,1,13,0.135,1.8,233.9,59.77,23,980
2016,8,2,19,30,0,0,0,0,0,0,0,14,0.135,1.2,221.2,69.89,21,980
2016,8,2,20,30,0,0,0,0,0,0,0,14,0.135,0.8,192.7,74.51,20,980
2016,8,2,21,30,0,0,0,0,0,0,0,14,0.135,0.8,156.6,73.28,20,980
2016,8,2,22,30,0,0,0,0,0,0,0,13,0.135,0.7,134.6,71.35,20,980
2016,8,2,23,30,0,0,0,0,0,0,0,13,0.135,0.7,122.9,73.95,19,980
2016,8,3,0,30,0,0,0,0,0,0,0,12,0.135,0.8,121.8,71.91,19,980
2016,8,3,1,30,0,0,0,0,0,0,1,12,0.135,1,114.8,71.94,19,980
2016,8,3,2,30,0,0,0,0,0,0,1,13,0.135,1.1,107.1,73.84,19,980
2016,8,3,3,30,0,0,0,0,0,0,0,13,0.135,1.1,104.6,75.52,19,980
2016,8,3,4,30,0,0,0,0,0,0,1,13,0.135,1.1,104.1,77.27,19,980
2016,8,3,5,30,22,154,32,22,154,32,1,14,0.135,1.1,102.5,74.15,20,980
2016,8,3,6,30,72,492,206,72,492,206,0,14,0.135,0.9,113.8,66.77,22,980
2016,8,3,7,30,102,656,412,102,656,412,0,14,0.135,0.9,159.8,55.89,25,980
2016,8,3,8,30,122,747,609,122,747,609,0,14,0.135,1.3,203.9,48.79,27,980
2016,8,3,9,30,138,800,775,138,800,775,0,13,0.135,1.9,221.6,41.92,29,980
2016,8,3,10,30,115,883,908,115,883,908,0,13,0.135,2.5,225.9,37.94,30,980
2016,8,3,11,30,122,891,970,122,891,970,0,13,0.135,3,223.6,35.54,31,980
2016,8,3,12,30,126,886,968,126,886,968,0,13,0.135,3.6,222.4,35.81,31,980
2016,8,3,13,30,118,880,906,118,880,906,1,13,0.135,3.8,223.6,36.33,31,980
2016,8,3,14,30,114,846,784,114,846,784,1,13,0.135,3.8,225.4,38.76,30,980
2016,8,3,15,30,106,789,615,106,789,615,0,13,0.135,3.4,227.7,44.06,28,980
2016,8,3,16,30,91,695,415,91,695,415,0,13,0.135,2.8,230.7,47.31,27,980
2016,8,3,17,30,67,522,205,67,522,205,0,14,0.135,2.1,234.3,53.79,25,980
2016,8,3,18,30,20,154,29,20,154,29,1,14,0.135,1.4,232.6,62.27,23,980
2016,8,3,19,30,0,0,0,0,0,0,0,15,0.135,0.9,213.3,73.16,21,980
2016,8,3,20,30,0,0,0,0,0,0,0,15,0.135,0.7,185.7,79.44,20,980
2016,8,3,21,30,0,0,0,0,0,0,0,15,0.135,0.6,167.4,80.62,20,980
2016,8,3,22,30,0,0,0,0,0,0,0,15,0.135,0.5,156.5,81.08,20,980
2016,8,3,23,30,0,0,0,0,0,0,0,15,0.135,0.4,148.2,86.38,19,980
2016,8,4,0,30,0,0,0,0,0,0,1,15,0.135,0.4,141.1,86.34,19,980
2016,8,4,1,30,0,0,0,0,0,0,0,15,0.135,0.4,139.1,86.69,18,980
2016,8,4,2,30,0,0,0,0,0,0,1,15,0.135,0.5,146.9,93.04,18,980
2016,8,4,3,30,0,0,0,0,0,0,1,15,0.135,0.5,150.1,93.53,18,980
2016,8,4,4,30,0,0,0,0,0,0,1,15,0.135,0.5,139.8,93.6,18,980
2016,8,4,5,30,21,80,26,21,80,26,1,15,0.135,0.7,121.2,87.72,19,980
2016,8,4,6,30,90,386,195,90,386,195,3,15,0.135,0.7,112.9,76.42,21,980
2016,8,4,7,30,127,582,401,127,582,401,1,15,0.135,0.6,128.9,64.93,23,980
2016,8,4,8,30,147,700,601,147,700,601,0,14,0.135,1,181.3,54.58,25,980
2016,8,4,9,30,158,770,770,158,770,770,0,13,0.135,1.8,206.5,43.27,28,980
2016,8,4,10,30,124,876,910,124,876,910,0,12,0.135,2.6,216,38.99,29,980
2016,8,4,11,30,131,885,972,131,885,972,0,12,0.135,3.2,222.7,36.17,30,980
2016,8,4,12,30,135,880,970,135,880,970,0,12,0.135,3.7,229.3,36.36,30,980
2016,8,4,13,30,127,873,908,127,873,908,0,12,0.135,3.9,237.2,37.17,30,980
2016,8,4,14,30,123,838,786,123,838,786,0,13,0.135,3.9,244.7,40.13,29,980
2016,8,4,15,30,113,783,617,113,783,617,0,13,0.135,3.7,250.3,42.68,28,980
2016,8,4,16,30,96,689,415,96,689,415,0,13,0.135,3.2,253.5,45.24,27,980
2016,8,4,17,30,70,511,204,70,511,204,0,13,0.135,2.6,254.2,51.23,25,980
2016,8,4,18,30,20,136,27,20,136,27,1,13,0.135,1.8,249.7,59.67,22,980
