,index,date_local,time_local,sample_measurement,units_of_measure,sample_duration,sample_frequency,detection_limit
1085,1085,2018-02-15,07:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1086,1086,2018-02-15,08:00,0.007,Parts per million,1 HOUR,HOURLY,0.005
1087,1087,2018-02-15,09:00,0.025,Parts per million,1 HOUR,HOURLY,0.005
1088,1088,2018-02-15,10:00,0.03,Parts per million,1 HOUR,HOURLY,0.005
1089,1089,2018-02-15,11:00,0.035,Parts per million,1 HOUR,HOURLY,0.005
1090,1090,2018-02-15,12:00,0.039,Parts per million,1 HOUR,HOURLY,0.005
1091,1091,2018-02-15,13:00,0.043,Parts per million,1 HOUR,HOURLY,0.005
1092,1092,2018-02-15,14:00,0.044,Parts per million,1 HOUR,HOURLY,0.005
1093,1093,2018-02-15,15:00,0.044,Parts per million,1 HOUR,HOURLY,0.005
1094,1094,2018-02-15,16:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
1095,1095,2018-02-15,17:00,0.039,Parts per million,1 HOUR,HOURLY,0.005
1096,1096,2018-02-15,18:00,0.027,Parts per million,1 HOUR,HOURLY,0.005
1097,1097,2018-02-15,19:00,0.011,Parts per million,1 HOUR,HOURLY,0.005
1098,1098,2018-02-15,20:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1099,1099,2018-02-15,21:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1100,1100,2018-02-15,22:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1101,1101,2018-02-15,23:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1102,1102,2018-02-16,00:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1103,1103,2018-02-16,01:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1104,1104,2018-02-16,02:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1105,1105,2018-02-16,03:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1106,1106,2018-02-16,04:00,0.009,Parts per million,1 HOUR,HOURLY,0.005
1107,1107,2018-02-16,05:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1108,1108,2018-02-16,06:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1109,1109,2018-02-16,07:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1110,1110,2018-02-16,08:00,0.011,Parts per million,1 HOUR,HOURLY,0.005
1111,1111,2018-02-16,09:00,0.017,Parts per million,1 HOUR,HOURLY,0.005
1112,1112,2018-02-16,10:00,0.028,Parts per million,1 HOUR,HOURLY,0.005
1113,1113,2018-02-16,11:00,0.036,Parts per million,1 HOUR,HOURLY,0.005
1114,1114,2018-02-16,12:00,0.043,Parts per million,1 HOUR,HOURLY,0.005
1115,1115,2018-02-16,13:00,0.046,Parts per million,1 HOUR,HOURLY,0.005
1116,1116,2018-02-16,14:00,0.05,Parts per million,1 HOUR,HOURLY,0.005
1117,1117,2018-02-16,15:00,0.05,Parts per million,1 HOUR,HOURLY,0.005
1118,1118,2018-02-16,16:00,0.047,Parts per million,1 HOUR,HOURLY,0.005
1119,1119,2018-02-16,17:00,0.045,Parts per million,1 HOUR,HOURLY,0.005
1120,1120,2018-02-16,18:00,0.034,Parts per million,1 HOUR,HOURLY,0.005
1121,1121,2018-02-16,19:00,0.02,Parts per million,1 HOUR,HOURLY,0.005
1122,1122,2018-02-16,20:00,0.005,Parts per million,1 HOUR,HOURLY,0.005
1123,1123,2018-02-16,21:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1124,1124,2018-02-16,22:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1125,1125,2018-02-16,23:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1126,1126,2018-02-17,00:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1127,1127,2018-02-17,01:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1128,1128,2018-02-17,02:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1129,1129,2018-02-17,03:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1130,1130,2018-02-17,04:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1131,1131,2018-02-17,05:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1132,1132,2018-02-17,06:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1133,1133,2018-02-17,07:00,0.003,Parts per million,1 HOUR,HOURLY,0.005
1134,1134,2018-02-17,08:00,0.009,Parts per million,1 HOUR,HOURLY,0.005
1135,1135,2018-02-17,09:00,0.021,Parts per million,1 HOUR,HOURLY,0.005
1136,1136,2018-02-17,10:00,0.035,Parts per million,1 HOUR,HOURLY,0.005
1137,1137,2018-02-17,11:00,0.038,Parts per million,1 HOUR,HOURLY,0.005
1138,1138,2018-02-17,12:00,0.044,Parts per million,1 HOUR,HOURLY,0.005
1139,1139,2018-02-17,13:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
1140,1140,2018-02-17,14:00,0.048,Parts per million,1 HOUR,HOURLY,0.005
1141,1141,2018-02-17,15:00,0.051,Parts per million,1 HOUR,HOURLY,0.005
1142,1142,2018-02-17,16:00,0.045,Parts per million,1 HOUR,HOURLY,0.005
1143,1143,2018-02-17,17:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
1144,1144,2018-02-17,18:00,0.039,Parts per million,1 HOUR,HOURLY,0.005
1145,1145,2018-02-17,19:00,0.026,Parts per million,1 HOUR,HOURLY,0.005
1146,1146,2018-02-17,20:00,0.014,Parts per million,1 HOUR,HOURLY,0.005
1147,1147,2018-02-17,21:00,0.003,Parts per million,1 HOUR,HOURLY,0.005
1148,1148,2018-02-17,22:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1149,1149,2018-02-17,23:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1150,1150,2018-02-18,00:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1151,1151,2018-02-18,01:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1152,1152,2018-02-18,02:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1153,1153,2018-02-18,03:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1154,1154,2018-02-18,04:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1155,1155,2018-02-18,05:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1156,1156,2018-02-18,06:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1157,1157,2018-02-18,07:00,0.005,Parts per million,1 HOUR,HOURLY,0.005
1158,1158,2018-02-18,08:00,0.014,Parts per million,1 HOUR,HOURLY,0.005
1159,1159,2018-02-18,09:00,0.023,Parts per million,1 HOUR,HOURLY,0.005
1160,1160,2018-02-18,10:00,0.033,Parts per million,1 HOUR,HOURLY,0.005
1161,1161,2018-02-18,11:00,0.046,Parts per million,1 HOUR,HOURLY,0.005
1162,1162,2018-02-18,12:00,0.052,Parts per million,1 HOUR,HOURLY,0.005
1163,1163,2018-02-18,13:00,0.05,Parts per million,1 HOUR,HOURLY,0.005
1164,1164,2018-02-18,14:00,0.046,Parts per million,1 HOUR,HOURLY,0.005
1165,1165,2018-02-18,15:00,0.044,Parts per million,1 HOUR,HOURLY,0.005
1166,1166,2018-02-18,16:00,0.041,Parts per million,1 HOUR,HOURLY,0.005
1167,1167,2018-02-18,17:00,0.04,Parts per million,1 HOUR,HOURLY,0.005
1168,1168,2018-02-18,18:00,0.036,Parts per million,1 HOUR,HOURLY,0.005
1169,1169,2018-02-18,19:00,0.033,Parts per million,1 HOUR,HOURLY,0.005
1170,1170,2018-02-18,20:00,0.033,Parts per million,1 HOUR,HOURLY,0.005
1171,1171,2018-02-18,21:00,0.032,Parts per million,1 HOUR,HOURLY,0.005
1172,1172,2018-02-18,22:00,0.032,Parts per million,1 HOUR,HOURLY,0.005
1173,1173,2018-02-18,23:00,0.034,Parts per million,1 HOUR,HOURLY,0.005
1174,1174,2018-02-19,00:00,0.034,Parts per million,1 HOUR,HOURLY,0.005
1175,1175,2018-02-19,01:00,0.035,Parts per million,1 HOUR,HOURLY,0.005
1176,1176,2018-02-19,02:00,0.028,Parts per million,1 HOUR,HOURLY,0.005
1177,1177,2018-02-19,03:00,0.027,Parts per million,1 HOUR,HOURLY,0.005
1178,1178,2018-02-19,04:00,0.037,Parts per million,1 HOUR,HOURLY,0.005
1179,1179,2018-02-19,05:00,0.039,Parts per million,1 HOUR,HOURLY,0.005
1180,1180,2018-02-19,06:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
1181,1181,2018-02-19,07:00,0.04,Parts per million,1 HOUR,HOURLY,0.005
1182,1182,2018-02-19,08:00,0.041,Parts per million,1 HOUR,HOURLY,0.005
1183,1183,2018-02-19,09:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
1184,1184,2018-02-19,10:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
1185,1185,2018-02-19,11:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
1186,1186,2018-02-19,12:00,0.041,Parts per million,1 HOUR,HOURLY,0.005
1187,1187,2018-02-19,13:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
1188,1188,2018-02-19,14:00,0.041,Parts per million,1 HOUR,HOURLY,0.005
1189,1189,2018-02-19,15:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
1190,1190,2018-02-19,16:00,0.043,Parts per million,1 HOUR,HOURLY,0.005
1191,1191,2018-02-19,17:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
1192,1192,2018-02-19,18:00,0.04,Parts per million,1 HOUR,HOURLY,0.005
1193,1193,2018-02-19,19:00,0.038,Parts per million,1 HOUR,HOURLY,0.005
1194,1194,2018-02-19,20:00,0.041,Parts per million,1 HOUR,HOURLY,0.005
1195,1195,2018-02-19,21:00,0.04,Parts per million,1 HOUR,HOURLY,0.005
1196,1196,2018-02-19,22:00,0.038,Parts per million,1 HOUR,HOURLY,0.005
1197,1197,2018-02-19,23:00,0.037,Parts per million,1 HOUR,HOURLY,0.005
1198,1198,2018-02-20,00:00,0.037,Parts per million,1 HOUR,HOURLY,0.005
1199,1199,2018-02-20,01:00,0.038,Parts per million,1 HOUR,HOURLY,0.005
1200,1200,2018-02-20,02:00,0.031,Parts per million,1 HOUR,HOURLY,0.005
1201,1201,2018-02-20,03:00,0.024,Parts per million,1 HOUR,HOURLY,0.005
1202,1202,2018-02-20,04:00,0.006,Parts per million,1 HOUR,HOURLY,0.005
1203,1203,2018-02-20,05:00,0.005,Parts per million,1 HOUR,HOURLY,0.005
1204,1204,2018-02-20,06:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1205,1205,2018-02-20,07:00,0.006,Parts per million,1 HOUR,HOURLY,0.005
1206,1206,2018-02-20,08:00,0.016,Parts per million,1 HOUR,HOURLY,0.005
1207,1207,2018-02-20,09:00,0.032,Parts per million,1 HOUR,HOURLY,0.005
1208,1208,2018-02-20,10:00,0.034,Parts per million,1 HOUR,HOURLY,0.005
1209,1209,2018-02-20,11:00,0.036,Parts per million,1 HOUR,HOURLY,0.005
1210,1210,2018-02-20,12:00,0.038,Parts per million,1 HOUR,HOURLY,0.005
1211,1211,2018-02-20,13:00,0.04,Parts per million,1 HOUR,HOURLY,0.005
1212,1212,2018-02-20,14:00,0.04,Parts per million,1 HOUR,HOURLY,0.005
1213,1213,2018-02-20,15:00,0.037,Parts per million,1 HOUR,HOURLY,0.005
1214,1214,2018-02-20,16:00,0.038,Parts per million,1 HOUR,HOURLY,0.005
1215,1215,2018-02-20,17:00,0.039,Parts per million,1 HOUR,HOURLY,0.005
1216,1216,2018-02-20,18:00,0.036,Parts per million,1 HOUR,HOURLY,0.005
1217,1217,2018-02-20,19:00,0.029,Parts per million,1 HOUR,HOURLY,0.005
1218,1218,2018-02-20,20:00,0.036,Parts per million,1 HOUR,HOURLY,0.005
1219,1219,2018-02-20,21:00,0.024,Parts per million,1 HOUR,HOURLY,0.005
1220,1220,2018-02-20,22:00,0.013,Parts per million,1 HOUR,HOURLY,0.005
1221,1221,2018-02-20,23:00,0.005,Parts per million,1 HOUR,HOURLY,0.005
1222,1222,2018-02-21,00:00,0.005,Parts per million,1 HOUR,HOURLY,0.005
1223,1223,2018-02-21,01:00,0.006,Parts per million,1 HOUR,HOURLY,0.005
1224,1224,2018-02-21,02:00,0.008,Parts per million,1 HOUR,HOURLY,0.005
1225,1225,2018-02-21,03:00,0.004,Parts per million,1 HOUR,HOURLY,0.005
1226,1226,2018-02-21,04:00,0.015,Parts per million,1 HOUR,HOURLY,0.005
1227,1227,2018-02-21,05:00,0.01,Parts per million,1 HOUR,HOURLY,0.005
1228,1228,2018-02-21,06:00,0.005,Parts per million,1 HOUR,HOURLY,0.005
1229,1229,2018-02-21,07:00,0.004,Parts per million,1 HOUR,HOURLY,0.005
1230,1230,2018-02-21,08:00,0.014,Parts per million,1 HOUR,HOURLY,0.005
1231,1231,2018-02-21,09:00,0.028,Parts per million,1 HOUR,HOURLY,0.005
1232,1232,2018-02-21,10:00,0.038,Parts per million,1 HOUR,HOURLY,0.005
1233,1233,2018-02-21,11:00,0.036,Parts per million,1 HOUR,HOURLY,0.005
1234,1234,2018-02-21,12:00,0.037,Parts per million,1 HOUR,HOURLY,0.005
1235,1235,2018-02-21,13:00,0.039,Parts per million,1 HOUR,HOURLY,0.005
1236,1236,2018-02-21,14:00,0.04,Parts per million,1 HOUR,HOURLY,0.005
1237,1237,2018-02-21,15:00,0.043,Parts per million,1 HOUR,HOURLY,0.005
1238,1238,2018-02-21,16:00,0.043,Parts per million,1 HOUR,HOURLY,0.005
1239,1239,2018-02-21,17:00,0.04,Parts per million,1 HOUR,HOURLY,0.005
1240,1240,2018-02-21,18:00,0.037,Parts per million,1 HOUR,HOURLY,0.005
1241,1241,2018-02-21,19:00,0.029,Parts per million,1 HOUR,HOURLY,0.005
1242,1242,2018-02-21,20:00,0.02,Parts per million,1 HOUR,HOURLY,0.005
1243,1243,2018-02-21,21:00,0.014,Parts per million,1 HOUR,HOURLY,0.005
1244,1244,2018-02-21,22:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1245,1245,2018-02-21,23:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1246,1246,2018-02-22,00:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1247,1247,2018-02-22,01:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1248,1248,2018-02-22,02:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1249,1249,2018-02-22,03:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1250,1250,2018-02-22,04:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1251,1251,2018-02-22,05:00,0.005,Parts per million,1 HOUR,HOURLY,0.005
1252,1252,2018-02-22,06:00,0.005,Parts per million,1 HOUR,HOURLY,0.005
1253,1253,2018-02-22,07:00,0.012,Parts per million,1 HOUR,HOURLY,0.005
1254,1254,2018-02-22,08:00,0.019,Parts per million,1 HOUR,HOURLY,0.005
1255,1255,2018-02-22,09:00,0.022,Parts per million,1 HOUR,HOURLY,0.005
1256,1256,2018-02-22,10:00,0.029,Parts per million,1 HOUR,HOURLY,0.005
1257,1257,2018-02-22,11:00,0.034,Parts per million,1 HOUR,HOURLY,0.005
1258,1258,2018-02-22,12:00,0.036,Parts per million,1 HOUR,HOURLY,0.005
1259,1259,2018-02-22,13:00,0.041,Parts per million,1 HOUR,HOURLY,0.005
1260,1260,2018-02-22,14:00,0.041,Parts per million,1 HOUR,HOURLY,0.005
1261,1261,2018-02-22,15:00,0.044,Parts per million,1 HOUR,HOURLY,0.005
1262,1262,2018-02-22,16:00,0.043,Parts per million,1 HOUR,HOURLY,0.005
1263,1263,2018-02-22,17:00,0.041,Parts per million,1 HOUR,HOURLY,0.005
1264,1264,2018-02-22,18:00,0.039,Parts per million,1 HOUR,HOURLY,0.005
1265,1265,2018-02-22,19:00,0.04,Parts per million,1 HOUR,HOURLY,0.005
1266,1266,2018-02-22,20:00,0.04,Parts per million,1 HOUR,HOURLY,0.005
1267,1267,2018-02-22,21:00,0.038,Parts per million,1 HOUR,HOURLY,0.005
1268,1268,2018-02-22,22:00,0.018,Parts per million,1 HOUR,HOURLY,0.005
1269,1269,2018-02-22,23:00,0.014,Parts per million,1 HOUR,HOURLY,0.005
1270,1270,2018-02-23,00:00,0.013,Parts per million,1 HOUR,HOURLY,0.005
1271,1271,2018-02-23,01:00,0.015,Parts per million,1 HOUR,HOURLY,0.005
1272,1272,2018-02-23,02:00,0.033,Parts per million,1 HOUR,HOURLY,0.005
1273,1273,2018-02-23,03:00,0.034,Parts per million,1 HOUR,HOURLY,0.005
1274,1274,2018-02-23,04:00,0.034,Parts per million,1 HOUR,HOURLY,0.005
1275,1275,2018-02-23,05:00,0.028,Parts per million,1 HOUR,HOURLY,0.005
1276,1276,2018-02-23,06:00,0.033,Parts per million,1 HOUR,HOURLY,0.005
1277,1277,2018-02-23,07:00,0.036,Parts per million,1 HOUR,HOURLY,0.005
1278,1278,2018-02-23,08:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
1279,1279,2018-02-23,09:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
1280,1280,2018-02-23,10:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
1281,1281,2018-02-23,11:00,0.043,Parts per million,1 HOUR,HOURLY,0.005
1282,1282,2018-02-23,12:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
1283,1283,2018-02-23,13:00,0.045,Parts per million,1 HOUR,HOURLY,0.005
1284,1284,2018-02-23,14:00,0.046,Parts per million,1 HOUR,HOURLY,0.005
1285,1285,2018-02-23,15:00,0.046,Parts per million,1 HOUR,HOURLY,0.005
1286,1286,2018-02-23,16:00,0.043,Parts per million,1 HOUR,HOURLY,0.005
1287,1287,2018-02-23,17:00,0.043,Parts per million,1 HOUR,HOURLY,0.005
1288,1288,2018-02-23,18:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
1289,1289,2018-02-23,19:00,0.041,Parts per million,1 HOUR,HOURLY,0.005
1290,1290,2018-02-23,20:00,0.039,Parts per million,1 HOUR,HOURLY,0.005
1291,1291,2018-02-23,21:00,0.036,Parts per million,1 HOUR,HOURLY,0.005
1292,1292,2018-02-23,22:00,0.034,Parts per million,1 HOUR,HOURLY,0.005
1293,1293,2018-02-23,23:00,0.023,Parts per million,1 HOUR,HOURLY,0.005
1294,1294,2018-02-24,00:00,0.016,Parts per million,1 HOUR,HOURLY,0.005
1295,1295,2018-02-24,01:00,0.015,Parts per million,1 HOUR,HOURLY,0.005
1296,1296,2018-02-24,02:00,0.009,Parts per million,1 HOUR,HOURLY,0.005
1297,1297,2018-02-24,03:00,0.009,Parts per million,1 HOUR,HOURLY,0.005
1298,1298,2018-02-24,04:00,0.013,Parts per million,1 HOUR,HOURLY,0.005
1299,1299,2018-02-24,05:00,0.007,Parts per million,1 HOUR,HOURLY,0.005
1300,1300,2018-02-24,06:00,0.003,Parts per million,1 HOUR,HOURLY,0.005
1301,1301,2018-02-24,07:00,0.011,Parts per million,1 HOUR,HOURLY,0.005
1302,1302,2018-02-24,08:00,0.022,Parts per million,1 HOUR,HOURLY,0.005
1303,1303,2018-02-24,09:00,0.029,Parts per million,1 HOUR,HOURLY,0.005
1304,1304,2018-02-24,10:00,0.032,Parts per million,1 HOUR,HOURLY,0.005
1305,1305,2018-02-24,11:00,0.038,Parts per million,1 HOUR,HOURLY,0.005
1306,1306,2018-02-24,12:00,0.041,Parts per million,1 HOUR,HOURLY,0.005
1307,1307,2018-02-24,13:00,0.044,Parts per million,1 HOUR,HOURLY,0.005
1308,1308,2018-02-24,14:00,0.043,Parts per million,1 HOUR,HOURLY,0.005
1309,1309,2018-02-24,15:00,0.044,Parts per million,1 HOUR,HOURLY,0.005
1310,1310,2018-02-24,16:00,0.048,Parts per million,1 HOUR,HOURLY,0.005
1311,1311,2018-02-24,17:00,0.046,Parts per million,1 HOUR,HOURLY,0.005
1312,1312,2018-02-24,18:00,0.043,Parts per million,1 HOUR,HOURLY,0.005
1313,1313,2018-02-24,19:00,0.04,Parts per million,1 HOUR,HOURLY,0.005
1314,1314,2018-02-24,20:00,0.028,Parts per million,1 HOUR,HOURLY,0.005
1315,1315,2018-02-24,21:00,0.011,Parts per million,1 HOUR,HOURLY,0.005
1316,1316,2018-02-24,22:00,0.007,Parts per million,1 HOUR,HOURLY,0.005
1317,1317,2018-02-24,23:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1318,1318,2018-02-25,00:00,0.01,Parts per million,1 HOUR,HOURLY,0.005
1319,1319,2018-02-25,01:00,0.016,Parts per million,1 HOUR,HOURLY,0.005
1320,1320,2018-02-25,02:00,0.014,Parts per million,1 HOUR,HOURLY,0.005
1321,1321,2018-02-25,03:00,0.016,Parts per million,1 HOUR,HOURLY,0.005
1322,1322,2018-02-25,04:00,0.022,Parts per million,1 HOUR,HOURLY,0.005
1323,1323,2018-02-25,05:00,0.003,Parts per million,1 HOUR,HOURLY,0.005
1324,1324,2018-02-25,06:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1325,1325,2018-02-25,07:00,0.01,Parts per million,1 HOUR,HOURLY,0.005
1326,1326,2018-02-25,08:00,0.024,Parts per million,1 HOUR,HOURLY,0.005
1327,1327,2018-02-25,09:00,0.037,Parts per million,1 HOUR,HOURLY,0.005
1328,1328,2018-02-25,10:00,0.038,Parts per million,1 HOUR,HOURLY,0.005
1329,1329,2018-02-25,11:00,0.043,Parts per million,1 HOUR,HOURLY,0.005
1330,1330,2018-02-25,12:00,0.046,Parts per million,1 HOUR,HOURLY,0.005
1331,1331,2018-02-25,13:00,0.048,Parts per million,1 HOUR,HOURLY,0.005
1332,1332,2018-02-25,14:00,0.05,Parts per million,1 HOUR,HOURLY,0.005
1333,1333,2018-02-25,15:00,0.05,Parts per million,1 HOUR,HOURLY,0.005
1334,1334,2018-02-25,16:00,0.048,Parts per million,1 HOUR,HOURLY,0.005
1335,1335,2018-02-25,17:00,0.047,Parts per million,1 HOUR,HOURLY,0.005
1336,1336,2018-02-25,18:00,0.039,Parts per million,1 HOUR,HOURLY,0.005
1337,1337,2018-02-25,19:00,0.034,Parts per million,1 HOUR,HOURLY,0.005
1338,1338,2018-02-25,20:00,0.036,Parts per million,1 HOUR,HOURLY,0.005
1339,1339,2018-02-25,21:00,0.035,Parts per million,1 HOUR,HOURLY,0.005
1340,1340,2018-02-25,22:00,0.027,Parts per million,1 HOUR,HOURLY,0.005
1341,1341,2018-02-25,23:00,0.019,Parts per million,1 HOUR,HOURLY,0.005
1342,1342,2018-02-26,00:00,0.011,Parts per million,1 HOUR,HOURLY,0.005
1343,1343,2018-02-26,01:00,0.014,Parts per million,1 HOUR,HOURLY,0.005
1344,1344,2018-02-26,02:00,0.011,Parts per million,1 HOUR,HOURLY,0.005
1345,1345,2018-02-26,03:00,0.006,Parts per million,1 HOUR,HOURLY,0.005
1346,1346,2018-02-26,04:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1347,1347,2018-02-26,05:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1348,1348,2018-02-26,06:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1349,1349,2018-02-26,07:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1350,1350,2018-02-26,08:00,0.015,Parts per million,1 HOUR,HOURLY,0.005
1351,1351,2018-02-26,09:00,0.029,Parts per million,1 HOUR,HOURLY,0.005
1352,1352,2018-02-26,10:00,0.029,Parts per million,1 HOUR,HOURLY,0.005
1353,1353,2018-02-26,11:00,0.037,Parts per million,1 HOUR,HOURLY,0.005
1354,1354,2018-02-26,12:00,0.044,Parts per million,1 HOUR,HOURLY,0.005
1355,1355,2018-02-26,13:00,0.046,Parts per million,1 HOUR,HOURLY,0.005
1356,1356,2018-02-26,14:00,0.045,Parts per million,1 HOUR,HOURLY,0.005
1357,1357,2018-02-26,15:00,0.044,Parts per million,1 HOUR,HOURLY,0.005
1358,1358,2018-02-26,16:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
1359,1359,2018-02-26,17:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
1360,1360,2018-02-26,18:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
1361,1361,2018-02-26,19:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
1362,1362,2018-02-26,20:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
1363,1363,2018-02-26,21:00,0.041,Parts per million,1 HOUR,HOURLY,0.005
1364,1364,2018-02-26,22:00,0.04,Parts per million,1 HOUR,HOURLY,0.005
1365,1365,2018-02-26,23:00,0.037,Parts per million,1 HOUR,HOURLY,0.005
1366,1366,2018-02-27,00:00,0.037,Parts per million,1 HOUR,HOURLY,0.005
1367,1367,2018-02-27,01:00,0.038,Parts per million,1 HOUR,HOURLY,0.005
1368,1368,2018-02-27,02:00,0.033,Parts per million,1 HOUR,HOURLY,0.005
1369,1369,2018-02-27,03:00,0.022,Parts per million,1 HOUR,HOURLY,0.005
1370,1370,2018-02-27,04:00,0.013,Parts per million,1 HOUR,HOURLY,0.005
1371,1371,2018-02-27,05:00,0.006,Parts per million,1 HOUR,HOURLY,0.005
1372,1372,2018-02-27,06:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1373,1373,2018-02-27,07:00,0.006,Parts per million,1 HOUR,HOURLY,0.005
1374,1374,2018-02-27,08:00,0.026,Parts per million,1 HOUR,HOURLY,0.005
1375,1375,2018-02-27,09:00,0.039,Parts per million,1 HOUR,HOURLY,0.005
1376,1376,2018-02-27,10:00,0.036,Parts per million,1 HOUR,HOURLY,0.005
1377,1377,2018-02-27,11:00,0.035,Parts per million,1 HOUR,HOURLY,0.005
1378,1378,2018-02-27,12:00,0.035,Parts per million,1 HOUR,HOURLY,0.005
1379,1379,2018-02-27,13:00,0.039,Parts per million,1 HOUR,HOURLY,0.005
1380,1380,2018-02-27,14:00,0.038,Parts per million,1 HOUR,HOURLY,0.005
1381,1381,2018-02-27,15:00,0.033,Parts per million,1 HOUR,HOURLY,0.005
1382,1382,2018-02-27,16:00,0.035,Parts per million,1 HOUR,HOURLY,0.005
1383,1383,2018-02-27,17:00,0.038,Parts per million,1 HOUR,HOURLY,0.005
1384,1384,2018-02-27,18:00,0.037,Parts per million,1 HOUR,HOURLY,0.005
1385,1385,2018-02-27,19:00,0.03,Parts per million,1 HOUR,HOURLY,0.005
1386,1386,2018-02-27,20:00,0.023,Parts per million,1 HOUR,HOURLY,0.005
1387,1387,2018-02-27,21:00,0.011,Parts per million,1 HOUR,HOURLY,0.005
1388,1388,2018-02-27,22:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1389,1389,2018-02-27,23:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1390,1390,2018-02-28,00:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1391,1391,2018-02-28,01:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1392,1392,2018-02-28,02:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1393,1393,2018-02-28,03:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1394,1394,2018-02-28,04:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1395,1395,2018-02-28,05:00,0.0,Parts per million,1 HOUR,HOURLY,0.005
1396,1396,2018-02-28,06:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1397,1397,2018-02-28,07:00,0.006,Parts per million,1 HOUR,HOURLY,0.005
1398,1398,2018-02-28,08:00,0.012,Parts per million,1 HOUR,HOURLY,0.005
1399,1399,2018-02-28,09:00,0.021,Parts per million,1 HOUR,HOURLY,0.005
1400,1400,2018-02-28,10:00,0.029,Parts per million,1 HOUR,HOURLY,0.005
1401,1401,2018-02-28,11:00,0.034,Parts per million,1 HOUR,HOURLY,0.005
