,index,date_local,time_local,sample_measurement,units_of_measure,sample_duration,sample_frequency,detection_limit
3549,3549,2017-05-28,23:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3550,3550,2017-05-29,00:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3551,3551,2017-05-29,01:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3552,3552,2017-05-29,02:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3553,3553,2017-05-29,03:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3554,3554,2017-05-29,04:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3555,3555,2017-05-29,05:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3556,3556,2017-05-29,06:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3557,3557,2017-05-29,07:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3558,3558,2017-05-29,08:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3559,3559,2017-05-29,09:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3560,3560,2017-05-29,10:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3561,3561,2017-05-29,11:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3562,3562,2017-05-29,12:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3563,3563,2017-05-29,13:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3564,3564,2017-05-29,14:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3565,3565,2017-05-29,15:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3566,3566,2017-05-29,16:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3567,3567,2017-05-29,17:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3568,3568,2017-05-29,18:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3569,3569,2017-05-29,19:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3570,3570,2017-05-29,20:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3571,3571,2017-05-29,21:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3572,3572,2017-05-29,22:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3573,3573,2017-05-29,23:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3574,3574,2017-05-30,00:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3575,3575,2017-05-30,01:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3576,3576,2017-05-30,02:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3577,3577,2017-05-30,03:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3578,3578,2017-05-30,04:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3579,3579,2017-05-30,05:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3580,3580,2017-05-30,06:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3581,3581,2017-05-30,07:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3582,3582,2017-05-30,08:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3583,3583,2017-05-30,09:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3584,3584,2017-05-30,10:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3585,3585,2017-05-30,11:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3586,3586,2017-05-30,12:00,1.0,Parts per billion,1 HOUR,HOURLY,0.2
3587,3587,2017-05-30,13:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
3588,3588,2017-05-30,14:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3589,3589,2017-05-30,15:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3590,3590,2017-05-30,16:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3591,3591,2017-05-30,17:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3592,3592,2017-05-30,18:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3593,3593,2017-05-30,19:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3594,3594,2017-05-30,20:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3595,3595,2017-05-30,21:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3596,3596,2017-05-30,22:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3597,3597,2017-05-30,23:00,0.0,Parts per billion,1 HOUR,HOURLY,0.2
3598,3598,2017-05-31,00:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3599,3599,2017-05-31,01:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3600,3600,2017-05-31,02:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3601,3601,2017-05-31,03:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3602,3602,2017-05-31,04:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3603,3603,2017-05-31,05:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3604,3604,2017-05-31,06:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3605,3605,2017-05-31,07:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3606,3606,2017-05-31,08:00,,Parts per billion,1 HOUR,HOURLY,0.2
3607,3607,2017-05-31,09:00,,Parts per billion,1 HOUR,HOURLY,0.2
3608,3608,2017-05-31,10:00,,Parts per billion,1 HOUR,HOURLY,0.2
3609,3609,2017-05-31,11:00,,Parts per billion,1 HOUR,HOURLY,0.2
3610,3610,2017-05-31,12:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3611,3611,2017-05-31,13:00,1.1,Parts per billion,1 HOUR,HOURLY,0.2
3612,3612,2017-05-31,14:00,1.9,Parts per billion,1 HOUR,HOURLY,0.2
3613,3613,2017-05-31,15:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
3614,3614,2017-05-31,16:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3615,3615,2017-05-31,17:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3616,3616,2017-05-31,18:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
3617,3617,2017-05-31,19:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3618,3618,2017-05-31,20:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3619,3619,2017-05-31,21:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3620,3620,2017-05-31,22:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3621,3621,2017-05-31,23:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3622,3622,2017-06-01,00:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3623,3623,2017-06-01,01:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3624,3624,2017-06-01,02:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3625,3625,2017-06-01,03:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3626,3626,2017-06-01,04:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3627,3627,2017-06-01,05:00,1.0,Parts per billion,1 HOUR,HOURLY,0.2
3628,3628,2017-06-01,06:00,1.0,Parts per billion,1 HOUR,HOURLY,0.2
3629,3629,2017-06-01,07:00,1.0,Parts per billion,1 HOUR,HOURLY,0.2
3630,3630,2017-06-01,08:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
3631,3631,2017-06-01,09:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
3632,3632,2017-06-01,10:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3633,3633,2017-06-01,11:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
3634,3634,2017-06-01,12:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3635,3635,2017-06-01,13:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
3636,3636,2017-06-01,14:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
3637,3637,2017-06-01,15:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3638,3638,2017-06-01,16:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3639,3639,2017-06-01,17:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
3640,3640,2017-06-01,18:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
3641,3641,2017-06-01,19:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3642,3642,2017-06-01,20:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
3643,3643,2017-06-01,21:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3644,3644,2017-06-01,22:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3645,3645,2017-06-01,23:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3646,3646,2017-06-02,00:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3647,3647,2017-06-02,01:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3648,3648,2017-06-02,02:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3649,3649,2017-06-02,03:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3650,3650,2017-06-02,04:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3651,3651,2017-06-02,05:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3652,3652,2017-06-02,06:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3653,3653,2017-06-02,07:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3654,3654,2017-06-02,08:00,1.0,Parts per billion,1 HOUR,HOURLY,0.2
3655,3655,2017-06-02,09:00,4.3,Parts per billion,1 HOUR,HOURLY,0.2
3656,3656,2017-06-02,10:00,3.4,Parts per billion,1 HOUR,HOURLY,0.2
3657,3657,2017-06-02,11:00,3.8,Parts per billion,1 HOUR,HOURLY,0.2
3658,3658,2017-06-02,12:00,2.5,Parts per billion,1 HOUR,HOURLY,0.2
3659,3659,2017-06-02,13:00,0.9,Parts per billion,1 HOUR,HOURLY,0.2
3660,3660,2017-06-02,14:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3661,3661,2017-06-02,15:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3662,3662,2017-06-02,16:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3663,3663,2017-06-02,17:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3664,3664,2017-06-02,18:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3665,3665,2017-06-02,19:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
3666,3666,2017-06-02,20:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3667,3667,2017-06-02,21:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3668,3668,2017-06-02,22:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3669,3669,2017-06-02,23:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3670,3670,2017-06-03,00:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3671,3671,2017-06-03,01:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3672,3672,2017-06-03,02:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3673,3673,2017-06-03,03:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3674,3674,2017-06-03,04:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3675,3675,2017-06-03,05:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3676,3676,2017-06-03,06:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3677,3677,2017-06-03,07:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3678,3678,2017-06-03,08:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3679,3679,2017-06-03,09:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3680,3680,2017-06-03,10:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
3681,3681,2017-06-03,11:00,1.6,Parts per billion,1 HOUR,HOURLY,0.2
3682,3682,2017-06-03,12:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
3683,3683,2017-06-03,13:00,1.3,Parts per billion,1 HOUR,HOURLY,0.2
3684,3684,2017-06-03,14:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
3685,3685,2017-06-03,15:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
3686,3686,2017-06-03,16:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
3687,3687,2017-06-03,17:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3688,3688,2017-06-03,18:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3689,3689,2017-06-03,19:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3690,3690,2017-06-03,20:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
3691,3691,2017-06-03,21:00,1.1,Parts per billion,1 HOUR,HOURLY,0.2
3692,3692,2017-06-03,22:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3693,3693,2017-06-03,23:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3694,3694,2017-06-04,00:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3695,3695,2017-06-04,01:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3696,3696,2017-06-04,02:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
3697,3697,2017-06-04,03:00,1.0,Parts per billion,1 HOUR,HOURLY,0.2
3698,3698,2017-06-04,04:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3699,3699,2017-06-04,05:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3700,3700,2017-06-04,06:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3701,3701,2017-06-04,07:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3702,3702,2017-06-04,08:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3703,3703,2017-06-04,09:00,5.8,Parts per billion,1 HOUR,HOURLY,0.2
3704,3704,2017-06-04,10:00,9.2,Parts per billion,1 HOUR,HOURLY,0.2
3705,3705,2017-06-04,11:00,7.2,Parts per billion,1 HOUR,HOURLY,0.2
3706,3706,2017-06-04,12:00,6.0,Parts per billion,1 HOUR,HOURLY,0.2
3707,3707,2017-06-04,13:00,6.0,Parts per billion,1 HOUR,HOURLY,0.2
3708,3708,2017-06-04,14:00,8.1,Parts per billion,1 HOUR,HOURLY,0.2
3709,3709,2017-06-04,15:00,7.6,Parts per billion,1 HOUR,HOURLY,0.2
3710,3710,2017-06-04,16:00,9.5,Parts per billion,1 HOUR,HOURLY,0.2
3711,3711,2017-06-04,17:00,8.4,Parts per billion,1 HOUR,HOURLY,0.2
3712,3712,2017-06-04,18:00,3.8,Parts per billion,1 HOUR,HOURLY,0.2
3713,3713,2017-06-04,19:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3714,3714,2017-06-04,20:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
3715,3715,2017-06-04,21:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
3716,3716,2017-06-04,22:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3717,3717,2017-06-04,23:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3718,3718,2017-06-05,00:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3719,3719,2017-06-05,01:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3720,3720,2017-06-05,02:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3721,3721,2017-06-05,03:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3722,3722,2017-06-05,04:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3723,3723,2017-06-05,05:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3724,3724,2017-06-05,06:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3725,3725,2017-06-05,07:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3726,3726,2017-06-05,08:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3727,3727,2017-06-05,09:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3728,3728,2017-06-05,10:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3729,3729,2017-06-05,11:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3730,3730,2017-06-05,12:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3731,3731,2017-06-05,13:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3732,3732,2017-06-05,14:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
3733,3733,2017-06-05,15:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
3734,3734,2017-06-05,16:00,0.9,Parts per billion,1 HOUR,HOURLY,0.2
3735,3735,2017-06-05,17:00,0.9,Parts per billion,1 HOUR,HOURLY,0.2
3736,3736,2017-06-05,18:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3737,3737,2017-06-05,19:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
3738,3738,2017-06-05,20:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3739,3739,2017-06-05,21:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3740,3740,2017-06-05,22:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3741,3741,2017-06-05,23:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3742,3742,2017-06-06,00:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3743,3743,2017-06-06,01:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3744,3744,2017-06-06,02:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3745,3745,2017-06-06,03:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3746,3746,2017-06-06,04:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3747,3747,2017-06-06,05:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3748,3748,2017-06-06,06:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3749,3749,2017-06-06,07:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3750,3750,2017-06-06,08:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3751,3751,2017-06-06,09:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3752,3752,2017-06-06,10:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
3753,3753,2017-06-06,11:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3754,3754,2017-06-06,12:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
3755,3755,2017-06-06,13:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
3756,3756,2017-06-06,14:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3757,3757,2017-06-06,15:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3758,3758,2017-06-06,16:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3759,3759,2017-06-06,17:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
3760,3760,2017-06-06,18:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3761,3761,2017-06-06,19:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3762,3762,2017-06-06,20:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3763,3763,2017-06-06,21:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3764,3764,2017-06-06,22:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3765,3765,2017-06-06,23:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3766,3766,2017-06-07,00:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3767,3767,2017-06-07,01:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3768,3768,2017-06-07,02:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3769,3769,2017-06-07,03:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3770,3770,2017-06-07,04:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3771,3771,2017-06-07,05:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3772,3772,2017-06-07,06:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3773,3773,2017-06-07,07:00,1.2,Parts per billion,1 HOUR,HOURLY,0.2
3774,3774,2017-06-07,08:00,1.2,Parts per billion,1 HOUR,HOURLY,0.2
3775,3775,2017-06-07,09:00,,Parts per billion,1 HOUR,HOURLY,0.2
3776,3776,2017-06-07,10:00,,Parts per billion,1 HOUR,HOURLY,0.2
3777,3777,2017-06-07,11:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
3778,3778,2017-06-07,12:00,,Parts per billion,1 HOUR,HOURLY,0.2
3779,3779,2017-06-07,13:00,,Parts per billion,1 HOUR,HOURLY,0.2
3780,3780,2017-06-07,14:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3781,3781,2017-06-07,15:00,2.2,Parts per billion,1 HOUR,HOURLY,0.2
3782,3782,2017-06-07,16:00,1.1,Parts per billion,1 HOUR,HOURLY,0.2
3783,3783,2017-06-07,17:00,1.8,Parts per billion,1 HOUR,HOURLY,0.2
3784,3784,2017-06-07,18:00,2.4,Parts per billion,1 HOUR,HOURLY,0.2
3785,3785,2017-06-07,19:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3786,3786,2017-06-07,20:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3787,3787,2017-06-07,21:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3788,3788,2017-06-07,22:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3789,3789,2017-06-07,23:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3790,3790,2017-06-08,00:00,1.1,Parts per billion,1 HOUR,HOURLY,0.2
3791,3791,2017-06-08,01:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
3792,3792,2017-06-08,02:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3793,3793,2017-06-08,03:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3794,3794,2017-06-08,04:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3795,3795,2017-06-08,05:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3796,3796,2017-06-08,06:00,0.9,Parts per billion,1 HOUR,HOURLY,0.2
3797,3797,2017-06-08,07:00,1.9,Parts per billion,1 HOUR,HOURLY,0.2
3798,3798,2017-06-08,08:00,2.0,Parts per billion,1 HOUR,HOURLY,0.2
3799,3799,2017-06-08,09:00,,Parts per billion,1 HOUR,HOURLY,0.2
3800,3800,2017-06-08,10:00,,Parts per billion,1 HOUR,HOURLY,0.2
3801,3801,2017-06-08,11:00,,Parts per billion,1 HOUR,HOURLY,0.2
3802,3802,2017-06-08,12:00,,Parts per billion,1 HOUR,HOURLY,0.2
3803,3803,2017-06-08,13:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
3804,3804,2017-06-08,14:00,0.6,Parts per billion,1 HOUR,HOURLY,0.2
3805,3805,2017-06-08,15:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3806,3806,2017-06-08,16:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
3807,3807,2017-06-08,17:00,0.9,Parts per billion,1 HOUR,HOURLY,0.2
3808,3808,2017-06-08,18:00,0.9,Parts per billion,1 HOUR,HOURLY,0.2
3809,3809,2017-06-08,19:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
3810,3810,2017-06-08,20:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3811,3811,2017-06-08,21:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3812,3812,2017-06-08,22:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3813,3813,2017-06-08,23:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3814,3814,2017-06-09,00:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3815,3815,2017-06-09,01:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3816,3816,2017-06-09,02:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3817,3817,2017-06-09,03:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3818,3818,2017-06-09,04:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3819,3819,2017-06-09,05:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3820,3820,2017-06-09,06:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3821,3821,2017-06-09,07:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3822,3822,2017-06-09,08:00,,Parts per billion,1 HOUR,HOURLY,0.2
3823,3823,2017-06-09,09:00,,Parts per billion,1 HOUR,HOURLY,0.2
3824,3824,2017-06-09,10:00,,Parts per billion,1 HOUR,HOURLY,0.2
3825,3825,2017-06-09,11:00,,Parts per billion,1 HOUR,HOURLY,0.2
3826,3826,2017-06-09,12:00,,Parts per billion,1 HOUR,HOURLY,0.2
3827,3827,2017-06-09,13:00,3.8,Parts per billion,1 HOUR,HOURLY,0.2
3828,3828,2017-06-09,14:00,1.1,Parts per billion,1 HOUR,HOURLY,0.2
3829,3829,2017-06-09,15:00,0.7,Parts per billion,1 HOUR,HOURLY,0.2
3830,3830,2017-06-09,16:00,1.6,Parts per billion,1 HOUR,HOURLY,0.2
3831,3831,2017-06-09,17:00,1.0,Parts per billion,1 HOUR,HOURLY,0.2
3832,3832,2017-06-09,18:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3833,3833,2017-06-09,19:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3834,3834,2017-06-09,20:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3835,3835,2017-06-09,21:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3836,3836,2017-06-09,22:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3837,3837,2017-06-09,23:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3838,3838,2017-06-10,00:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3839,3839,2017-06-10,01:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3840,3840,2017-06-10,02:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3841,3841,2017-06-10,03:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3842,3842,2017-06-10,04:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3843,3843,2017-06-10,05:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3844,3844,2017-06-10,06:00,0.9,Parts per billion,1 HOUR,HOURLY,0.2
3845,3845,2017-06-10,07:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3846,3846,2017-06-10,08:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3847,3847,2017-06-10,09:00,0.4,Parts per billion,1 HOUR,HOURLY,0.2
3848,3848,2017-06-10,10:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3849,3849,2017-06-10,11:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3850,3850,2017-06-10,12:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3851,3851,2017-06-10,13:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3852,3852,2017-06-10,14:00,0.5,Parts per billion,1 HOUR,HOURLY,0.2
3853,3853,2017-06-10,15:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3854,3854,2017-06-10,16:00,0.8,Parts per billion,1 HOUR,HOURLY,0.2
3855,3855,2017-06-10,17:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3856,3856,2017-06-10,18:00,0.1,Parts per billion,1 HOUR,HOURLY,0.2
3857,3857,2017-06-10,19:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
3858,3858,2017-06-10,20:00,0.2,Parts per billion,1 HOUR,HOURLY,0.2
3859,3859,2017-06-10,21:00,0.3,Parts per billion,1 HOUR,HOURLY,0.2
