date,time,tempC,windspeedKmph,winddirDegree,precipMM,humidity,visibility,pressure,cloudcover,DewPointC,WindGustKmph
2017-03-11,1500,25,13,243,0.0,41,10,1015,3,11,16
2017-03-11,1600,23,10,247,0.0,50,10,1016,5,11,14
2017-03-11,1700,20,8,252,0.0,59,10,1016,7,12,12
2017-03-11,1800,18,5,256,0.0,67,10,1016,9,12,10
2017-03-11,1900,17,4,199,0.0,66,10,1017,21,11,9
2017-03-11,2000,16,3,141,0.0,65,10,1017,33,10,7
2017-03-11,2100,16,3,84,0.0,63,10,1017,45,9,6
2017-03-11,2200,15,4,171,0.0,63,10,1017,41,8,8
2017-03-11,2300,15,4,257,0.0,62,10,1017,37,8,9
2017-03-12,0,15,5,344,0.0,62,10,1017,33,7,11
2017-03-12,100,15,4,345,0.0,58,10,1016,23,7,9
2017-03-12,200,15,4,346,0.0,54,10,1016,12,6,7
2017-03-12,300,16,3,347,0.0,50,10,1016,2,5,6
2017-03-12,400,16,4,233,0.0,50,10,1016,1,6,7
2017-03-12,500,17,5,119,0.0,51,10,1016,1,7,8
2017-03-12,600,18,5,5,0.0,51,10,1017,0,7,9
2017-03-12,700,21,5,44,0.0,43,10,1017,0,7,8
2017-03-12,800,24,5,83,0.0,36,10,1017,0,7,6
2017-03-12,900,27,4,123,0.0,28,10,1017,0,7,5
2017-03-12,1000,27,7,159,0.0,28,10,1017,0,7,8
2017-03-12,1100,28,10,196,0.0,28,10,1017,0,8,11
2017-03-12,1200,29,12,232,0.0,29,10,1016,0,9,14
2017-03-12,1300,28,13,238,0.0,30,10,1016,0,9,16
2017-03-12,1400,28,14,244,0.0,32,10,1016,0,9,17
2017-03-12,1500,27,14,250,0.0,34,10,1015,0,10,19
2017-03-12,1600,25,12,260,0.0,42,10,1016,0,11,17
2017-03-12,1700,23,9,271,0.0,50,10,1016,0,12,15
2017-03-12,1800,21,6,282,0.0,58,10,1016,0,13,13
2017-03-12,1900,21,6,229,0.0,59,10,1016,0,13,13
2017-03-12,2000,20,6,176,0.0,59,10,1017,0,12,12
2017-03-12,2100,20,6,123,0.0,60,10,1017,0,12,12
2017-03-12,2200,20,4,123,0.0,63,10,1017,0,12,9
2017-03-12,2300,19,3,123,0.0,65,10,1017,0,12,5
2017-03-13,0,19,1,124,0.0,68,10,1017,0,13,2
2017-03-13,100,18,2,107,0.0,67,10,1017,0,12,4
2017-03-13,200,18,3,90,0.0,66,10,1017,0,11,5
2017-03-13,300,18,4,73,0.0,65,10,1017,0,11,7
2017-03-13,400,18,3,161,0.0,64,10,1017,0,11,6
2017-03-13,500,19,3,248,0.0,63,10,1017,0,11,5
2017-03-13,600,19,2,336,0.0,62,10,1017,0,12,3
2017-03-13,700,22,3,267,0.0,52,10,1017,0,11,3
2017-03-13,800,25,3,197,0.0,42,10,1018,0,10,4
2017-03-13,900,28,3,128,0.0,32,10,1018,0,10,4
2017-03-13,1000,29,6,156,0.0,31,10,1017,0,10,6
2017-03-13,1100,29,8,185,0.0,30,10,1017,0,10,9
2017-03-13,1200,30,10,213,0.0,29,10,1016,0,10,12
2017-03-13,1300,30,10,217,0.0,32,10,1016,0,11,11
2017-03-13,1400,29,10,222,0.0,34,10,1016,0,12,11
2017-03-13,1500,28,10,226,0.0,37,10,1016,0,13,11
2017-03-13,1600,26,8,225,0.0,47,10,1016,0,13,10
2017-03-13,1700,23,6,223,0.0,57,10,1016,0,14,8
2017-03-13,1800,21,4,221,0.0,67,10,1017,0,14,6
2017-03-13,1900,20,3,207,0.0,68,10,1017,0,14,5
2017-03-13,2000,19,2,192,0.0,68,10,1017,0,13,4
2017-03-13,2100,19,1,178,0.0,68,10,1018,0,13,3
2017-03-13,2200,19,1,144,0.0,66,10,1018,0,12,3
2017-03-13,2300,19,1,111,0.0,64,10,1018,0,12,3
2017-03-14,0,19,1,77,0.0,63,10,1017,0,11,3
2017-03-14,100,18,2,65,0.0,60,10,1017,0,10,5
2017-03-14,200,18,3,53,0.0,58,10,1017,0,10,7
2017-03-14,300,18,4,41,0.0,56,10,1017,0,9,9
2017-03-14,400,19,4,58,0.0,54,10,1017,0,9,9
2017-03-14,500,19,5,74,0.0,52,10,1017,0,9,9
2017-03-14,600,20,5,91,0.0,50,10,1018,0,10,8
2017-03-14,700,23,3,100,0.0,43,10,1018,0,9,6
2017-03-14,800,25,2,110,0.0,35,10,1018,0,8,4
2017-03-14,900,28,1,120,0.0,27,10,1018,0,8,1
2017-03-14,1000,29,4,153,0.0,26,10,1018,0,8,4
2017-03-14,1100,30,7,186,0.0,25,10,1018,0,8,8
2017-03-14,1200,30,9,219,0.0,25,10,1017,0,8,11
2017-03-14,1300,29,11,229,0.0,27,10,1017,3,8,14
2017-03-14,1400,28,12,239,0.0,29,10,1017,6,8,17
2017-03-14,1500,27,14,250,0.0,31,10,1017,9,9,20
2017-03-14,1600,25,12,265,0.0,39,10,1018,25,9,19
2017-03-14,1700,22,10,280,0.0,47,10,1018,41,10,17
2017-03-14,1800,19,8,295,0.0,55,10,1018,57,10,16
2017-03-14,1900,19,6,294,0.0,56,10,1018,56,10,12
2017-03-14,2000,18,4,293,0.0,56,10,1019,55,9,8
2017-03-14,2100,18,2,292,0.0,57,10,1019,54,9,5
2017-03-14,2200,18,2,274,0.0,56,10,1019,38,9,4
2017-03-14,2300,18,1,256,0.0,55,10,1018,23,9,3
2017-03-15,0,18,1,238,0.0,54,10,1018,7,9,2
2017-03-15,100,18,1,165,0.0,54,10,1018,9,8,3
2017-03-15,200,17,1,93,0.0,53,10,1018,11,8,3
2017-03-15,300,17,1,20,0.0,53,10,1018,13,7,3
2017-03-15,400,18,1,37,0.0,54,10,1018,12,8,3
2017-03-15,500,18,1,53,0.0,56,10,1018,11,9,3
2017-03-15,600,19,1,70,0.0,57,10,1019,10,10,3
2017-03-15,700,21,1,109,0.0,49,10,1019,9,10,2
2017-03-15,800,24,1,149,0.0,40,10,1019,7,9,2
2017-03-15,900,26,1,189,0.0,32,10,1020,5,8,1
2017-03-15,1000,27,5,208,0.0,32,10,1019,5,9,6
2017-03-15,1100,27,10,228,0.0,32,10,1019,4,9,11
2017-03-15,1200,28,14,247,0.0,32,10,1019,4,9,16
2017-03-15,1300,27,14,249,0.0,33,10,1018,3,10,17
2017-03-15,1400,27,15,251,0.0,34,10,1018,3,10,19
2017-03-15,1500,27,15,252,0.0,35,10,1018,2,10,20
2017-03-15,1600,25,12,264,0.0,44,10,1018,1,12,18
2017-03-15,1700,23,9,276,0.0,54,10,1018,1,13,15
2017-03-15,1800,22,7,289,0.0,64,10,1019,0,14,13
2017-03-15,1900,20,5,224,0.0,64,10,1019,2,13,9
2017-03-15,2000,19,2,160,0.0,64,10,1019,5,12,4
2017-03-15,2100,18,0,96,0.0,65,10,1020,7,12,0
2017-03-15,2200,18,1,143,0.0,64,10,1019,6,11,2
2017-03-15,2300,18,2,190,0.0,64,10,1019,5,11,4
2017-03-16,0,18,3,237,0.0,64,10,1019,4,11,6
2017-03-16,100,17,3,196,0.0,66,10,1019,5,11,5
2017-03-16,200,16,3,155,0.0,67,10,1019,6,10,5
2017-03-16,300,16,3,114,0.0,69,10,1019,6,10,4
2017-03-16,400,17,3,120,0.0,69,10,1019,5,11,4
2017-03-16,500,18,3,127,0.0,68,10,1019,3,12,4
2017-03-16,600,19,4,134,0.0,68,10,1019,1,13,4
2017-03-16,700,21,4,138,0.0,60,10,1019,3,12,5
2017-03-16,800,22,4,142,0.0,52,10,1019,5,11,5
2017-03-16,900,23,5,146,0.0,44,10,1019,7,10,5
2017-03-16,1000,24,8,167,0.0,43,10,1019,5,11,9
2017-03-16,1100,24,11,188,0.0,42,10,1018,2,11,13
2017-03-16,1200,25,15,210,0.0,42,10,1018,0,11,17
2017-03-16,1300,25,13,217,0.0,43,10,1018,0,12,15
2017-03-16,1400,25,12,224,0.0,44,10,1017,0,12,14
2017-03-16,1500,25,10,231,0.0,45,10,1017,0,12,12
2017-03-16,1600,24,8,246,0.0,54,10,1017,0,14,10
2017-03-16,1700,22,6,262,0.0,64,10,1017,0,15,8
2017-03-16,1800,21,4,277,0.0,74,10,1018,0,16,6
2017-03-16,1900,20,3,252,0.0,74,10,1018,0,15,5
2017-03-16,2000,19,2,228,0.0,74,10,1018,0,14,4
2017-03-16,2100,18,2,204,0.0,74,10,1018,0,14,3
2017-03-16,2200,18,2,225,0.0,74,10,1018,0,13,3
2017-03-16,2300,18,2,246,0.0,75,10,1018,0,13,3
2017-03-17,0,17,2,267,0.0,75,10,1018,0,13,3
2017-03-17,100,17,2,201,0.0,76,10,1017,0,13,3
2017-03-17,200,17,2,135,0.0,77,10,1017,0,13,2
2017-03-17,300,16,1,70,0.0,78,10,1017,0,12,2
2017-03-17,400,17,2,90,0.0,74,10,1017,0,12,3
2017-03-17,500,17,3,111,0.0,71,10,1017,1,12,3
2017-03-17,600,18,4,132,0.0,67,10,1017,1,12,4
2017-03-17,700,20,3,143,0.0,57,10,1017,1,11,4
2017-03-17,800,22,3,154,0.0,47,10,1017,1,10,4
2017-03-17,900,25,3,164,0.0,38,10,1017,0,9,4
2017-03-17,1000,25,6,181,0.0,38,10,1017,0,10,7
2017-03-17,1100,26,8,197,0.0,38,10,1017,0,10,10
2017-03-17,1200,26,11,214,0.0,38,10,1016,0,11,12
2017-03-17,1300,26,10,221,0.0,40,10,1016,0,12,12
2017-03-17,1400,26,9,229,0.0,42,10,1015,0,12,11
2017-03-17,1500,26,9,236,0.0,44,10,1015,0,13,10
2017-03-17,1600,24,7,230,0.0,55,10,1015,0,14,9
2017-03-17,1700,22,6,225,0.0,65,10,1016,0,15,8
2017-03-17,1800,20,4,219,0.0,75,10,1016,0,15,7
2017-03-17,1900,19,4,186,0.0,76,10,1016,0,15,6
2017-03-17,2000,18,4,153,0.0,77,10,1017,0,14,5
2017-03-17,2100,17,3,120,0.0,78,10,1017,0,14,5
2017-03-17,2200,17,3,136,0.0,79,10,1017,0,13,4
2017-03-17,2300,16,3,153,0.0,79,10,1017,0,13,4
2017-03-18,0,16,3,169,0.0,80,10,1017,0,13,4
2017-03-18,100,15,3,143,0.0,80,10,1017,0,12,4
2017-03-18,200,15,4,117,0.0,80,10,1017,0,12,4
2017-03-18,300,15,4,91,0.0,80,10,1017,1,11,5
2017-03-18,400,15,4,118,0.0,81,10,1018,1,12,4
2017-03-18,500,15,4,145,0.0,81,10,1018,2,12,4
2017-03-18,600,15,4,172,0.0,81,10,1018,2,12,4
2017-03-18,700,17,4,159,0.0,72,10,1018,2,12,4
2017-03-18,800,19,4,146,0.0,63,10,1019,2,12,4
2017-03-18,900,21,4,133,0.0,54,10,1019,1,11,5
2017-03-18,1000,22,6,159,0.0,51,10,1018,3,11,7
2017-03-18,1100,23,9,186,0.0,48,10,1018,5,11,10
2017-03-18,1200,24,11,212,0.0,45,10,1018,7,11,12
2017-03-18,1300,23,9,213,0.0,46,10,1017,10,11,10
2017-03-18,1400,23,7,214,0.0,47,10,1017,13,11,9
2017-03-18,1500,23,6,214,0.0,47,10,1017,15,11,7
2017-03-18,1600,22,5,220,0.0,57,10,1017,10,13,6
2017-03-18,1700,21,4,225,0.0,67,10,1017,5,14,5
2017-03-18,1800,20,3,231,0.0,76,10,1018,0,15,4
2017-03-18,1900,19,3,245,0.0,76,10,1018,0,15,4
2017-03-18,2000,18,3,259,0.0,77,10,1018,0,14,5
2017-03-18,2100,17,4,274,0.0,77,10,1019,1,13,6
2017-03-18,2200,17,3,208,0.0,78,10,1018,0,13,5
2017-03-18,2300,17,3,143,0.0,80,10,1018,0,14,4
2017-03-19,0,17,3,77,0.0,81,10,1018,0,14,3
2017-03-19,100,17,4,74,0.0,78,10,1018,0,13,6
2017-03-19,200,16,6,71,0.0,74,10,1018,0,12,10
2017-03-19,300,16,7,68,0.0,71,10,1018,0,11,13
2017-03-19,400,16,5,94,0.0,68,10,1018,1,11,9
2017-03-19,500,17,4,120,0.0,66,10,1018,3,10,6
2017-03-19,600,17,2,146,0.0,63,10,1018,4,10,3
2017-03-19,700,19,2,178,0.0,57,10,1018,5,10,3
2017-03-19,800,21,3,211,0.0,50,10,1018,5,10,4
2017-03-19,900,22,4,244,0.0,44,10,1018,5,10,4
2017-03-19,1000,23,6,223,0.0,42,10,1018,9,9,6
2017-03-19,1100,23,8,203,0.0,40,10,1018,13,9,9
2017-03-19,1200,24,10,182,0.0,38,10,1018,17,8,11
2017-03-19,1300,23,10,200,0.0,40,10,1017,22,9,11
2017-03-19,1400,23,10,219,0.0,43,10,1017,27,9,12
2017-03-19,1500,22,10,237,0.0,46,10,1017,32,10,12
2017-03-19,1600,20,9,218,0.0,58,10,1017,37,10,11
2017-03-19,1700,17,7,198,0.0,69,10,1018,42,11,9
2017-03-19,1800,15,5,179,0.0,81,10,1018,47,12,8
2017-03-19,1900,14,4,189,0.0,83,10,1018,56,11,6
2017-03-19,2000,13,3,200,0.0,85,10,1019,65,11,4
2017-03-19,2100,12,2,210,0.0,86,10,1019,73,10,3
2017-03-19,2200,12,3,190,0.0,87,10,1019,52,10,4
2017-03-19,2300,12,4,171,0.0,88,10,1018,32,11,6
2017-03-20,0,12,5,151,0.0,89,10,1018,11,11,8
2017-03-20,100,12,4,206,0.0,90,10,1018,13,11,6
2017-03-20,200,12,3,261,0.0,90,10,1018,16,10,4
2017-03-20,300,12,1,317,0.0,91,10,1019,19,10,2
2017-03-20,400,12,2,292,0.0,88,10,1019,17,10,3
2017-03-20,500,12,3,267,0.0,84,10,1019,15,10,4
2017-03-20,600,13,4,242,0.0,81,10,1019,14,10,5
2017-03-20,700,14,4,224,0.0,74,10,1019,15,9,5
2017-03-20,800,15,4,206,0.0,67,10,1019,16,9,5
2017-03-20,900,16,4,188,0.0,60,10,1019,17,8,5
2017-03-20,1000,17,7,190,0.0,58,10,1019,35,9,8
2017-03-20,1100,18,9,191,0.0,56,10,1018,53,9,10
2017-03-20,1200,19,11,193,0.0,54,10,1018,72,10,13
2017-03-20,1300,19,12,207,0.0,55,10,1018,73,10,14
2017-03-20,1400,19,13,222,0.0,55,10,1017,75,10,15
2017-03-20,1500,19,14,236,0.0,56,10,1017,76,10,16
2017-03-20,1600,17,11,247,0.0,64,10,1018,62,10,14
2017-03-20,1700,16,8,259,0.0,73,10,1018,49,10,11
2017-03-20,1800,14,5,270,0.0,82,10,1019,35,11,9
2017-03-20,1900,14,5,269,0.0,82,10,1019,29,11,8
2017-03-20,2000,13,5,268,0.0,82,10,1019,23,10,7
2017-03-20,2100,13,4,267,0.0,82,10,1019,17,10,6
2017-03-20,2200,13,3,295,0.0,83,10,1019,14,10,5
2017-03-20,2300,13,3,323,0.0,84,10,1019,11,10,4
2017-03-21,0,12,2,352,0.0,85,10,1019,8,10,3
2017-03-21,100,12,3,267,0.0,85,10,1019,14,10,5
2017-03-21,200,12,4,182,0.0,85,10,1018,20,9,7
2017-03-21,300,11,5,98,0.0,85,10,1018,26,9,9
2017-03-21,400,12,6,107,0.0,82,10,1018,42,9,9
2017-03-21,500,13,6,115,0.0,79,10,1018,59,9,9
2017-03-21,600,13,6,124,0.0,77,10,1018,76,9,9
2017-03-21,700,15,8,117,0.0,75,10,1018,82,10,10
2017-03-21,800,16,9,109,0.3,73,9,1018,89,11,12
2017-03-21,900,17,10,101,0.4,71,9,1018,96,12,13
2017-03-21,1000,17,10,130,0.2,70,9,1018,97,12,13
2017-03-21,1100,18,10,158,0.3,69,9,1018,98,12,12
2017-03-21,1200,19,10,186,0.4,68,9,1018,99,13,12
2017-03-21,1300,18,9,160,0.2,70,9,1017,99,13,11
2017-03-21,1400,18,8,134,0.5,73,9,1017,100,13,10
2017-03-21,1500,18,7,108,0.6,75,9,1017,100,13,9
2017-03-21,1600,17,7,107,0.3,77,7,1017,96,13,9
2017-03-21,1700,16,6,105,0.1,79,4,1017,93,12,9
2017-03-21,1800,15,6,104,0.1,82,2,1017,89,11,9
2017-03-21,1900,14,6,99,0.0,82,2,1017,86,11,9
2017-03-21,2000,14,7,93,0.1,82,2,1017,84,11,10
2017-03-21,2100,14,7,88,0.1,82,2,1017,82,11,10
2017-03-21,2200,13,6,87,0.1,81,5,1017,73,10,9
2017-03-21,2300,13,6,87,0.0,79,7,1017,64,10,9
2017-03-22,0,13,5,86,0.0,78,10,1017,56,9,9
2017-03-22,100,13,4,131,0.0,79,10,1017,51,9,6
2017-03-22,200,13,2,175,0.0,80,10,1016,45,9,3
2017-03-22,300,12,0,219,0.0,81,10,1016,40,9,0
2017-03-22,400,13,2,249,0.0,80,10,1016,36,10,2
2017-03-22,500,13,3,279,0.0,79,10,1016,32,10,4
2017-03-22,600,14,5,309,0.0,78,10,1017,28,10,6
2017-03-22,700,15,7,294,0.0,70,10,1017,34,9,9
2017-03-22,800,16,9,279,0.1,62,9,1017,40,9,11
2017-03-22,900,18,12,264,0.1,55,9,1017,46,8,13
2017-03-22,1000,18,14,260,0.0,52,9,1016,52,8,16
2017-03-22,1100,19,16,255,0.0,50,10,1016,58,8,18
2017-03-22,1200,20,18,251,0.0,48,10,1016,64,8,21
2017-03-22,1300,19,21,252,0.0,49,10,1015,59,8,25
2017-03-22,1400,19,25,254,0.0,50,10,1015,53,8,29
2017-03-22,1500,18,28,256,0.0,51,10,1015,47,8,33
2017-03-22,1600,17,23,258,0.0,60,10,1015,32,9,28
2017-03-22,1700,15,17,261,0.0,68,10,1015,17,9,23
2017-03-22,1800,14,12,264,0.0,77,10,1016,3,10,18
2017-03-22,1900,13,10,264,0.0,77,10,1016,3,10,16
2017-03-22,2000,13,8,264,0.1,78,10,1016,3,9,13
2017-03-22,2100,13,6,265,0.1,78,10,1017,4,9,10
2017-03-22,2200,12,6,284,0.0,79,10,1017,10,9,11
2017-03-22,2300,11,6,302,0.0,79,10,1017,16,8,11
2017-03-23,0,11,6,321,0.0,80,10,1017,22,7,12
2017-03-23,100,11,9,319,0.0,77,10,1017,25,7,16
2017-03-23,200,10,11,318,0.0,75,10,1018,29,6,20
2017-03-23,300,10,13,317,0.0,72,10,1018,32,5,25
2017-03-23,400,11,12,322,0.0,67,10,1018,22,5,20
2017-03-23,500,12,11,328,0.0,62,10,1019,12,5,15
2017-03-23,600,12,9,334,0.0,57,10,1019,2,4,11
2017-03-23,700,14,10,316,0.0,50,10,1019,1,4,12
2017-03-23,800,16,11,298,0.0,43,10,1020,1,3,12
2017-03-23,900,17,12,280,0.0,37,10,1020,0,2,13
2017-03-23,1000,18,14,267,0.0,36,10,1020,1,3,16
2017-03-23,1100,19,16,255,0.0,35,10,1020,1,3,19
2017-03-23,1200,20,19,242,0.0,34,10,1020,1,4,22
2017-03-23,1300,20,19,239,0.0,36,10,1020,1,4,21
2017-03-23,1400,19,18,237,0.0,39,10,1020,0,5,21
2017-03-23,1500,19,18,234,0.0,41,10,1020,0,6,21
2017-03-23,1600,17,14,237,0.0,51,10,1021,2,7,18
2017-03-23,1700,15,10,240,0.0,61,10,1021,3,8,14
2017-03-23,1800,14,6,243,0.0,72,10,1022,5,9,11
2017-03-23,1900,13,6,207,0.0,73,10,1022,4,9,10
2017-03-23,2000,13,6,172,0.0,74,10,1023,2,9,10
2017-03-23,2100,13,6,136,0.0,75,10,1023,1,9,10
2017-03-23,2200,13,6,126,0.0,77,10,1023,1,9,9
2017-03-23,2300,13,6,115,0.0,80,10,1023,1,9,8
2017-03-24,0,13,6,105,0.0,82,10,1023,1,10,7
2017-03-24,100,12,7,94,0.0,83,10,1023,1,9,10
2017-03-24,200,11,8,84,0.0,83,10,1024,2,9,12
2017-03-24,300,11,8,73,0.0,84,10,1024,2,8,14
2017-03-24,400,12,7,93,0.0,81,10,1024,2,9,11
2017-03-24,500,13,6,112,0.0,78,10,1024,2,9,9
2017-03-24,600,14,5,131,0.0,75,10,1024,2,9,6
2017-03-24,700,15,4,145,0.0,67,10,1024,1,9,5
2017-03-24,800,17,3,159,0.0,59,10,1024,1,9,3
2017-03-24,900,18,1,174,0.0,51,10,1023,0,8,2
2017-03-24,1000,19,6,195,0.0,48,10,1023,1,8,7
2017-03-24,1100,20,11,216,0.0,46,10,1022,1,8,13
2017-03-24,1200,21,16,238,0.0,43,10,1022,2,8,19
2017-03-24,1300,20,17,242,0.0,45,10,1022,4,8,19
2017-03-24,1400,20,17,246,0.0,47,10,1021,5,8,20
2017-03-24,1500,19,18,250,0.0,49,10,1021,7,8,21
2017-03-24,1600,17,14,256,0.0,59,10,1021,8,9,18
2017-03-24,1700,16,11,262,0.0,68,10,1021,9,9,15
2017-03-24,1800,14,7,268,0.0,78,10,1021,10,10,11
2017-03-24,1900,13,6,267,0.0,80,10,1022,12,10,10
2017-03-24,2000,13,6,266,0.0,83,10,1022,14,10,9
2017-03-24,2100,12,5,265,0.0,85,10,1022,16,10,8
2017-03-24,2200,12,4,232,0.0,85,10,1022,17,10,6
2017-03-24,2300,12,3,199,0.0,86,10,1021,18,10,4
2017-03-25,0,12,2,167,0.0,86,10,1021,19,10,3
2017-03-25,100,12,2,202,0.0,88,10,1020,19,10,4
2017-03-25,200,11,3,237,0.0,89,10,1020,19,9,5
2017-03-25,300,10,3,273,0.0,91,10,1020,18,9,6
2017-03-25,400,11,3,191,0.0,87,10,1020,15,9,5
2017-03-25,500,12,3,109,0.0,83,10,1020,12,9,4
2017-03-25,600,13,2,28,0.0,79,10,1020,9,10,2
2017-03-25,700,14,3,88,0.0,74,10,1020,10,10,4
2017-03-25,800,16,4,148,0.0,68,10,1019,12,10,5
2017-03-25,900,17,5,208,0.0,62,10,1019,13,10,6
2017-03-25,1000,18,10,218,0.0,62,10,1018,16,10,11
2017-03-25,1100,19,15,229,0.0,61,10,1018,19,11,17
2017-03-25,1200,19,19,239,0.0,61,10,1018,23,11,22
2017-03-25,1300,19,18,240,0.0,62,10,1017,23,11,21
2017-03-25,1400,19,17,241,0.1,62,9,1017,24,11,20
2017-03-25,1500,18,17,242,0.1,63,9,1016,24,11,19
2017-03-25,1600,17,14,241,0.0,71,9,1017,22,12,17
2017-03-25,1700,16,11,241,0.0,79,10,1017,19,12,15
2017-03-25,1800,15,8,240,0.0,88,10,1017,16,13,12
2017-03-25,1900,14,6,196,0.0,89,10,1017,14,12,9
2017-03-25,2000,13,3,152,0.0,90,10,1018,12,12,5
2017-03-25,2100,13,1,108,0.0,91,10,1018,10,11,2
2017-03-25,2200,13,2,101,0.0,91,10,1018,9,11,3
2017-03-25,2300,12,2,94,0.0,90,10,1017,8,11,3
2017-03-26,0,12,3,87,0.0,89,10,1017,7,10,4
2017-03-26,100,12,3,89,0.0,89,10,1017,7,10,5
2017-03-26,200,12,3,91,0.0,89,10,1017,6,10,5
2017-03-26,300,11,3,93,0.0,88,10,1017,6,9,6
2017-03-26,400,12,3,106,0.0,85,10,1017,5,10,5
2017-03-26,500,13,4,119,0.0,81,10,1017,5,10,5
2017-03-26,600,14,4,131,0.0,77,10,1017,5,10,5
2017-03-26,700,15,4,141,0.0,70,10,1017,5,10,4
2017-03-26,800,17,4,151,0.0,64,10,1017,6,10,4
2017-03-26,900,19,4,161,0.0,57,10,1017,6,10,4
2017-03-26,1000,19,8,179,0.0,55,10,1017,7,10,9
2017-03-26,1100,20,12,198,0.0,54,10,1017,9,10,14
2017-03-26,1200,20,17,216,0.0,52,10,1017,10,10,19
2017-03-26,1300,20,15,227,0.0,55,10,1016,12,11,18
2017-03-26,1400,19,14,239,0.0,58,10,1016,13,11,16
2017-03-26,1500,19,12,250,0.0,61,10,1016,15,11,14
2017-03-26,1600,18,11,248,0.0,67,10,1016,13,11,13
2017-03-26,1700,16,9,246,0.0,73,10,1016,12,12,13
2017-03-26,1800,15,8,244,0.0,79,10,1017,11,12,12
2017-03-26,1900,15,7,246,0.0,81,10,1017,9,11,11
2017-03-26,2000,14,6,249,0.0,83,10,1017,7,11,10
2017-03-26,2100,13,6,252,0.0,85,10,1017,6,11,9
2017-03-26,2200,13,4,238,0.0,86,10,1017,5,11,7
2017-03-26,2300,13,2,224,0.0,88,10,1017,5,11,4
2017-03-27,0,13,1,211,0.0,89,10,1017,4,11,1
2017-03-27,100,13,3,175,0.0,89,10,1016,3,11,4
2017-03-27,200,13,4,140,0.0,89,10,1016,1,11,7
2017-03-27,300,14,6,105,0.0,89,10,1016,0,12,10
2017-03-27,400,14,5,133,0.0,86,10,1016,1,11,8
2017-03-27,500,14,3,162,0.0,83,10,1017,2,11,5
2017-03-27,600,14,2,190,0.0,80,10,1017,3,10,2
2017-03-27,700,16,3,239,0.0,69,10,1017,2,10,3
2017-03-27,800,19,4,288,0.0,57,10,1017,1,10,5
2017-03-27,900,21,5,337,0.0,46,10,1017,0,9,6
2017-03-27,1000,22,11,321,0.0,41,10,1016,1,8,13
2017-03-27,1100,22,18,305,0.0,35,10,1016,2,6,20
2017-03-27,1200,23,24,290,0.0,30,10,1016,3,4,27
2017-03-27,1300,23,25,294,0.0,29,10,1015,2,4,29
2017-03-27,1400,22,26,298,0.0,28,10,1015,1,3,31
2017-03-27,1500,22,27,302,0.0,27,10,1015,0,2,33
2017-03-27,1600,20,23,312,0.0,32,10,1015,1,2,33
2017-03-27,1700,17,19,323,0.0,37,10,1016,1,2,32
2017-03-27,1800,15,16,334,0.0,42,10,1016,1,2,32
2017-03-27,1900,14,15,338,0.0,45,10,1017,1,2,31
2017-03-27,2000,13,15,341,0.0,47,10,1017,0,2,30
2017-03-27,2100,13,14,345,0.0,50,10,1018,0,3,29
2017-03-27,2200,12,14,347,0.0,53,10,1018,3,3,29
2017-03-27,2300,12,14,349,0.0,55,10,1018,5,3,29
2017-03-28,0,11,14,351,0.0,58,10,1018,8,3,29
2017-03-28,100,11,12,235,0.0,57,10,1018,6,3,24
2017-03-28,200,11,9,119,0.0,57,10,1018,4,3,19
2017-03-28,300,11,6,2,0.0,56,10,1018,3,2,13
2017-03-28,400,12,8,120,0.0,53,10,1018,3,3,15
2017-03-28,500,13,10,238,0.0,51,10,1018,3,3,16
2017-03-28,600,14,11,355,0.0,48,10,1018,3,3,18
2017-03-28,700,17,9,289,0.0,40,10,1018,3,3,14
2017-03-28,800,20,7,222,0.0,32,10,1018,2,2,9
2017-03-28,900,24,4,156,0.0,23,10,1018,2,1,5
2017-03-28,1000,25,3,176,0.0,22,10,1018,1,2,4
2017-03-28,1100,26,2,196,0.0,22,10,1017,1,3,3
2017-03-28,1200,28,1,216,0.0,21,10,1017,0,3,2
2017-03-28,1300,28,5,216,0.0,21,10,1016,0,3,6
2017-03-28,1400,27,8,216,0.0,21,10,1016,0,3,10
2017-03-28,1500,27,12,217,0.0,22,10,1016,0,3,14
2017-03-28,1600,25,11,240,0.0,28,10,1016,0,4,15
2017-03-28,1700,22,9,263,0.0,34,10,1016,0,5,16
2017-03-28,1800,20,8,286,0.0,40,10,1016,0,6,17
2017-03-28,1900,19,9,200,0.0,40,10,1017,0,5,18
2017-03-28,2000,18,9,114,0.0,40,10,1017,0,4,19
2017-03-28,2100,17,10,28,0.0,40,10,1018,0,3,20
2017-03-28,2200,16,9,138,0.0,43,10,1018,0,4,19
2017-03-28,2300,16,9,247,0.0,46,10,1018,0,4,18
2017-03-29,0,16,8,357,0.0,49,10,1018,0,5,16
2017-03-29,100,15,7,356,0.0,47,10,1018,4,4,14
2017-03-29,200,15,6,355,0.0,46,10,1018,9,3,11
2017-03-29,300,14,4,354,0.0,45,10,1018,13,2,9
2017-03-29,400,15,6,351,0.0,45,10,1018,13,3,11
2017-03-29,500,16,7,348,0.0,45,10,1018,12,4,13
2017-03-29,600,18,8,345,0.0,45,10,1018,12,6,15
2017-03-29,700,21,7,290,0.0,38,10,1018,10,5,12
2017-03-29,800,24,6,236,0.0,31,10,1018,7,5,10
2017-03-29,900,27,6,182,0.0,25,10,1018,4,5,7
