,index,date_local,time_local,sample_measurement,units_of_measure,sample_duration,sample_frequency,detection_limit
822,822,2016-02-04,06:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
823,823,2016-02-04,07:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
824,824,2016-02-04,08:00,0.006,Parts per million,1 HOUR,HOURLY,0.005
825,825,2016-02-04,09:00,0.012,Parts per million,1 HOUR,HOURLY,0.005
826,826,2016-02-04,10:00,0.02,Parts per million,1 HOUR,HOURLY,0.005
827,827,2016-02-04,11:00,0.027,Parts per million,1 HOUR,HOURLY,0.005
828,828,2016-02-04,12:00,0.026,Parts per million,1 HOUR,HOURLY,0.005
829,829,2016-02-04,13:00,0.031,Parts per million,1 HOUR,HOURLY,0.005
830,830,2016-02-04,14:00,0.033,Parts per million,1 HOUR,HOURLY,0.005
831,831,2016-02-04,15:00,0.03,Parts per million,1 HOUR,HOURLY,0.005
832,832,2016-02-04,16:00,0.023,Parts per million,1 HOUR,HOURLY,0.005
833,833,2016-02-04,17:00,0.018,Parts per million,1 HOUR,HOURLY,0.005
834,834,2016-02-04,18:00,0.014,Parts per million,1 HOUR,HOURLY,0.005
835,835,2016-02-04,19:00,0.003,Parts per million,1 HOUR,HOURLY,0.005
836,836,2016-02-04,20:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
837,837,2016-02-04,21:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
838,838,2016-02-04,22:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
839,839,2016-02-04,23:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
840,840,2016-02-05,00:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
841,841,2016-02-05,01:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
842,842,2016-02-05,02:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
843,843,2016-02-05,03:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
844,844,2016-02-05,04:00,,Parts per million,1 HOUR,HOURLY,0.005
845,845,2016-02-05,05:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
846,846,2016-02-05,06:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
847,847,2016-02-05,07:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
848,848,2016-02-05,08:00,0.003,Parts per million,1 HOUR,HOURLY,0.005
849,849,2016-02-05,09:00,0.01,Parts per million,1 HOUR,HOURLY,0.005
850,850,2016-02-05,10:00,0.019,Parts per million,1 HOUR,HOURLY,0.005
851,851,2016-02-05,11:00,0.032,Parts per million,1 HOUR,HOURLY,0.005
852,852,2016-02-05,12:00,0.034,Parts per million,1 HOUR,HOURLY,0.005
853,853,2016-02-05,13:00,0.039,Parts per million,1 HOUR,HOURLY,0.005
854,854,2016-02-05,14:00,0.038,Parts per million,1 HOUR,HOURLY,0.005
855,855,2016-02-05,15:00,0.036,Parts per million,1 HOUR,HOURLY,0.005
856,856,2016-02-05,16:00,0.031,Parts per million,1 HOUR,HOURLY,0.005
857,857,2016-02-05,17:00,0.013,Parts per million,1 HOUR,HOURLY,0.005
858,858,2016-02-05,18:00,0.004,Parts per million,1 HOUR,HOURLY,0.005
859,859,2016-02-05,19:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
860,860,2016-02-05,20:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
861,861,2016-02-05,21:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
862,862,2016-02-05,22:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
863,863,2016-02-05,23:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
864,864,2016-02-06,00:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
865,865,2016-02-06,01:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
866,866,2016-02-06,02:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
867,867,2016-02-06,03:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
868,868,2016-02-06,04:00,,Parts per million,1 HOUR,HOURLY,0.005
869,869,2016-02-06,05:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
870,870,2016-02-06,06:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
871,871,2016-02-06,07:00,0.003,Parts per million,1 HOUR,HOURLY,0.005
872,872,2016-02-06,08:00,0.011,Parts per million,1 HOUR,HOURLY,0.005
873,873,2016-02-06,09:00,0.019,Parts per million,1 HOUR,HOURLY,0.005
874,874,2016-02-06,10:00,0.029,Parts per million,1 HOUR,HOURLY,0.005
875,875,2016-02-06,11:00,0.038,Parts per million,1 HOUR,HOURLY,0.005
876,876,2016-02-06,12:00,0.036,Parts per million,1 HOUR,HOURLY,0.005
877,877,2016-02-06,13:00,0.04,Parts per million,1 HOUR,HOURLY,0.005
878,878,2016-02-06,14:00,0.045,Parts per million,1 HOUR,HOURLY,0.005
879,879,2016-02-06,15:00,0.043,Parts per million,1 HOUR,HOURLY,0.005
880,880,2016-02-06,16:00,0.038,Parts per million,1 HOUR,HOURLY,0.005
881,881,2016-02-06,17:00,0.031,Parts per million,1 HOUR,HOURLY,0.005
882,882,2016-02-06,18:00,0.027,Parts per million,1 HOUR,HOURLY,0.005
883,883,2016-02-06,19:00,0.003,Parts per million,1 HOUR,HOURLY,0.005
884,884,2016-02-06,20:00,0.005,Parts per million,1 HOUR,HOURLY,0.005
885,885,2016-02-06,21:00,0.005,Parts per million,1 HOUR,HOURLY,0.005
886,886,2016-02-06,22:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
887,887,2016-02-06,23:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
888,888,2016-02-07,00:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
889,889,2016-02-07,01:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
890,890,2016-02-07,02:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
891,891,2016-02-07,03:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
892,892,2016-02-07,04:00,,Parts per million,1 HOUR,HOURLY,0.005
893,893,2016-02-07,05:00,0.003,Parts per million,1 HOUR,HOURLY,0.005
894,894,2016-02-07,06:00,0.005,Parts per million,1 HOUR,HOURLY,0.005
895,895,2016-02-07,07:00,0.003,Parts per million,1 HOUR,HOURLY,0.005
896,896,2016-02-07,08:00,0.008,Parts per million,1 HOUR,HOURLY,0.005
897,897,2016-02-07,09:00,0.022,Parts per million,1 HOUR,HOURLY,0.005
898,898,2016-02-07,10:00,0.032,Parts per million,1 HOUR,HOURLY,0.005
899,899,2016-02-07,11:00,0.041,Parts per million,1 HOUR,HOURLY,0.005
900,900,2016-02-07,12:00,0.046,Parts per million,1 HOUR,HOURLY,0.005
901,901,2016-02-07,13:00,0.052,Parts per million,1 HOUR,HOURLY,0.005
902,902,2016-02-07,14:00,0.053,Parts per million,1 HOUR,HOURLY,0.005
903,903,2016-02-07,15:00,0.05,Parts per million,1 HOUR,HOURLY,0.005
904,904,2016-02-07,16:00,0.049,Parts per million,1 HOUR,HOURLY,0.005
905,905,2016-02-07,17:00,0.041,Parts per million,1 HOUR,HOURLY,0.005
906,906,2016-02-07,18:00,0.014,Parts per million,1 HOUR,HOURLY,0.005
907,907,2016-02-07,19:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
908,908,2016-02-07,20:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
909,909,2016-02-07,21:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
910,910,2016-02-07,22:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
911,911,2016-02-07,23:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
912,912,2016-02-08,00:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
913,913,2016-02-08,01:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
914,914,2016-02-08,02:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
915,915,2016-02-08,03:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
916,916,2016-02-08,04:00,,Parts per million,1 HOUR,HOURLY,0.005
917,917,2016-02-08,05:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
918,918,2016-02-08,06:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
919,919,2016-02-08,07:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
920,920,2016-02-08,08:00,0.003,Parts per million,1 HOUR,HOURLY,0.005
921,921,2016-02-08,09:00,0.005,Parts per million,1 HOUR,HOURLY,0.005
922,922,2016-02-08,10:00,0.02,Parts per million,1 HOUR,HOURLY,0.005
923,923,2016-02-08,11:00,0.034,Parts per million,1 HOUR,HOURLY,0.005
924,924,2016-02-08,12:00,0.039,Parts per million,1 HOUR,HOURLY,0.005
925,925,2016-02-08,13:00,0.041,Parts per million,1 HOUR,HOURLY,0.005
926,926,2016-02-08,14:00,0.043,Parts per million,1 HOUR,HOURLY,0.005
927,927,2016-02-08,15:00,0.043,Parts per million,1 HOUR,HOURLY,0.005
928,928,2016-02-08,16:00,0.031,Parts per million,1 HOUR,HOURLY,0.005
929,929,2016-02-08,17:00,0.014,Parts per million,1 HOUR,HOURLY,0.005
930,930,2016-02-08,18:00,0.006,Parts per million,1 HOUR,HOURLY,0.005
931,931,2016-02-08,19:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
932,932,2016-02-08,20:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
933,933,2016-02-08,21:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
934,934,2016-02-08,22:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
935,935,2016-02-08,23:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
936,936,2016-02-09,00:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
937,937,2016-02-09,01:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
938,938,2016-02-09,02:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
939,939,2016-02-09,03:00,,Parts per million,1 HOUR,HOURLY,0.005
940,940,2016-02-09,04:00,,Parts per million,1 HOUR,HOURLY,0.005
941,941,2016-02-09,05:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
942,942,2016-02-09,06:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
943,943,2016-02-09,07:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
944,944,2016-02-09,08:00,0.003,Parts per million,1 HOUR,HOURLY,0.005
945,945,2016-02-09,09:00,0.006,Parts per million,1 HOUR,HOURLY,0.005
946,946,2016-02-09,10:00,0.012,Parts per million,1 HOUR,HOURLY,0.005
947,947,2016-02-09,11:00,0.019,Parts per million,1 HOUR,HOURLY,0.005
948,948,2016-02-09,12:00,0.038,Parts per million,1 HOUR,HOURLY,0.005
949,949,2016-02-09,13:00,0.044,Parts per million,1 HOUR,HOURLY,0.005
950,950,2016-02-09,14:00,0.045,Parts per million,1 HOUR,HOURLY,0.005
951,951,2016-02-09,15:00,0.043,Parts per million,1 HOUR,HOURLY,0.005
952,952,2016-02-09,16:00,0.027,Parts per million,1 HOUR,HOURLY,0.005
953,953,2016-02-09,17:00,0.017,Parts per million,1 HOUR,HOURLY,0.005
954,954,2016-02-09,18:00,0.007,Parts per million,1 HOUR,HOURLY,0.005
955,955,2016-02-09,19:00,0.004,Parts per million,1 HOUR,HOURLY,0.005
956,956,2016-02-09,20:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
957,957,2016-02-09,21:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
958,958,2016-02-09,22:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
959,959,2016-02-09,23:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
960,960,2016-02-10,00:00,0.01,Parts per million,1 HOUR,HOURLY,0.005
961,961,2016-02-10,01:00,0.005,Parts per million,1 HOUR,HOURLY,0.005
962,962,2016-02-10,02:00,0.009,Parts per million,1 HOUR,HOURLY,0.005
963,963,2016-02-10,03:00,0.006,Parts per million,1 HOUR,HOURLY,0.005
964,964,2016-02-10,04:00,,Parts per million,1 HOUR,HOURLY,0.005
965,965,2016-02-10,05:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
966,966,2016-02-10,06:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
967,967,2016-02-10,07:00,0.003,Parts per million,1 HOUR,HOURLY,0.005
968,968,2016-02-10,08:00,0.006,Parts per million,1 HOUR,HOURLY,0.005
969,969,2016-02-10,09:00,0.013,Parts per million,1 HOUR,HOURLY,0.005
970,970,2016-02-10,10:00,0.02,Parts per million,1 HOUR,HOURLY,0.005
971,971,2016-02-10,11:00,0.03,Parts per million,1 HOUR,HOURLY,0.005
972,972,2016-02-10,12:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
973,973,2016-02-10,13:00,0.047,Parts per million,1 HOUR,HOURLY,0.005
974,974,2016-02-10,14:00,0.044,Parts per million,1 HOUR,HOURLY,0.005
975,975,2016-02-10,15:00,0.031,Parts per million,1 HOUR,HOURLY,0.005
976,976,2016-02-10,16:00,0.026,Parts per million,1 HOUR,HOURLY,0.005
977,977,2016-02-10,17:00,0.016,Parts per million,1 HOUR,HOURLY,0.005
978,978,2016-02-10,18:00,0.004,Parts per million,1 HOUR,HOURLY,0.005
979,979,2016-02-10,19:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
980,980,2016-02-10,20:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
981,981,2016-02-10,21:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
982,982,2016-02-10,22:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
983,983,2016-02-10,23:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
984,984,2016-02-11,00:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
985,985,2016-02-11,01:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
986,986,2016-02-11,02:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
987,987,2016-02-11,03:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
988,988,2016-02-11,04:00,,Parts per million,1 HOUR,HOURLY,0.005
989,989,2016-02-11,05:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
990,990,2016-02-11,06:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
991,991,2016-02-11,07:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
992,992,2016-02-11,08:00,0.006,Parts per million,1 HOUR,HOURLY,0.005
993,993,2016-02-11,09:00,0.012,Parts per million,1 HOUR,HOURLY,0.005
994,994,2016-02-11,10:00,0.022,Parts per million,1 HOUR,HOURLY,0.005
995,995,2016-02-11,11:00,0.027,Parts per million,1 HOUR,HOURLY,0.005
996,996,2016-02-11,12:00,0.04,Parts per million,1 HOUR,HOURLY,0.005
997,997,2016-02-11,13:00,0.039,Parts per million,1 HOUR,HOURLY,0.005
998,998,2016-02-11,14:00,0.042,Parts per million,1 HOUR,HOURLY,0.005
999,999,2016-02-11,15:00,0.031,Parts per million,1 HOUR,HOURLY,0.005
1000,1000,2016-02-11,16:00,0.036,Parts per million,1 HOUR,HOURLY,0.005
1001,1001,2016-02-11,17:00,0.035,Parts per million,1 HOUR,HOURLY,0.005
1002,1002,2016-02-11,18:00,0.009,Parts per million,1 HOUR,HOURLY,0.005
1003,1003,2016-02-11,19:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1004,1004,2016-02-11,20:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1005,1005,2016-02-11,21:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1006,1006,2016-02-11,22:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1007,1007,2016-02-11,23:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1008,1008,2016-02-12,00:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1009,1009,2016-02-12,01:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1010,1010,2016-02-12,02:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1011,1011,2016-02-12,03:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1012,1012,2016-02-12,04:00,,Parts per million,1 HOUR,HOURLY,0.005
1013,1013,2016-02-12,05:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1014,1014,2016-02-12,06:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1015,1015,2016-02-12,07:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1016,1016,2016-02-12,08:00,0.007,Parts per million,1 HOUR,HOURLY,0.005
1017,1017,2016-02-12,09:00,0.012,Parts per million,1 HOUR,HOURLY,0.005
1018,1018,2016-02-12,10:00,0.022,Parts per million,1 HOUR,HOURLY,0.005
1019,1019,2016-02-12,11:00,0.037,Parts per million,1 HOUR,HOURLY,0.005
1020,1020,2016-02-12,12:00,0.044,Parts per million,1 HOUR,HOURLY,0.005
1021,1021,2016-02-12,13:00,0.043,Parts per million,1 HOUR,HOURLY,0.005
1022,1022,2016-02-12,14:00,0.04,Parts per million,1 HOUR,HOURLY,0.005
1023,1023,2016-02-12,15:00,0.044,Parts per million,1 HOUR,HOURLY,0.005
1024,1024,2016-02-12,16:00,0.058,Parts per million,1 HOUR,HOURLY,0.005
1025,1025,2016-02-12,17:00,0.047,Parts per million,1 HOUR,HOURLY,0.005
1026,1026,2016-02-12,18:00,,Parts per million,1 HOUR,HOURLY,0.005
1027,1027,2016-02-12,19:00,0.011,Parts per million,1 HOUR,HOURLY,0.005
1028,1028,2016-02-12,20:00,0.003,Parts per million,1 HOUR,HOURLY,0.005
1029,1029,2016-02-12,21:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1030,1030,2016-02-12,22:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1031,1031,2016-02-12,23:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1032,1032,2016-02-13,00:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1033,1033,2016-02-13,01:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1034,1034,2016-02-13,02:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1035,1035,2016-02-13,03:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1036,1036,2016-02-13,04:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1037,1037,2016-02-13,05:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1038,1038,2016-02-13,06:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1039,1039,2016-02-13,07:00,0.003,Parts per million,1 HOUR,HOURLY,0.005
1040,1040,2016-02-13,08:00,0.009,Parts per million,1 HOUR,HOURLY,0.005
1041,1041,2016-02-13,09:00,0.018,Parts per million,1 HOUR,HOURLY,0.005
1042,1042,2016-02-13,10:00,0.027,Parts per million,1 HOUR,HOURLY,0.005
1043,1043,2016-02-13,11:00,0.026,Parts per million,1 HOUR,HOURLY,0.005
1044,1044,2016-02-13,12:00,0.041,Parts per million,1 HOUR,HOURLY,0.005
1045,1045,2016-02-13,13:00,0.037,Parts per million,1 HOUR,HOURLY,0.005
1046,1046,2016-02-13,14:00,0.058,Parts per million,1 HOUR,HOURLY,0.005
1047,1047,2016-02-13,15:00,0.067,Parts per million,1 HOUR,HOURLY,0.005
1048,1048,2016-02-13,16:00,0.073,Parts per million,1 HOUR,HOURLY,0.005
1049,1049,2016-02-13,17:00,0.058,Parts per million,1 HOUR,HOURLY,0.005
1050,1050,2016-02-13,18:00,,Parts per million,1 HOUR,HOURLY,0.005
1051,1051,2016-02-13,19:00,0.012,Parts per million,1 HOUR,HOURLY,0.005
1052,1052,2016-02-13,20:00,0.009,Parts per million,1 HOUR,HOURLY,0.005
1053,1053,2016-02-13,21:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1054,1054,2016-02-13,22:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1055,1055,2016-02-13,23:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1056,1056,2016-02-14,00:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1057,1057,2016-02-14,01:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1058,1058,2016-02-14,02:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1059,1059,2016-02-14,03:00,0.003,Parts per million,1 HOUR,HOURLY,0.005
1060,1060,2016-02-14,04:00,0.003,Parts per million,1 HOUR,HOURLY,0.005
1061,1061,2016-02-14,05:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1062,1062,2016-02-14,06:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1063,1063,2016-02-14,07:00,0.003,Parts per million,1 HOUR,HOURLY,0.005
1064,1064,2016-02-14,08:00,0.009,Parts per million,1 HOUR,HOURLY,0.005
1065,1065,2016-02-14,09:00,0.012,Parts per million,1 HOUR,HOURLY,0.005
1066,1066,2016-02-14,10:00,0.032,Parts per million,1 HOUR,HOURLY,0.005
1067,1067,2016-02-14,11:00,0.049,Parts per million,1 HOUR,HOURLY,0.005
1068,1068,2016-02-14,12:00,0.049,Parts per million,1 HOUR,HOURLY,0.005
1069,1069,2016-02-14,13:00,0.061,Parts per million,1 HOUR,HOURLY,0.005
1070,1070,2016-02-14,14:00,0.061,Parts per million,1 HOUR,HOURLY,0.005
1071,1071,2016-02-14,15:00,0.06,Parts per million,1 HOUR,HOURLY,0.005
1072,1072,2016-02-14,16:00,0.057,Parts per million,1 HOUR,HOURLY,0.005
1073,1073,2016-02-14,17:00,0.038,Parts per million,1 HOUR,HOURLY,0.005
1074,1074,2016-02-14,18:00,,Parts per million,1 HOUR,HOURLY,0.005
1075,1075,2016-02-14,19:00,0.003,Parts per million,1 HOUR,HOURLY,0.005
1076,1076,2016-02-14,20:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1077,1077,2016-02-14,21:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1078,1078,2016-02-14,22:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1079,1079,2016-02-14,23:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1080,1080,2016-02-15,00:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1081,1081,2016-02-15,01:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1082,1082,2016-02-15,02:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1083,1083,2016-02-15,03:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1084,1084,2016-02-15,04:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1085,1085,2016-02-15,05:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1086,1086,2016-02-15,06:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1087,1087,2016-02-15,07:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1088,1088,2016-02-15,08:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1089,1089,2016-02-15,09:00,0.012,Parts per million,1 HOUR,HOURLY,0.005
1090,1090,2016-02-15,10:00,0.026,Parts per million,1 HOUR,HOURLY,0.005
1091,1091,2016-02-15,11:00,0.029,Parts per million,1 HOUR,HOURLY,0.005
1092,1092,2016-02-15,12:00,0.037,Parts per million,1 HOUR,HOURLY,0.005
1093,1093,2016-02-15,13:00,0.045,Parts per million,1 HOUR,HOURLY,0.005
1094,1094,2016-02-15,14:00,0.049,Parts per million,1 HOUR,HOURLY,0.005
1095,1095,2016-02-15,15:00,0.041,Parts per million,1 HOUR,HOURLY,0.005
1096,1096,2016-02-15,16:00,0.04,Parts per million,1 HOUR,HOURLY,0.005
1097,1097,2016-02-15,17:00,,Parts per million,1 HOUR,HOURLY,0.005
1098,1098,2016-02-15,18:00,,Parts per million,1 HOUR,HOURLY,0.005
1099,1099,2016-02-15,19:00,0.004,Parts per million,1 HOUR,HOURLY,0.005
1100,1100,2016-02-15,20:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1101,1101,2016-02-15,21:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1102,1102,2016-02-15,22:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1103,1103,2016-02-15,23:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1104,1104,2016-02-16,00:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1105,1105,2016-02-16,01:00,0.001,Parts per million,1 HOUR,HOURLY,0.005
1106,1106,2016-02-16,02:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1107,1107,2016-02-16,03:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1108,1108,2016-02-16,04:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1109,1109,2016-02-16,05:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1110,1110,2016-02-16,06:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1111,1111,2016-02-16,07:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1112,1112,2016-02-16,08:00,0.007,Parts per million,1 HOUR,HOURLY,0.005
1113,1113,2016-02-16,09:00,0.014,Parts per million,1 HOUR,HOURLY,0.005
1114,1114,2016-02-16,10:00,0.026,Parts per million,1 HOUR,HOURLY,0.005
1115,1115,2016-02-16,11:00,0.043,Parts per million,1 HOUR,HOURLY,0.005
1116,1116,2016-02-16,12:00,0.046,Parts per million,1 HOUR,HOURLY,0.005
1117,1117,2016-02-16,13:00,0.053,Parts per million,1 HOUR,HOURLY,0.005
1118,1118,2016-02-16,14:00,0.057,Parts per million,1 HOUR,HOURLY,0.005
1119,1119,2016-02-16,15:00,0.057,Parts per million,1 HOUR,HOURLY,0.005
1120,1120,2016-02-16,16:00,0.056,Parts per million,1 HOUR,HOURLY,0.005
1121,1121,2016-02-16,17:00,0.043,Parts per million,1 HOUR,HOURLY,0.005
1122,1122,2016-02-16,18:00,0.03,Parts per million,1 HOUR,HOURLY,0.005
1123,1123,2016-02-16,19:00,0.03,Parts per million,1 HOUR,HOURLY,0.005
1124,1124,2016-02-16,20:00,0.007,Parts per million,1 HOUR,HOURLY,0.005
1125,1125,2016-02-16,21:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1126,1126,2016-02-16,22:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1127,1127,2016-02-16,23:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1128,1128,2016-02-17,00:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1129,1129,2016-02-17,01:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1130,1130,2016-02-17,02:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1131,1131,2016-02-17,03:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1132,1132,2016-02-17,04:00,,Parts per million,1 HOUR,HOURLY,0.005
1133,1133,2016-02-17,05:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1134,1134,2016-02-17,06:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1135,1135,2016-02-17,07:00,0.002,Parts per million,1 HOUR,HOURLY,0.005
1136,1136,2016-02-17,08:00,0.005,Parts per million,1 HOUR,HOURLY,0.005
1137,1137,2016-02-17,09:00,0.026,Parts per million,1 HOUR,HOURLY,0.005
1138,1138,2016-02-17,10:00,0.03,Parts per million,1 HOUR,HOURLY,0.005
1139,1139,2016-02-17,11:00,0.039,Parts per million,1 HOUR,HOURLY,0.005
1140,1140,2016-02-17,12:00,0.039,Parts per million,1 HOUR,HOURLY,0.005
1141,1141,2016-02-17,13:00,0.04,Parts per million,1 HOUR,HOURLY,0.005
1142,1142,2016-02-17,14:00,0.028,Parts per million,1 HOUR,HOURLY,0.005
1143,1143,2016-02-17,15:00,0.013,Parts per million,1 HOUR,HOURLY,0.005
1144,1144,2016-02-17,16:00,0.011,Parts per million,1 HOUR,HOURLY,0.005
1145,1145,2016-02-17,17:00,0.012,Parts per million,1 HOUR,HOURLY,0.005
1146,1146,2016-02-17,18:00,0.018,Parts per million,1 HOUR,HOURLY,0.005
1147,1147,2016-02-17,19:00,0.025,Parts per million,1 HOUR,HOURLY,0.005
