,index,date_local,time_local,sample_measurement,units_of_measure,sample_duration,sample_frequency,detection_limit
1169,7590,2018-02-18,17:00,5.4,Parts per billion,1 HOUR,HOURLY,1.0
1170,7589,2018-02-18,18:00,8.8,Parts per billion,1 HOUR,HOURLY,1.0
1171,7588,2018-02-18,19:00,13.5,Parts per billion,1 HOUR,HOURLY,1.0
1172,7587,2018-02-18,20:00,13.6,Parts per billion,1 HOUR,HOURLY,1.0
1173,7586,2018-02-18,21:00,5.6,Parts per billion,1 HOUR,HOURLY,1.0
1174,7585,2018-02-18,22:00,3.7,Parts per billion,1 HOUR,HOURLY,1.0
1175,7584,2018-02-18,23:00,1.5,Parts per billion,1 HOUR,HOURLY,1.0
1176,7583,2018-02-19,00:00,3.9,Parts per billion,1 HOUR,HOURLY,1.0
1177,7582,2018-02-19,01:00,2.1,Parts per billion,1 HOUR,HOURLY,1.0
1178,7581,2018-02-19,02:00,0.7,Parts per billion,1 HOUR,HOURLY,1.0
1179,7580,2018-02-19,03:00,4.4,Parts per billion,1 HOUR,HOURLY,1.0
1180,7579,2018-02-19,04:00,8.3,Parts per billion,1 HOUR,HOURLY,1.0
1181,7578,2018-02-19,05:00,11.6,Parts per billion,1 HOUR,HOURLY,1.0
1182,7577,2018-02-19,06:00,26.0,Parts per billion,1 HOUR,HOURLY,1.0
1183,7576,2018-02-19,07:00,21.1,Parts per billion,1 HOUR,HOURLY,1.0
1184,7575,2018-02-19,08:00,22.1,Parts per billion,1 HOUR,HOURLY,1.0
1185,7574,2018-02-19,09:00,23.2,Parts per billion,1 HOUR,HOURLY,1.0
1186,7573,2018-02-19,10:00,26.1,Parts per billion,1 HOUR,HOURLY,1.0
1187,7572,2018-02-19,11:00,23.1,Parts per billion,1 HOUR,HOURLY,1.0
1188,7571,2018-02-19,12:00,13.8,Parts per billion,1 HOUR,HOURLY,1.0
1189,7570,2018-02-19,13:00,11.8,Parts per billion,1 HOUR,HOURLY,1.0
1190,7569,2018-02-19,14:00,12.2,Parts per billion,1 HOUR,HOURLY,1.0
1191,7568,2018-02-19,15:00,11.5,Parts per billion,1 HOUR,HOURLY,1.0
1192,7567,2018-02-19,16:00,19.6,Parts per billion,1 HOUR,HOURLY,1.0
1193,7566,2018-02-19,17:00,21.1,Parts per billion,1 HOUR,HOURLY,1.0
1194,7565,2018-02-19,18:00,18.0,Parts per billion,1 HOUR,HOURLY,1.0
1195,7564,2018-02-19,19:00,19.5,Parts per billion,1 HOUR,HOURLY,1.0
1196,7563,2018-02-19,20:00,17.4,Parts per billion,1 HOUR,HOURLY,1.0
1197,7562,2018-02-19,21:00,15.6,Parts per billion,1 HOUR,HOURLY,1.0
1198,7561,2018-02-19,22:00,11.2,Parts per billion,1 HOUR,HOURLY,1.0
1199,7560,2018-02-19,23:00,8.7,Parts per billion,1 HOUR,HOURLY,1.0
1200,7559,2018-02-20,00:00,15.4,Parts per billion,1 HOUR,HOURLY,1.0
1201,7558,2018-02-20,01:00,18.5,Parts per billion,1 HOUR,HOURLY,1.0
1202,7557,2018-02-20,02:00,23.1,Parts per billion,1 HOUR,HOURLY,1.0
1203,7556,2018-02-20,03:00,24.8,Parts per billion,1 HOUR,HOURLY,1.0
1204,7555,2018-02-20,04:00,35.6,Parts per billion,1 HOUR,HOURLY,1.0
1205,7554,2018-02-20,05:00,36.3,Parts per billion,1 HOUR,HOURLY,1.0
1206,7553,2018-02-20,06:00,35.7,Parts per billion,1 HOUR,HOURLY,1.0
1207,7552,2018-02-20,07:00,36.6,Parts per billion,1 HOUR,HOURLY,1.0
1208,7551,2018-02-20,08:00,30.2,Parts per billion,1 HOUR,HOURLY,1.0
1209,7550,2018-02-20,09:00,11.9,Parts per billion,1 HOUR,HOURLY,1.0
1210,7549,2018-02-20,10:00,15.1,Parts per billion,1 HOUR,HOURLY,1.0
1211,7548,2018-02-20,11:00,9.0,Parts per billion,1 HOUR,HOURLY,1.0
1212,7547,2018-02-20,12:00,11.1,Parts per billion,1 HOUR,HOURLY,1.0
1213,7546,2018-02-20,13:00,10.6,Parts per billion,1 HOUR,HOURLY,1.0
1214,7545,2018-02-20,14:00,16.1,Parts per billion,1 HOUR,HOURLY,1.0
1215,7544,2018-02-20,15:00,25.1,Parts per billion,1 HOUR,HOURLY,1.0
1216,7543,2018-02-20,16:00,27.4,Parts per billion,1 HOUR,HOURLY,1.0
1217,7542,2018-02-20,17:00,26.3,Parts per billion,1 HOUR,HOURLY,1.0
1218,7541,2018-02-20,18:00,31.2,Parts per billion,1 HOUR,HOURLY,1.0
1219,7540,2018-02-20,19:00,37.2,Parts per billion,1 HOUR,HOURLY,1.0
1220,7539,2018-02-20,20:00,46.4,Parts per billion,1 HOUR,HOURLY,1.0
1221,7538,2018-02-20,21:00,54.3,Parts per billion,1 HOUR,HOURLY,1.0
1222,7537,2018-02-20,22:00,48.2,Parts per billion,1 HOUR,HOURLY,1.0
1223,7536,2018-02-20,23:00,39.3,Parts per billion,1 HOUR,HOURLY,1.0
1224,7535,2018-02-21,00:00,40.8,Parts per billion,1 HOUR,HOURLY,1.0
1225,7534,2018-02-21,01:00,38.9,Parts per billion,1 HOUR,HOURLY,1.0
1226,7533,2018-02-21,02:00,45.7,Parts per billion,1 HOUR,HOURLY,1.0
1227,7532,2018-02-21,03:00,42.7,Parts per billion,1 HOUR,HOURLY,1.0
1228,7531,2018-02-21,04:00,37.7,Parts per billion,1 HOUR,HOURLY,1.0
1229,7530,2018-02-21,05:00,41.8,Parts per billion,1 HOUR,HOURLY,1.0
1230,7529,2018-02-21,06:00,48.1,Parts per billion,1 HOUR,HOURLY,1.0
1231,7528,2018-02-21,07:00,46.1,Parts per billion,1 HOUR,HOURLY,1.0
1232,7527,2018-02-21,08:00,26.5,Parts per billion,1 HOUR,HOURLY,1.0
1233,7526,2018-02-21,09:00,8.8,Parts per billion,1 HOUR,HOURLY,1.0
1234,7525,2018-02-21,10:00,10.6,Parts per billion,1 HOUR,HOURLY,1.0
1235,7524,2018-02-21,11:00,10.5,Parts per billion,1 HOUR,HOURLY,1.0
1236,7523,2018-02-21,12:00,5.5,Parts per billion,1 HOUR,HOURLY,1.0
1237,7522,2018-02-21,13:00,13.7,Parts per billion,1 HOUR,HOURLY,1.0
1238,7521,2018-02-21,14:00,30.8,Parts per billion,1 HOUR,HOURLY,1.0
1239,7520,2018-02-21,15:00,30.0,Parts per billion,1 HOUR,HOURLY,1.0
1240,7519,2018-02-21,16:00,22.2,Parts per billion,1 HOUR,HOURLY,1.0
1241,7518,2018-02-21,17:00,18.9,Parts per billion,1 HOUR,HOURLY,1.0
1242,7517,2018-02-21,18:00,28.8,Parts per billion,1 HOUR,HOURLY,1.0
1243,7516,2018-02-21,19:00,39.3,Parts per billion,1 HOUR,HOURLY,1.0
1244,7515,2018-02-21,20:00,35.5,Parts per billion,1 HOUR,HOURLY,1.0
1245,7514,2018-02-21,21:00,46.3,Parts per billion,1 HOUR,HOURLY,1.0
1246,7513,2018-02-21,22:00,53.2,Parts per billion,1 HOUR,HOURLY,1.0
1247,7512,2018-02-21,23:00,40.4,Parts per billion,1 HOUR,HOURLY,1.0
1248,7511,2018-02-22,00:00,41.5,Parts per billion,1 HOUR,HOURLY,1.0
1249,7510,2018-02-22,01:00,43.8,Parts per billion,1 HOUR,HOURLY,1.0
1250,7509,2018-02-22,02:00,41.7,Parts per billion,1 HOUR,HOURLY,1.0
1251,7508,2018-02-22,03:00,40.5,Parts per billion,1 HOUR,HOURLY,1.0
1252,7507,2018-02-22,04:00,34.7,Parts per billion,1 HOUR,HOURLY,1.0
1253,7506,2018-02-22,05:00,37.4,Parts per billion,1 HOUR,HOURLY,1.0
1254,7505,2018-02-22,06:00,44.8,Parts per billion,1 HOUR,HOURLY,1.0
1255,7504,2018-02-22,07:00,39.4,Parts per billion,1 HOUR,HOURLY,1.0
1256,7503,2018-02-22,08:00,32.6,Parts per billion,1 HOUR,HOURLY,1.0
1257,7502,2018-02-22,09:00,15.9,Parts per billion,1 HOUR,HOURLY,1.0
1258,7501,2018-02-22,10:00,27.3,Parts per billion,1 HOUR,HOURLY,1.0
1259,7500,2018-02-22,11:00,30.8,Parts per billion,1 HOUR,HOURLY,1.0
1260,7499,2018-02-22,12:00,29.4,Parts per billion,1 HOUR,HOURLY,1.0
1261,7498,2018-02-22,13:00,27.6,Parts per billion,1 HOUR,HOURLY,1.0
1262,7497,2018-02-22,14:00,29.8,Parts per billion,1 HOUR,HOURLY,1.0
1263,7496,2018-02-22,15:00,26.0,Parts per billion,1 HOUR,HOURLY,1.0
1264,7495,2018-02-22,16:00,20.4,Parts per billion,1 HOUR,HOURLY,1.0
1265,7494,2018-02-22,17:00,20.2,Parts per billion,1 HOUR,HOURLY,1.0
1266,7493,2018-02-22,18:00,22.7,Parts per billion,1 HOUR,HOURLY,1.0
1267,7492,2018-02-22,19:00,26.2,Parts per billion,1 HOUR,HOURLY,1.0
1268,7491,2018-02-22,20:00,21.6,Parts per billion,1 HOUR,HOURLY,1.0
1269,7490,2018-02-22,21:00,30.8,Parts per billion,1 HOUR,HOURLY,1.0
1270,7489,2018-02-22,22:00,11.1,Parts per billion,1 HOUR,HOURLY,1.0
1271,7488,2018-02-22,23:00,21.2,Parts per billion,1 HOUR,HOURLY,1.0
1272,7487,2018-02-23,00:00,30.2,Parts per billion,1 HOUR,HOURLY,1.0
1273,7486,2018-02-23,01:00,39.6,Parts per billion,1 HOUR,HOURLY,1.0
1274,7485,2018-02-23,02:00,36.0,Parts per billion,1 HOUR,HOURLY,1.0
1275,7484,2018-02-23,03:00,26.2,Parts per billion,1 HOUR,HOURLY,1.0
1276,7483,2018-02-23,04:00,12.8,Parts per billion,1 HOUR,HOURLY,1.0
1277,7482,2018-02-23,05:00,29.0,Parts per billion,1 HOUR,HOURLY,1.0
1278,7481,2018-02-23,06:00,32.3,Parts per billion,1 HOUR,HOURLY,1.0
1279,7480,2018-02-23,07:00,34.4,Parts per billion,1 HOUR,HOURLY,1.0
1280,7479,2018-02-23,08:00,23.7,Parts per billion,1 HOUR,HOURLY,1.0
1281,7478,2018-02-23,09:00,21.1,Parts per billion,1 HOUR,HOURLY,1.0
1282,7477,2018-02-23,10:00,22.0,Parts per billion,1 HOUR,HOURLY,1.0
1283,7476,2018-02-23,11:00,21.4,Parts per billion,1 HOUR,HOURLY,1.0
1284,7475,2018-02-23,12:00,23.3,Parts per billion,1 HOUR,HOURLY,1.0
1285,7474,2018-02-23,13:00,18.9,Parts per billion,1 HOUR,HOURLY,1.0
1286,7473,2018-02-23,14:00,16.6,Parts per billion,1 HOUR,HOURLY,1.0
1287,7472,2018-02-23,15:00,19.5,Parts per billion,1 HOUR,HOURLY,1.0
1288,7471,2018-02-23,16:00,19.2,Parts per billion,1 HOUR,HOURLY,1.0
1289,7470,2018-02-23,17:00,17.3,Parts per billion,1 HOUR,HOURLY,1.0
1290,7469,2018-02-23,18:00,18.2,Parts per billion,1 HOUR,HOURLY,1.0
1291,7468,2018-02-23,19:00,22.4,Parts per billion,1 HOUR,HOURLY,1.0
1292,7467,2018-02-23,20:00,22.5,Parts per billion,1 HOUR,HOURLY,1.0
1293,7466,2018-02-23,21:00,22.6,Parts per billion,1 HOUR,HOURLY,1.0
1294,7465,2018-02-23,22:00,23.3,Parts per billion,1 HOUR,HOURLY,1.0
1295,7464,2018-02-23,23:00,29.5,Parts per billion,1 HOUR,HOURLY,1.0
1296,7463,2018-02-24,00:00,35.9,Parts per billion,1 HOUR,HOURLY,1.0
1297,7462,2018-02-24,01:00,36.2,Parts per billion,1 HOUR,HOURLY,1.0
1298,7461,2018-02-24,02:00,36.5,Parts per billion,1 HOUR,HOURLY,1.0
1299,7460,2018-02-24,03:00,35.5,Parts per billion,1 HOUR,HOURLY,1.0
1300,7459,2018-02-24,04:00,37.5,Parts per billion,1 HOUR,HOURLY,1.0
1301,7458,2018-02-24,05:00,38.2,Parts per billion,1 HOUR,HOURLY,1.0
1302,7457,2018-02-24,06:00,40.9,Parts per billion,1 HOUR,HOURLY,1.0
1303,7456,2018-02-24,07:00,42.3,Parts per billion,1 HOUR,HOURLY,1.0
1304,7455,2018-02-24,08:00,33.4,Parts per billion,1 HOUR,HOURLY,1.0
1305,7454,2018-02-24,09:00,26.7,Parts per billion,1 HOUR,HOURLY,1.0
1306,7453,2018-02-24,10:00,17.3,Parts per billion,1 HOUR,HOURLY,1.0
1307,7452,2018-02-24,11:00,12.6,Parts per billion,1 HOUR,HOURLY,1.0
1308,7451,2018-02-24,12:00,11.7,Parts per billion,1 HOUR,HOURLY,1.0
1309,7450,2018-02-24,13:00,14.2,Parts per billion,1 HOUR,HOURLY,1.0
1310,7449,2018-02-24,14:00,15.5,Parts per billion,1 HOUR,HOURLY,1.0
1311,7448,2018-02-24,15:00,11.4,Parts per billion,1 HOUR,HOURLY,1.0
1312,7447,2018-02-24,16:00,10.9,Parts per billion,1 HOUR,HOURLY,1.0
1313,7446,2018-02-24,17:00,11.8,Parts per billion,1 HOUR,HOURLY,1.0
1314,7445,2018-02-24,18:00,15.6,Parts per billion,1 HOUR,HOURLY,1.0
1315,7444,2018-02-24,19:00,23.5,Parts per billion,1 HOUR,HOURLY,1.0
1316,7443,2018-02-24,20:00,24.3,Parts per billion,1 HOUR,HOURLY,1.0
1317,7442,2018-02-24,21:00,36.5,Parts per billion,1 HOUR,HOURLY,1.0
1318,7441,2018-02-24,22:00,32.9,Parts per billion,1 HOUR,HOURLY,1.0
1319,7440,2018-02-24,23:00,35.3,Parts per billion,1 HOUR,HOURLY,1.0
1320,7439,2018-02-25,00:00,35.8,Parts per billion,1 HOUR,HOURLY,1.0
1321,7438,2018-02-25,01:00,35.1,Parts per billion,1 HOUR,HOURLY,1.0
1322,7437,2018-02-25,02:00,33.4,Parts per billion,1 HOUR,HOURLY,1.0
1323,7436,2018-02-25,03:00,33.9,Parts per billion,1 HOUR,HOURLY,1.0
1324,7435,2018-02-25,04:00,32.3,Parts per billion,1 HOUR,HOURLY,1.0
1325,7434,2018-02-25,05:00,33.4,Parts per billion,1 HOUR,HOURLY,1.0
1326,7433,2018-02-25,06:00,33.2,Parts per billion,1 HOUR,HOURLY,1.0
1327,7432,2018-02-25,07:00,29.9,Parts per billion,1 HOUR,HOURLY,1.0
1328,7431,2018-02-25,08:00,24.6,Parts per billion,1 HOUR,HOURLY,1.0
1329,7430,2018-02-25,09:00,16.4,Parts per billion,1 HOUR,HOURLY,1.0
1330,7429,2018-02-25,10:00,7.0,Parts per billion,1 HOUR,HOURLY,1.0
1331,7428,2018-02-25,11:00,8.2,Parts per billion,1 HOUR,HOURLY,1.0
1332,7427,2018-02-25,12:00,8.7,Parts per billion,1 HOUR,HOURLY,1.0
1333,7426,2018-02-25,13:00,9.1,Parts per billion,1 HOUR,HOURLY,1.0
1334,7425,2018-02-25,14:00,10.4,Parts per billion,1 HOUR,HOURLY,1.0
1335,7424,2018-02-25,15:00,11.6,Parts per billion,1 HOUR,HOURLY,1.0
1336,7423,2018-02-25,16:00,10.2,Parts per billion,1 HOUR,HOURLY,1.0
1337,7422,2018-02-25,17:00,8.8,Parts per billion,1 HOUR,HOURLY,1.0
1338,7421,2018-02-25,18:00,11.2,Parts per billion,1 HOUR,HOURLY,1.0
1339,7420,2018-02-25,19:00,17.2,Parts per billion,1 HOUR,HOURLY,1.0
1340,7419,2018-02-25,20:00,22.3,Parts per billion,1 HOUR,HOURLY,1.0
1341,7418,2018-02-25,21:00,31.2,Parts per billion,1 HOUR,HOURLY,1.0
1342,7417,2018-02-25,22:00,32.4,Parts per billion,1 HOUR,HOURLY,1.0
1343,7416,2018-02-25,23:00,33.7,Parts per billion,1 HOUR,HOURLY,1.0
1344,7415,2018-02-26,00:00,34.0,Parts per billion,1 HOUR,HOURLY,1.0
1345,7414,2018-02-26,01:00,35.0,Parts per billion,1 HOUR,HOURLY,1.0
1346,7413,2018-02-26,02:00,33.1,Parts per billion,1 HOUR,HOURLY,1.0
1347,7412,2018-02-26,03:00,33.2,Parts per billion,1 HOUR,HOURLY,1.0
1348,7411,2018-02-26,04:00,31.3,Parts per billion,1 HOUR,HOURLY,1.0
1349,7410,2018-02-26,05:00,32.4,Parts per billion,1 HOUR,HOURLY,1.0
1350,7409,2018-02-26,06:00,35.2,Parts per billion,1 HOUR,HOURLY,1.0
1351,7408,2018-02-26,07:00,38.6,Parts per billion,1 HOUR,HOURLY,1.0
1352,7407,2018-02-26,08:00,31.1,Parts per billion,1 HOUR,HOURLY,1.0
1353,7406,2018-02-26,09:00,15.8,Parts per billion,1 HOUR,HOURLY,1.0
1354,7405,2018-02-26,10:00,1.8,Parts per billion,1 HOUR,HOURLY,1.0
1355,7404,2018-02-26,11:00,0.5,Parts per billion,1 HOUR,HOURLY,1.0
1356,7403,2018-02-26,12:00,0.8,Parts per billion,1 HOUR,HOURLY,1.0
1357,7402,2018-02-26,13:00,1.3,Parts per billion,1 HOUR,HOURLY,1.0
1358,7401,2018-02-26,14:00,2.2,Parts per billion,1 HOUR,HOURLY,1.0
1359,7400,2018-02-26,15:00,16.5,Parts per billion,1 HOUR,HOURLY,1.0
1360,7399,2018-02-26,16:00,23.9,Parts per billion,1 HOUR,HOURLY,1.0
1361,7398,2018-02-26,17:00,20.9,Parts per billion,1 HOUR,HOURLY,1.0
1362,7397,2018-02-26,18:00,26.9,Parts per billion,1 HOUR,HOURLY,1.0
1363,7396,2018-02-26,19:00,25.6,Parts per billion,1 HOUR,HOURLY,1.0
1364,7395,2018-02-26,20:00,27.7,Parts per billion,1 HOUR,HOURLY,1.0
1365,7394,2018-02-26,21:00,32.0,Parts per billion,1 HOUR,HOURLY,1.0
1366,7393,2018-02-26,22:00,14.5,Parts per billion,1 HOUR,HOURLY,1.0
1367,7392,2018-02-26,23:00,24.1,Parts per billion,1 HOUR,HOURLY,1.0
1368,7391,2018-02-27,00:00,24.7,Parts per billion,1 HOUR,HOURLY,1.0
1369,7390,2018-02-27,01:00,15.1,Parts per billion,1 HOUR,HOURLY,1.0
1370,7389,2018-02-27,02:00,12.5,Parts per billion,1 HOUR,HOURLY,1.0
1371,7388,2018-02-27,03:00,10.0,Parts per billion,1 HOUR,HOURLY,1.0
1372,7387,2018-02-27,04:00,15.6,Parts per billion,1 HOUR,HOURLY,1.0
1373,7386,2018-02-27,05:00,39.3,Parts per billion,1 HOUR,HOURLY,1.0
1374,7385,2018-02-27,06:00,38.4,Parts per billion,1 HOUR,HOURLY,1.0
1375,7384,2018-02-27,07:00,29.7,Parts per billion,1 HOUR,HOURLY,1.0
1376,7383,2018-02-27,08:00,24.1,Parts per billion,1 HOUR,HOURLY,1.0
1377,7382,2018-02-27,09:00,11.2,Parts per billion,1 HOUR,HOURLY,1.0
1378,7381,2018-02-27,10:00,40.2,Parts per billion,1 HOUR,HOURLY,1.0
1379,7380,2018-02-27,11:00,17.5,Parts per billion,1 HOUR,HOURLY,1.0
1380,7379,2018-02-27,12:00,4.8,Parts per billion,1 HOUR,HOURLY,1.0
1381,7378,2018-02-27,13:00,5.2,Parts per billion,1 HOUR,HOURLY,1.0
1382,7377,2018-02-27,14:00,19.4,Parts per billion,1 HOUR,HOURLY,1.0
1383,7376,2018-02-27,15:00,26.6,Parts per billion,1 HOUR,HOURLY,1.0
1384,7375,2018-02-27,16:00,29.7,Parts per billion,1 HOUR,HOURLY,1.0
1385,7374,2018-02-27,17:00,27.4,Parts per billion,1 HOUR,HOURLY,1.0
1386,7373,2018-02-27,18:00,36.2,Parts per billion,1 HOUR,HOURLY,1.0
1387,7372,2018-02-27,19:00,42.9,Parts per billion,1 HOUR,HOURLY,1.0
1388,7371,2018-02-27,20:00,50.4,Parts per billion,1 HOUR,HOURLY,1.0
1389,7370,2018-02-27,21:00,50.5,Parts per billion,1 HOUR,HOURLY,1.0
1390,7369,2018-02-27,22:00,49.4,Parts per billion,1 HOUR,HOURLY,1.0
1391,7368,2018-02-27,23:00,50.9,Parts per billion,1 HOUR,HOURLY,1.0
1392,7367,2018-02-28,00:00,49.6,Parts per billion,1 HOUR,HOURLY,1.0
1393,7366,2018-02-28,01:00,50.8,Parts per billion,1 HOUR,HOURLY,1.0
1394,7365,2018-02-28,02:00,34.5,Parts per billion,1 HOUR,HOURLY,1.0
1395,7364,2018-02-28,03:00,33.9,Parts per billion,1 HOUR,HOURLY,1.0
1396,7363,2018-02-28,04:00,29.0,Parts per billion,1 HOUR,HOURLY,1.0
1397,7362,2018-02-28,05:00,33.1,Parts per billion,1 HOUR,HOURLY,1.0
1398,7361,2018-02-28,06:00,28.6,Parts per billion,1 HOUR,HOURLY,1.0
1399,7360,2018-02-28,07:00,31.1,Parts per billion,1 HOUR,HOURLY,1.0
1400,7359,2018-02-28,08:00,28.6,Parts per billion,1 HOUR,HOURLY,1.0
1401,7358,2018-02-28,09:00,17.6,Parts per billion,1 HOUR,HOURLY,1.0
1402,7357,2018-02-28,10:00,9.6,Parts per billion,1 HOUR,HOURLY,1.0
1403,7356,2018-02-28,11:00,2.6,Parts per billion,1 HOUR,HOURLY,1.0
1404,7355,2018-02-28,12:00,-0.6,Parts per billion,1 HOUR,HOURLY,1.0
1405,7354,2018-02-28,13:00,-0.8,Parts per billion,1 HOUR,HOURLY,1.0
1406,7353,2018-02-28,14:00,-1.1,Parts per billion,1 HOUR,HOURLY,1.0
1407,7352,2018-02-28,15:00,-0.9,Parts per billion,1 HOUR,HOURLY,1.0
1408,7351,2018-02-28,16:00,2.0,Parts per billion,1 HOUR,HOURLY,1.0
1409,7350,2018-02-28,17:00,8.2,Parts per billion,1 HOUR,HOURLY,1.0
1410,7349,2018-02-28,18:00,6.9,Parts per billion,1 HOUR,HOURLY,1.0
1411,7348,2018-02-28,19:00,7.8,Parts per billion,1 HOUR,HOURLY,1.0
1412,7347,2018-02-28,20:00,20.7,Parts per billion,1 HOUR,HOURLY,1.0
1413,7346,2018-02-28,21:00,34.6,Parts per billion,1 HOUR,HOURLY,1.0
1414,7345,2018-02-28,22:00,37.0,Parts per billion,1 HOUR,HOURLY,1.0
1415,7344,2018-02-28,23:00,34.0,Parts per billion,1 HOUR,HOURLY,1.0
1416,7343,2018-03-01,00:00,33.9,Parts per billion,1 HOUR,HOURLY,1.0
1417,7342,2018-03-01,01:00,32.2,Parts per billion,1 HOUR,HOURLY,1.0
1418,7341,2018-03-01,02:00,34.0,Parts per billion,1 HOUR,HOURLY,1.0
1419,7340,2018-03-01,03:00,33.6,Parts per billion,1 HOUR,HOURLY,1.0
1420,7339,2018-03-01,04:00,37.7,Parts per billion,1 HOUR,HOURLY,1.0
1421,7338,2018-03-01,05:00,34.2,Parts per billion,1 HOUR,HOURLY,1.0
1422,7337,2018-03-01,06:00,31.7,Parts per billion,1 HOUR,HOURLY,1.0
1423,7336,2018-03-01,07:00,33.1,Parts per billion,1 HOUR,HOURLY,1.0
1424,7335,2018-03-01,08:00,22.7,Parts per billion,1 HOUR,HOURLY,1.0
1425,7334,2018-03-01,09:00,12.0,Parts per billion,1 HOUR,HOURLY,1.0
1426,7333,2018-03-01,10:00,15.3,Parts per billion,1 HOUR,HOURLY,1.0
1427,7332,2018-03-01,11:00,18.2,Parts per billion,1 HOUR,HOURLY,1.0
1428,7331,2018-03-01,12:00,26.8,Parts per billion,1 HOUR,HOURLY,1.0
1429,7330,2018-03-01,13:00,24.4,Parts per billion,1 HOUR,HOURLY,1.0
1430,7329,2018-03-01,14:00,26.3,Parts per billion,1 HOUR,HOURLY,1.0
1431,7328,2018-03-01,15:00,23.2,Parts per billion,1 HOUR,HOURLY,1.0
1432,7327,2018-03-01,16:00,23.8,Parts per billion,1 HOUR,HOURLY,1.0
1433,7326,2018-03-01,17:00,20.2,Parts per billion,1 HOUR,HOURLY,1.0
1434,7325,2018-03-01,18:00,21.3,Parts per billion,1 HOUR,HOURLY,1.0
1435,7324,2018-03-01,19:00,26.0,Parts per billion,1 HOUR,HOURLY,1.0
1436,7323,2018-03-01,20:00,17.5,Parts per billion,1 HOUR,HOURLY,1.0
1437,7322,2018-03-01,21:00,20.6,Parts per billion,1 HOUR,HOURLY,1.0
1438,7321,2018-03-01,22:00,25.0,Parts per billion,1 HOUR,HOURLY,1.0
1439,7320,2018-03-01,23:00,23.4,Parts per billion,1 HOUR,HOURLY,1.0
1440,7319,2018-03-02,00:00,18.9,Parts per billion,1 HOUR,HOURLY,1.0
1441,7318,2018-03-02,01:00,25.2,Parts per billion,1 HOUR,HOURLY,1.0
1442,7317,2018-03-02,02:00,21.6,Parts per billion,1 HOUR,HOURLY,1.0
1443,7316,2018-03-02,03:00,13.9,Parts per billion,1 HOUR,HOURLY,1.0
1444,7315,2018-03-02,04:00,12.3,Parts per billion,1 HOUR,HOURLY,1.0
1445,7314,2018-03-02,05:00,14.4,Parts per billion,1 HOUR,HOURLY,1.0
1446,7313,2018-03-02,06:00,17.8,Parts per billion,1 HOUR,HOURLY,1.0
1447,7312,2018-03-02,07:00,13.8,Parts per billion,1 HOUR,HOURLY,1.0
1448,7311,2018-03-02,08:00,9.5,Parts per billion,1 HOUR,HOURLY,1.0
1449,7310,2018-03-02,09:00,5.2,Parts per billion,1 HOUR,HOURLY,1.0
1450,7309,2018-03-02,10:00,2.7,Parts per billion,1 HOUR,HOURLY,1.0
1451,7308,2018-03-02,11:00,3.2,Parts per billion,1 HOUR,HOURLY,1.0
1452,7307,2018-03-02,12:00,0.4,Parts per billion,1 HOUR,HOURLY,1.0
1453,7306,2018-03-02,13:00,-0.1,Parts per billion,1 HOUR,HOURLY,1.0
1454,7305,2018-03-02,14:00,-0.2,Parts per billion,1 HOUR,HOURLY,1.0
1455,7304,2018-03-02,15:00,0.6,Parts per billion,1 HOUR,HOURLY,1.0
1456,7303,2018-03-02,16:00,2.4,Parts per billion,1 HOUR,HOURLY,1.0
1457,7302,2018-03-02,17:00,15.5,Parts per billion,1 HOUR,HOURLY,1.0
1458,7301,2018-03-02,18:00,10.3,Parts per billion,1 HOUR,HOURLY,1.0
1459,7300,2018-03-02,19:00,12.6,Parts per billion,1 HOUR,HOURLY,1.0
1460,7299,2018-03-02,20:00,18.4,Parts per billion,1 HOUR,HOURLY,1.0
1461,7298,2018-03-02,21:00,34.7,Parts per billion,1 HOUR,HOURLY,1.0
1462,7297,2018-03-02,22:00,31.4,Parts per billion,1 HOUR,HOURLY,1.0
1463,7296,2018-03-02,23:00,21.2,Parts per billion,1 HOUR,HOURLY,1.0
1464,7295,2018-03-03,00:00,14.9,Parts per billion,1 HOUR,HOURLY,1.0
1465,7294,2018-03-03,01:00,21.9,Parts per billion,1 HOUR,HOURLY,1.0
1466,7293,2018-03-03,02:00,17.7,Parts per billion,1 HOUR,HOURLY,1.0
1467,7292,2018-03-03,03:00,23.2,Parts per billion,1 HOUR,HOURLY,1.0
1468,7291,2018-03-03,04:00,7.6,Parts per billion,1 HOUR,HOURLY,1.0
1469,7290,2018-03-03,05:00,16.4,Parts per billion,1 HOUR,HOURLY,1.0
1470,7289,2018-03-03,06:00,22.1,Parts per billion,1 HOUR,HOURLY,1.0
1471,7288,2018-03-03,07:00,13.0,Parts per billion,1 HOUR,HOURLY,1.0
1472,7287,2018-03-03,08:00,7.5,Parts per billion,1 HOUR,HOURLY,1.0
1473,7286,2018-03-03,09:00,14.0,Parts per billion,1 HOUR,HOURLY,1.0
1474,7285,2018-03-03,10:00,15.0,Parts per billion,1 HOUR,HOURLY,1.0
1475,7284,2018-03-03,11:00,13.6,Parts per billion,1 HOUR,HOURLY,1.0
1476,7283,2018-03-03,12:00,10.3,Parts per billion,1 HOUR,HOURLY,1.0
1477,7282,2018-03-03,13:00,9.2,Parts per billion,1 HOUR,HOURLY,1.0
1478,7281,2018-03-03,14:00,9.2,Parts per billion,1 HOUR,HOURLY,1.0
